match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_errorLeadToAShot,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_crossNotClaimed,stat_bigChanceMissed,stat_bigChanceCreated
13981526,home,Lecce,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1231,M,1029748,EUR,999907200,F,9,9,False,,13.0,8.0,,,0.0,1.0,2.0,7.0,11.0,1.0,,,,66.0,18.0,5.8,6.0,0.00630685,,1,,-0.32,-0.65,-0.01,,,,9.0,2.0,10.0,4.0,,,,,,,,,1.0,2.0,,,,1.0,,0.0398,-0.02,,1.0,1.0,0.0692,,,,
13981526,home,Lecce,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,22,22,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,24.0,6.0,6.3,2.0,0.00469924,,2,,0.05,0.01,0.0,,,,3.0,,3.0,,,,,,,,,,1.0,,,,,,1.0,0.0974,0.0,,1.0,,0.0184,camardafrancesco9,,,
13981526,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,F,50,50,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,,24.0,11.0,6.4,4.0,0.00062802,,0,,-0.05,0.01,-0.04,,,,2.0,,4.0,2.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
13981526,home,Lecce,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,23,23,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,13.0,10.0,6.4,5.0,0.00187718,,1,,-0.01,0.13,-0.04,,3.0,,,,3.0,,1.0,,2.0,,,,,,,,,,,,,0.0346,0.0,,1.0,,0.0593,,,,
13981526,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,9.0,5.0,6.4,2.0,0.0015522,,0,,0.02,0.01,0.13,,,,2.0,,3.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
13981526,home,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Christ-Owen Kouassi,Owen Kouassi,,owen-kouassi,O. Kouassi,D,22,184,265,M,1910643,EUR,1050364800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Jamil Siebert,,,jamil-siebert,J. Siebert,D,5,193,263,M,1014287,EUR,1017705600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Corrie Ndaba,,,ndaba-corrie,C. Ndaba,D,3,188,181,M,981470,EUR,946080000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Alex Sala,Alex Sala,,alex-sala,A. Sala,M,6,185,201,M,1157382,EUR,986774400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,home,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Lorenzo Montipò,,,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,True,31.0,9.0,30.0,8.0,0.0,2.0,3.0,7.0,28.0,10.0,2.0,1.0,6.0,90.0,46.0,7.9,22.0,0.00204886,0.254,0,0.3524,0.16,0.03,0.36,0.28,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,
13981526,away,Hellas Verona,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,,22.0,13.0,4.0,2.0,0.0,7.0,7.0,6.0,15.0,3.0,,,,90.0,48.0,7.3,11.0,0.0164519,,0,,0.19,0.04,0.3,,1.0,,,1.0,3.0,6.0,,,,,9.0,2.0,1.0,,,4.0,,,,3.0,,,,,,,,,,,
13981526,away,Hellas Verona,Victor Nelsson,,,victor-nelsson,V. Nelsson,D,15,187,2685,M,846148,EUR,908323200,D,15,15,False,,23.0,17.0,2.0,,0.0,13.0,14.0,4.0,9.0,2.0,,,,90.0,44.0,7.9,6.0,0.00161432,,0,,0.01,0.0,0.59,,,,1.0,11.0,1.0,11.0,,,,,19.0,,,,,,,1.0,,,,,,,,,,Nelsson,,,
13981526,away,Hellas Verona,Nicolás Valentini,Nicolás Valentini,,nicolas-valentini,N. Valentini,D,6,184,1144,M,1116570,EUR,986515200,D,6,6,False,,25.0,17.0,6.0,3.0,0.0,10.0,13.0,7.0,12.0,2.0,,,,90.0,46.0,7.6,10.0,0.0390056,,0,,0.2,0.0,0.6,,1.0,1.0,2.0,5.0,5.0,8.0,,,,,12.0,,3.0,2.0,1.0,,,2.0,,3.0,,,,,,,,,,,
13981526,away,Hellas Verona,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6591,M,1103488,EUR,1023408000,M,7,7,False,,28.0,20.0,2.0,1.0,0.0,5.0,6.0,15.0,22.0,8.0,,,,90.0,64.0,7.0,19.0,0.237542,,2,,0.36,0.31,-0.03,,2.0,2.0,1.0,1.0,7.0,7.0,1.0,2.0,7.0,4.0,2.0,1.0,2.0,1.0,5.0,,2.0,,,,,0.4493,-0.57,1.0,1.0,,0.8046,,,1.0,
13981526,away,Hellas Verona,Jean-Daniel Akpa Akpro,,,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,11,11,False,,25.0,18.0,3.0,2.0,0.0,8.0,11.0,10.0,14.0,5.0,,,,90.0,41.0,6.7,11.0,0.0122599,,0,,0.21,0.02,-0.02,,1.0,,5.0,5.0,8.0,6.0,1.0,,2.0,1.0,,4.0,,,2.0,,1.0,,,2.0,,,,,,,,,,,
13981526,away,Hellas Verona,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,63,63,False,,37.0,28.0,6.0,3.0,0.0,11.0,15.0,17.0,22.0,4.0,,,,90.0,51.0,6.9,13.0,0.0115993,,0,,0.11,0.08,-0.04,,,,,1.0,6.0,5.0,2.0,1.0,,,2.0,2.0,3.0,3.0,3.0,1.0,,,,3.0,,,,,,,,,,,
13981526,away,Hellas Verona,Abdou Harroui,,,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,False,,15.0,10.0,2.0,,0.0,5.0,6.0,5.0,9.0,3.0,,,,55.0,28.0,6.3,14.0,0.00282425,,1,,-0.08,-0.04,0.17,,1.0,,1.0,,4.0,1.0,,,2.0,,,,1.0,,6.0,,,,,1.0,1.0,0.034,-0.01,,,,,,,,
13981526,away,Hellas Verona,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,,11.0,9.0,2.0,,0.0,8.0,9.0,1.0,2.0,3.0,,,,74.0,35.0,7.0,10.0,0.0304136,,0,,0.09,-0.12,0.58,,3.0,1.0,1.0,,4.0,3.0,,,1.0,,4.0,1.0,3.0,1.0,3.0,,,1.0,,2.0,,,,,,,,,,,
13981526,away,Hellas Verona,Giovane,,,giovane,Giovane,F,23,184,4926,M,1170773,EUR,1069632000,F,17,17,False,,23.0,16.0,1.0,1.0,0.0,,,16.0,23.0,2.0,,,,74.0,44.0,6.2,19.0,0.0800409,,0,,-0.01,0.09,-0.01,,2.0,,11.0,4.0,17.0,7.0,1.0,3.0,5.0,3.0,2.0,,,,4.0,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Gift Orban,,,gift-orban,G. Orban,F,16,178,5518,M,1217613,EUR,1026864000,F,16,16,False,,9.0,5.0,1.0,,0.0,2.0,4.0,3.0,5.0,3.0,,,,86.0,18.0,6.6,8.0,0.282857,,1,,0.28,0.03,-0.04,,1.0,1.0,3.0,1.0,5.0,2.0,1.0,,1.0,,,,,,3.0,2.0,1.0,,,1.0,,0.0401,-0.21,,1.0,1.0,0.0968,giftorban,,,1.0
13981526,away,Hellas Verona,Antoine Bernede,,,antoine-bernede,A. Bernede,M,24,177,421,M,837080,EUR,927676800,M,24,24,True,,7.0,3.0,1.0,,0.0,2.0,3.0,1.0,4.0,3.0,,,,35.0,17.0,6.5,8.0,0.00106114,,0,,-0.15,0.13,-0.05,,,,,,4.0,3.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
13981526,away,Hellas Verona,Martin Frese,,,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,D,3,3,True,,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,16.0,6.0,6.8,,0.00033687,,1,,0.04,,0.14,,,,,2.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,1.0,,0.1231,-0.49,1.0,,,,,,,
13981526,away,Hellas Verona,Amin Sarr,,,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,,7.0,4.0,,,0.0,,1.0,4.0,6.0,1.0,,,,16.0,13.0,6.3,5.0,0.00452507,,0,,-0.03,-0.16,0.0,,,,2.0,,5.0,1.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,
13981526,away,Hellas Verona,Cheikh Niasse,,,niasse-cheikh,C. Niasse,M,36,188,1378,M,972523,EUR,948240000,M,36,36,True,,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,1.0,,,,9.0,5.0,6.6,2.0,9.34e-06,,0,,-0.06,0.01,0.14,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Simone Perilli,,,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Giacomo Toniolo,,,giacomo-toniolo,G. Toniolo,G,94,192,50,M,1137380,EUR,1080777600,G,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Fallou Cham,Fallou Cham,,fallou-cham,F. Cham,D,70,185,247,M,1945133,EUR,1139875200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Tobias Slotsager,,,tobias-slotsager,T. Slotsager,D,19,190,485,M,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Enzo Ebosse,,,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Unai Núñez,,,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Mutassim Al-Musrati,,,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Junior Ajayi,,,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981526,away,Hellas Verona,Daniel Mosquera,,,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
