match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_interceptionWon,stat_lastManTackle,stat_fouls,captain,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_dispossessed,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
11407383,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202.0,6222,M,356160,EUR,856396800,G,32,32,False,31.0,16.0,18.0,3.0,13.0,15.0,3.0,16.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,90.0,38.0,6.4,15.0,0.0,0.0,0.00301559,0,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191.0,844,M,831677,EUR,943574400,D,3,3,False,34.0,29.0,2.0,1.0,21.0,23.0,9.0,12.0,,2.0,1.0,3.0,4.0,,,,90.0,43.0,6.7,6.0,0.0244,0.0,0.349666,1,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191.0,3972,M,870263,EUR,928627200,D,4,4,False,35.0,22.0,4.0,1.0,13.0,19.0,9.0,16.0,3.0,6.0,5.0,7.0,8.0,,,,90.0,52.0,7.0,16.0,0.0,0.0,0.00604891,0,,,,,,1.0,,6.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
11407383,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,13,13,False,43.0,34.0,4.0,2.0,17.0,21.0,17.0,22.0,2.0,1.0,3.0,7.0,9.0,,,,90.0,58.0,7.4,9.0,0.0078,0.0,0.0116076,1,,,,,,1.0,,2.0,5.0,2.0,,3.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,
11407383,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188.0,2480,M,826185,EUR,958521600,M,19,19,False,28.0,24.0,3.0,2.0,9.0,9.0,15.0,24.0,,,1.0,3.0,2.0,,,,85.0,47.0,7.0,9.0,0.0837,0.0,0.0204161,1,,,,5.0,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
11407383,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182.0,371,M,139235,EUR,760320000,M,61,61,False,45.0,36.0,3.0,,13.0,16.0,23.0,30.0,2.0,1.0,3.0,1.0,11.0,,,,77.0,53.0,6.7,10.0,0.0,0.0,0.0157452,0,,,,1.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,
11407383,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185.0,1776,M,877371,EUR,984787200,M,8,8,False,61.0,48.0,4.0,1.0,17.0,20.0,34.0,46.0,2.0,1.0,3.0,4.0,12.0,,,,90.0,77.0,7.7,17.0,0.0,0.0,0.457778,0,,,,5.0,3.0,1.0,,2.0,3.0,2.0,2.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,,,
11407383,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180.0,1014,M,233826,EUR,827625600,M,20,20,False,35.0,30.0,1.0,,8.0,8.0,23.0,32.0,1.0,,3.0,3.0,5.0,,,,90.0,59.0,7.0,14.0,0.0263,0.0,0.0839289,1,,,,5.0,1.0,1.0,,1.0,3.0,2.0,4.0,,,,,1.0,,,2.0,,,,,1.0,,,,,
11407383,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190.0,1111,M,1012248,EUR,981763200,F,23,23,False,16.0,13.0,1.0,1.0,2.0,3.0,11.0,13.0,,,6.0,2.0,3.0,,,,76.0,30.0,6.6,12.0,0.0497,0.0,0.0120454,2,,,,,,,,,,,3.0,,,1.0,,2.0,,,,2.0,2.0,,,5.0,,,,,
11407383,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185.0,4597,M,802665,EUR,824342400,F,10,10,False,10.0,6.0,,,,,7.0,13.0,1.0,,2.0,1.0,,,,,55.0,21.0,6.9,10.0,0.0642,0.0247,0.0924647,2,,,,3.0,1.0,,,,,,3.0,,,,,1.0,,,2.0,2.0,1.0,,,,n.radonjic7,1.0,,,
11407383,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189.0,6003,M,38162,EUR,670464000,F,91,91,False,22.0,18.0,1.0,1.0,4.0,4.0,15.0,20.0,7.0,4.0,13.0,6.0,3.0,,,,90.0,46.0,7.6,16.0,0.6384,0.9543,0.032489,4,,,,2.0,1.0,,,,,,5.0,,,2.0,,1.0,,1.0,2.0,3.0,1.0,,,3.0,duvanzapata91,3.0,1.0,,
11407383,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178.0,5477,M,357596,EUR,875923200,M,16,16,True,13.0,12.0,3.0,3.0,4.0,4.0,8.0,12.0,,,,1.0,1.0,,,,35.0,23.0,6.9,6.0,0.0,0.0,0.106421,0,,,,3.0,,,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,,niksivlasic_,,,,
11407383,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181.0,3538,M,333261,EUR,825897600,F,9,9,True,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,2.0,1.0,,,,14.0,7.0,6.7,4.0,0.0,0.0,0.00301098,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
11407383,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185.0,1024,M,802149,EUR,899856000,F,7,7,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,2.0,2.0,,,,,13.0,9.0,6.7,3.0,0.0,0.0,0.00547111,0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,,
11407383,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188.0,924,M,839226,EUR,984787200,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,11.0,2.0,6.4,1.0,0.0,0.0,0.00301837,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185.0,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Matteo Brezzo,matteo-brezzo,M. Brezzo,G,,,23,M,1397349,EUR,1118620800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Jacopo Antolini,antolini-jacopo,J. Antolini,D,3,,25,M,1137625,EUR,1073692800,D,84,84,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194.0,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Saba,Sazonov,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,16,187.0,76,M,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ange,N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182.0,4118,M,930189,EUR,998352000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181.0,434,M,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176.0,2109,M,189135,EUR,791683200,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191.0,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190.0,3199,M,17737,EUR,571881600,G,1,1,False,31.0,23.0,9.0,2.0,21.0,24.0,2.0,7.0,,,,,5.0,,1.0,3.0,90.0,38.0,6.8,8.0,0.0,0.0,0.00025277,0,-0.021,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,
11407383,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190.0,4038,M,611210,EUR,829699200,D,23,23,False,68.0,55.0,14.0,6.0,42.0,45.0,13.0,25.0,,1.0,,3.0,6.0,,,,90.0,82.0,7.2,15.0,0.0,0.0,0.0424944,0,,,,2.0,,,,2.0,1.0,1.0,,5.0,,,True,,,1.0,,,,,,,,,,,
11407383,away,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,14,14,False,59.0,54.0,3.0,1.0,43.0,46.0,11.0,13.0,4.0,7.0,5.0,11.0,2.0,,,,90.0,70.0,7.0,6.0,0.0,0.0,0.00368507,0,,,,,,,,1.0,4.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
11407383,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9220,M,848287,EUR,935107200,D,5,5,False,87.0,73.0,14.0,3.0,59.0,66.0,14.0,21.0,,1.0,1.0,4.0,8.0,,,,90.0,95.0,6.6,14.0,0.0,0.0,0.00413502,0,,,,,,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,evanndicka,,,,
11407383,away,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186.0,1609,M,921789,EUR,868579200,M,43,43,False,46.0,33.0,1.0,,20.0,26.0,13.0,22.0,,1.0,4.0,4.0,3.0,,,,90.0,84.0,6.8,23.0,0.0,0.0,0.0292256,0,,,,2.0,,,,2.0,2.0,,2.0,,,2.0,,,,1.0,1.0,2.0,,,,,,,,,
11407383,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2731,M,186855,EUR,794188800,M,4,4,False,64.0,46.0,4.0,2.0,18.0,24.0,28.0,40.0,1.0,4.0,4.0,7.0,8.0,,,,90.0,77.0,7.0,21.0,0.7295,0.0,0.0421184,2,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,3.0,1.0,,,,,,,1.0,1.0
11407383,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180.0,25603,M,255389,EUR,772848000,M,16,16,False,60.0,49.0,5.0,2.0,30.0,32.0,19.0,29.0,1.0,,5.0,2.0,9.0,,,,90.0,73.0,6.6,14.0,0.0,0.0,0.0160528,0,,,,1.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,LeoParedes,,,,
11407383,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3729,M,148899,EUR,733017600,M,37,37,False,55.0,45.0,6.0,1.0,26.0,27.0,20.0,30.0,,,1.0,1.0,5.0,,,,87.0,68.0,7.3,12.0,0.0175,0.0232,0.366296,1,,,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,
11407383,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177.0,117714,M,256219,EUR,753321600,F,21,21,False,36.0,29.0,7.0,7.0,10.0,12.0,19.0,24.0,2.0,2.0,9.0,5.0,3.0,,,,90.0,58.0,6.7,19.0,0.0141,0.0,0.0408597,1,,,,,,,,,1.0,,5.0,,,,,1.0,,,1.0,6.0,2.0,,,3.0,LaJoya,,,,
11407383,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5712,M,45925,EUR,720144000,F,92,92,False,17.0,16.0,1.0,1.0,4.0,5.0,12.0,13.0,,,2.0,1.0,,,,,70.0,28.0,7.1,3.0,0.2546,0.0,0.0614503,2,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,,2.0,,,2.0,,,,,1.0,stewel92,,,,
11407383,away,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191.0,56823,M,78893,EUR,737251200,F,90,90,False,24.0,20.0,,,7.0,8.0,14.0,17.0,6.0,2.0,7.0,5.0,2.0,,,,90.0,39.0,7.6,8.0,0.2656,0.043,0.0893045,4,,,,1.0,1.0,,2.0,1.0,,,3.0,,,,,1.0,,,,4.0,3.0,,,,RLukaku,1.0,1.0,,
11407383,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175.0,16244,M,984184,EUR,1011744000,M,59,59,True,9.0,7.0,,,3.0,3.0,5.0,7.0,1.0,,3.0,1.0,1.0,,,,20.0,14.0,6.4,3.0,0.0,0.0,0.156476,0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,nico_zale,,,,
11407383,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181.0,3521,M,220223,EUR,756345600,F,11,11,True,2.0,1.0,,,,,1.0,3.0,2.0,1.0,2.0,1.0,,,,,9.0,5.0,6.9,2.0,0.1412,0.0838,0.0017733,1,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,gallobelotti,1.0,,,
11407383,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195.0,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2880,M,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182.0,705,M,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407383,away,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14575,M,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,houssem_aouar,,,,
