match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_penaltyConceded
10406625,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,19.0,15.0,7.0,3.0,13.0,13.0,2.0,6.0,1.0,1.0,6.0,1.0,1.0,90.0,26.0,7.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182.0,87,M,,541350,EUR,837648000,D,2,2,False,39.0,31.0,7.0,2.0,18.0,22.0,13.0,17.0,4.0,6.0,4.0,,,90.0,48.0,7.8,8.0,1,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183.0,29,M,,51622,EUR,597542400,D,25,25,False,50.0,43.0,6.0,4.0,34.0,36.0,9.0,14.0,3.0,3.0,7.0,,,90.0,61.0,7.6,8.0,1,,,1.0,4.0,,,4.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187.0,77,M,,842160,EUR,846633600,D,3,3,False,45.0,40.0,1.0,1.0,24.0,27.0,16.0,18.0,2.0,3.0,2.0,,,90.0,55.0,7.0,5.0,0,,,1.0,3.0,,,2.0,,1.0,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Jules Van Cleemput,jules-van-cleemput,J. Van Cleemput,D,2,182.0,37,M,,799163,EUR,878601600,M,4,4,False,36.0,29.0,2.0,2.0,12.0,12.0,17.0,29.0,1.0,7.0,3.0,,,86.0,71.0,7.5,15.0,1,,,2.0,5.0,,,1.0,3.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Amirhossein Hosseinzadeh,amirhossein-hosseinzadeh,A. Hosseinzadeh,F,99,176.0,873,M,,905472,EUR,972864000,M,99,99,False,41.0,31.0,1.0,1.0,13.0,15.0,18.0,29.0,,5.0,6.0,,,90.0,58.0,7.2,15.0,1,,,1.0,6.0,1.0,,1.0,3.0,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,500,M,,358198,EUR,806716800,M,26,26,False,43.0,34.0,7.0,4.0,16.0,17.0,20.0,31.0,1.0,3.0,8.0,,,70.0,56.0,7.5,14.0,2,,,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,1.0,2.0,5.0,,,1.0,1.0,True,2.0,1.0,,,,,,,,
10406625,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,44.0,38.0,6.0,4.0,9.0,10.0,31.0,39.0,,2.0,5.0,,,80.0,57.0,7.3,11.0,1,,,,2.0,,,,,,,1.0,,,1.0,2.0,,2.0,5.0,3.0,2.0,,,,2.0,,1.0,1.0,,,,,,
10406625,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,joriskayembe23,354046,EUR,776304000,M,12,12,False,54.0,35.0,7.0,4.0,11.0,16.0,25.0,44.0,,3.0,5.0,,,90.0,92.0,6.7,32.0,0,,,1.0,6.0,,,1.0,1.0,1.0,,1.0,3.0,,,4.0,,,6.0,2.0,1.0,,1.0,,1.0,,,,,,,,,
10406625,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,,1029748,EUR,999907200,F,19,19,False,19.0,9.0,,,1.0,1.0,8.0,18.0,5.0,8.0,2.0,,,69.0,29.0,7.1,13.0,2,,,3.0,4.0,,,,,3.0,,,,,,,,,,1.0,,,2.0,,,2.0,,,1.0,,,,,
10406625,home,RC Sporting Charleroi,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184.0,3418,M,,796455,EUR,852854400,F,9,9,False,21.0,17.0,2.0,1.0,3.0,3.0,14.0,18.0,1.0,3.0,5.0,,,80.0,34.0,7.3,10.0,2,,,2.0,6.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,3.0,,,,,1.0,4.0,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180.0,229,M,,109376,EUR,671414400,M,44,44,True,18.0,16.0,2.0,2.0,6.0,7.0,10.0,11.0,,3.0,4.0,,,20.0,22.0,7.0,3.0,0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,,789000,EUR,826243200,F,7,7,True,11.0,9.0,1.0,1.0,3.0,3.0,7.0,9.0,,,,,,21.0,14.0,6.7,3.0,0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
10406625,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,544,M,,845344,EUR,929404800,M,18,18,True,8.0,6.0,1.0,1.0,3.0,3.0,3.0,5.0,,,2.0,,,10.0,9.0,6.5,2.0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192.0,351,M,,982334,EUR,1008806400,F,10,10,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,10.0,8.0,6.7,2.0,1,,,,,,,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,
10406625,home,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180.0,165,M,,961902,EUR,1011571200,F,28,28,True,1.0,1.0,,,1.0,1.0,,1.0,,,,,,4.0,5.0,,2.0,1,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
