match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_aerialWon,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_ownGoals,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_keyPass,captain,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalOffside
10408531,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,home,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Wassim Keddari,,,,,,,,,,,,,,
10408531,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,home,Espanyol,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,32.0,25.0,11.0,5.0,22.0,24.0,3.0,8.0,7.0,1.0,4.0,90.0,44.0,6.8,7.0,0.0,0.0,0.0008697,0,-0.0783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
10408531,away,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,D,7,7,False,41.0,29.0,3.0,,15.0,20.0,14.0,21.0,4.0,,,81.0,64.0,6.9,14.0,0.0,0.0,0.0752202,0,,,3.0,8.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,3.0,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,
10408531,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,70.0,60.0,9.0,5.0,44.0,47.0,16.0,23.0,6.0,,,90.0,78.0,6.9,10.0,0.0,0.0,0.0080282,0,,3.0,3.0,6.0,,,4.0,1.0,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,59.0,50.0,5.0,1.0,39.0,42.0,11.0,18.0,8.0,,,90.0,66.0,6.3,10.0,0.0,0.0,0.00224204,0,,3.0,5.0,7.0,1.0,,2.0,,1.0,1.0,,1.0,,5.0,,,,,,1.0,,,1.0,,,,,,,,lenormand_r,,,,
10408531,away,Real Sociedad,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,15,15,False,39.0,30.0,1.0,1.0,20.0,23.0,12.0,20.0,6.0,,,90.0,54.0,6.2,14.0,0.0,0.0,0.0890298,0,,3.0,8.0,3.0,1.0,,,,,,1.0,2.0,,,4.0,2.0,,,,1.0,,,4.0,2.0,,,1.0,,,,,,,,1.0
10408531,away,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,False,56.0,48.0,5.0,2.0,22.0,24.0,26.0,32.0,11.0,,,90.0,63.0,7.0,8.0,0.0794,0.0,0.39869,1,,,1.0,3.0,1.0,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,martin_zubimendi,,,,
10408531,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,39.0,32.0,1.0,,6.0,8.0,26.0,33.0,6.0,,,90.0,69.0,7.4,19.0,0.1804,0.1816,0.0542891,4,,1.0,9.0,7.0,2.0,2.0,1.0,,3.0,2.0,4.0,1.0,2.0,,5.0,2.0,,1.0,,2.0,,,2.0,,,1.0,,,2.0,,KuboTake,,,,
10408531,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,30.0,22.0,,,6.0,7.0,16.0,26.0,6.0,,,71.0,43.0,6.3,17.0,0.1697,0.0,0.0448872,2,,,8.0,1.0,2.0,1.0,,,1.0,,2.0,2.0,1.0,,3.0,,,,,,,,3.0,,,,1.0,,1.0,,,,,,
10408531,away,Real Sociedad,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,113593,EUR,636595200,M,4,4,False,49.0,42.0,4.0,2.0,23.0,24.0,19.0,25.0,7.0,,,81.0,60.0,6.9,9.0,0.0,0.0,0.0174334,0,,2.0,5.0,4.0,,1.0,1.0,,4.0,3.0,,2.0,,,,,,,,,Asier,Illarramendi,,,,,1.0,True,,,,,,,
10408531,away,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,M,10,10,False,27.0,21.0,3.0,1.0,5.0,7.0,17.0,22.0,4.0,,,71.0,37.0,7.3,9.0,0.0208,0.0263,0.445476,1,,1.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,,2.0,,,,mikel10oyar,1.0,1.0,,
10408531,away,Real Sociedad,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,14.0,9.0,,,2.0,3.0,7.0,11.0,1.0,,,81.0,28.0,7.2,12.0,0.9569,0.7758,0.00937152,3,,3.0,9.0,3.0,,1.0,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,,,,1.0,,,,,,1.0,,,2.0,,asorloth,,,,
10408531,away,Real Sociedad,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,19.0,11.0,5.9,5.0,0.0,0.0,0.0018886,0,,1.0,4.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10408531,away,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,True,18.0,14.0,1.0,1.0,5.0,5.0,9.0,13.0,3.0,,,19.0,22.0,6.6,4.0,0.0,0.0,0.0133876,0,,1.0,2.0,4.0,,,,,,,,1.0,,,2.0,2.0,,,,2.0,,,,,,,,,,,mikelmerino,,,,
10408531,away,Real Sociedad,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,2,2,True,2.0,2.0,,,2.0,2.0,,,2.0,,,9.0,8.0,6.4,1.0,0.0,0.0,0.00093163,0,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10408531,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,42,42,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,9.0,6.0,6.4,2.0,0.0,0.0,0.0333468,0,,2.0,4.0,1.0,,,,,1.0,,2.0,2.0,,,,,,,,,Pablo Marín,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Carlos Fernández,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,5.0,5.0,,,1.0,1.0,4.0,4.0,2.0,,,9.0,10.0,6.7,2.0,0.0,0.0,0.00269232,0,,,2.0,2.0,1.0,,,,,,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Andoni Zubiaurre,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408531,away,Real Sociedad,Ander Martín,ander-martin,A. Martín,F,16,177,46,M,1134399,EUR,974332800,F,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Ander Martín,,,,,,,,,,,,,,
