match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_expectedGoals,stat_challengeLost,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_errorLeadToAGoal,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11399391,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,41.0,25.0,22.0,6.0,0.0,22.0,29.0,3.0,12.0,1.0,7.0,6.0,6.0,1.0,1.0,90.0,54.0,6.4,16.0,0.00136505,0,-1.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Bram van Polen,,,bram-van-polen,B. v. Polen,D,,179,52,M,17032,EUR,497836800,D,2,2,False,27.0,20.0,7.0,4.0,1.0,13.0,16.0,7.0,12.0,2.0,6.0,,,,,90.0,47.0,5.8,12.0,0.00312166,0,,True,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,30.0,24.0,1.0,,0.0,20.0,24.0,4.0,6.0,4.0,2.0,,,,,90.0,46.0,5.6,7.0,0.00086498,2,,,,3.0,3.0,6.0,1.0,,1.0,,2.0,2.0,3.0,2.0,1.0,0.0492,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Thomas Lam,,,thomas-lam,T. Lam,D,3,188,86,M,110934,EUR,756172800,D,13,13,False,41.0,36.0,3.0,,0.0,32.0,33.0,4.0,8.0,6.0,3.0,,,,,90.0,52.0,5.6,5.0,0.00149707,0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,15,15,False,26.0,19.0,3.0,1.0,0.0,12.0,14.0,7.0,14.0,1.0,2.0,,,,,68.0,42.0,6.4,12.0,0.00821565,0,,,2.0,2.0,3.0,6.0,,2.0,,,2.0,,3.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,52.0,45.0,2.0,1.0,0.0,34.0,38.0,11.0,14.0,2.0,5.0,,,,,90.0,67.0,6.3,11.0,0.00833965,1,,,,,6.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,4.0,,0.0359,3.0,,1.0,,1.0,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,11,11,False,26.0,19.0,,,0.0,12.0,14.0,7.0,14.0,,4.0,,,,,90.0,47.0,5.8,15.0,0.00399692,1,,,2.0,1.0,11.0,8.0,,1.0,2.0,,1.0,,2.0,1.0,,0.1162,3.0,,1.0,,4.0,1.0,5.0,,,,,,,,,,,,
11399391,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,7,7,False,32.0,25.0,3.0,2.0,0.0,12.0,13.0,13.0,22.0,,5.0,,,,,90.0,51.0,5.5,18.0,0.0401026,0,,,3.0,,9.0,4.0,,2.0,2.0,1.0,,,4.0,3.0,,,2.0,2.0,1.0,,4.0,,,1.0,,,,,,,,,,,
11399391,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,False,11.0,10.0,,,0.0,5.0,6.0,5.0,7.0,,2.0,,,,,69.0,19.0,6.2,4.0,0.0101115,0,,,2.0,,3.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,False,17.0,14.0,2.0,1.0,0.0,4.0,4.0,10.0,13.0,,3.0,,,,,68.0,27.0,6.9,6.0,0.0252784,3,,,,,3.0,2.0,,,,,,2.0,1.0,1.0,,0.1223,,,2.0,,1.0,,1.0,,eliano.r,1.0,1.0,0.2515,,,,,,,
11399391,home,PEC Zwolle,Lennart Thy,,,lennart-thy,L. Thy,F,9,184,263,M,109126,EUR,698976000,F,9,9,False,28.0,21.0,1.0,1.0,0.0,13.0,15.0,8.0,13.0,,2.0,,,,,90.0,33.0,6.6,8.0,0.0195772,0,,,,3.0,1.0,5.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,
11399391,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,True,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,2.0,,,,,,,22.0,9.0,5.8,5.0,0.00035474,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,8,8,True,4.0,3.0,1.0,1.0,0.0,3.0,3.0,,1.0,,1.0,,,,,22.0,6.0,6.5,2.0,6.708e-05,1,,,,,1.0,,,,,,,1.0,,,,0.0457,,,,,1.0,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,True,7.0,4.0,,,0.0,3.0,5.0,1.0,2.0,,,,,,,21.0,9.0,6.0,3.0,0.00057321,0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Anthony Fontana,,,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Mohamed Oukhattou,Mohamed Oukhattou,,oukhattou-mohamed,M. Oukhattou,M,37,180,175,M,1424797,EUR,1106352000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Lennart Czyborra,,,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Teun Gijselhart,Teun,Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,home,PEC Zwolle,Apostolos Vellios,Apostolos,Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399391,away,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,36.0,28.0,18.0,11.0,0.0,24.0,27.0,4.0,9.0,,5.0,,,,,90.0,40.0,5.8,9.0,0.00075884,0,-0.7485,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,
11399391,away,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,41.0,35.0,4.0,2.0,0.0,16.0,16.0,20.0,26.0,,4.0,,,,,90.0,56.0,7.2,7.0,0.63686,1,,,1.0,1.0,2.0,3.0,,,1.0,4.0,,,2.0,1.0,,0.026,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,
11399391,away,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,63.0,57.0,10.0,7.0,0.0,37.0,37.0,20.0,26.0,3.0,5.0,,,,,69.0,72.0,7.1,7.0,0.011644,0,,,,,4.0,2.0,2.0,1.0,1.0,,3.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
11399391,away,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,69.0,59.0,15.0,11.0,1.0,30.0,35.0,29.0,34.0,2.0,4.0,,,,,83.0,80.0,7.6,11.0,0.0335859,1,,,,1.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,0.0755,,2.0,,,,,1.0,,,,,,,,,,1.0,,
