match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_goals,stat_totalClearance,stat_interceptionWon,stat_wonTackle,captain,stat_challengeLost,stat_outfielderBlock,stat_lastManTackle,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_penaltyConceded
14109740,home,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,,238394,EUR,771552000,F,9,9,False,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,1.0,,83.0,19.0,7.9,6.0,0.00159376,4.8545056390945,1.0,3.465,3.465,3,-0.1,0.08,0.15,,,,,2.0,3.0,3.0,4.0,1.0,2.0,,3.0,1.0,,1.5994,1.4285,4.8545056390945,1.0,1.0,0.59,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,
14109740,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185.0,141,M,,991742,EUR,963878400,M,77,77,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,2.0,,22.0,9.0,6.4,3.0,0.00307623,17.492201656382,2.0,16.59,9.24,0,0.0,-0.62,0.14,,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180.0,202,M,,1134586,EUR,1088899200,M,18,18,True,9.0,6.0,1.0,1.0,0.0,4.0,6.0,2.0,3.0,1.0,,22.0,9.0,6.7,3.0,0.0485176,3.3120339672171,1.0,-3.255,-3.255,0,0.09,-0.23,-0.06,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,,190197,EUR,789523200,M,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,8.0,3.0,6.6,,0.00190399,12.556818864665,1.0,12.39,12.39,0,0.06,0.02,0.13,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,,930775,EUR,944611200,F,11,11,True,2.0,,,,0.0,,2.0,,,,,10.0,5.0,6.5,3.0,,9.3323585084224,2.0,1.365,3.15,0,-0.08,-0.51,-0.01,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188.0,454,M,,889382,EUR,959558400,D,4,4,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,,8.0,6.0,6.9,1.0,0.00426428,,,,,0,0.12,0.02,0.13,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Osman Topcu,osman-topcu,O. Topcu,G,23,,1,M,,2327157,EUR,1162771200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,Osman Topcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194.0,88,M,,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Yakup Ayan,yakup-ayan,Y. Ayan,D,94,,4,M,,2327161,EUR,1208908800,M,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,Yakup Ayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177.0,3270,M,,925242,EUR,949449600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,home,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185.0,166,M,,1480663,EUR,1038268800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,Emrecan Bulut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189.0,1142,M,,358524,EUR,829353600,G,1,1,False,34.0,19.0,20.0,6.0,0.0,15.0,19.0,4.0,15.0,5.0,,90.0,41.0,7.0,15.0,0.00033872,41.712437246299,8.0,34.02,7.56,0,0.01,0.0,-0.35,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,2.0,1.0,3.0,0.4193,0.2301,0.37,
14109740,away,Eyüpspor,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176.0,112,M,,96520,EUR,684806400,D,11,11,False,27.0,22.0,2.0,1.0,0.0,14.0,15.0,8.0,12.0,9.0,,90.0,51.0,5.8,9.0,0.00782158,91.942373939573,14.0,7.455,7.665,3,-0.03,0.13,-0.53,,,1.0,,,,4.0,2.0,2.0,,1.0,1.0,,2.0,0.0658,,,,,-0.17,1.0,,2.0,,,,1.0,,,1.0,,,,2.0,,,,,,,,
14109740,away,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183.0,91,M,,138154,EUR,759456000,D,6,6,False,48.0,41.0,9.0,5.0,0.0,16.0,18.0,25.0,30.0,3.0,,90.0,59.0,6.9,8.0,0.105894,271.3710353196,25.0,150.57,17.64,0,0.45,0.25,-0.46,,,,,,1.0,1.0,3.0,1.0,,,,1.0,,,,18.324633939045,1.0,1.0,,,,4.0,1.0,,True,1.0,,,1.0,,,,,,,,,,,,
14109740,away,Eyüpspor,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185.0,408,M,,1091815,EUR,1087862400,D,5,5,False,53.0,47.0,7.0,3.0,0.0,33.0,37.0,14.0,16.0,1.0,,90.0,63.0,5.8,8.0,0.0109716,170.78398874285,19.0,72.03,18.69,1,-0.32,0.35,-0.46,Emir,Ortakaya,,,3.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,0.0948,,,,,-0.05,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,,217782,EUR,752803200,D,7,7,False,15.0,13.0,3.0,3.0,0.0,12.0,12.0,1.0,3.0,1.0,,45.0,22.0,6.3,5.0,0.00076282,62.425942617666,4.0,44.415,31.5,0,0.0,0.03,-0.23,,,,,,,4.0,2.0,,,2.0,2.0,,2.0,,,31.545839662307,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181.0,401,M,,45604,EUR,618537600,M,33,33,False,23.0,20.0,3.0,3.0,0.0,13.0,13.0,7.0,10.0,3.0,,57.0,31.0,6.5,4.0,0.00572806,20.378433799821,3.0,13.545,6.93,0,0.04,0.01,-0.13,,,,,2.0,2.0,4.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,,142619,EUR,741657600,M,10,10,False,62.0,55.0,3.0,1.0,0.0,26.0,27.0,29.0,35.0,7.0,,90.0,75.0,6.6,15.0,0.261945,176.19429442564,25.0,101.43,17.535,1,0.38,0.27,-0.26,,,7.0,1.0,,,7.0,2.0,,,1.0,,1.0,3.0,0.0193,,16.868331156341,1.0,,-0.06,1.0,,,,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,
14109740,away,Eyüpspor,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184.0,2440,M,,841199,EUR,931219200,M,70,70,False,24.0,17.0,1.0,1.0,0.0,9.0,10.0,8.0,14.0,8.0,,75.0,50.0,6.4,17.0,0.0133265,108.53836686757,12.0,55.23,34.23,1,-0.09,0.2,-0.21,,,,,1.0,1.0,9.0,8.0,3.0,,2.0,4.0,5.0,,0.0166,,52.300300447909,2.0,,-0.11,1.0,,,,2.0,,3.0,,,,,2.0,,,,,,,,,,
14109740,away,Eyüpspor,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181.0,793,M,,1064080,EUR,1043798400,M,20,20,False,13.0,6.0,3.0,,0.0,3.0,5.0,3.0,8.0,1.0,,45.0,20.0,6.2,8.0,0.00275803,49.466629312511,5.0,-13.86,4.305,0,-0.17,0.02,-0.21,,,,,2.0,,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0
14109740,away,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,,180981,EUR,718588800,M,9,9,False,20.0,16.0,,,0.0,7.0,8.0,9.0,12.0,2.0,,89.0,36.0,6.1,11.0,0.0164045,53.334408900069,8.0,1.365,5.145,1,-0.15,-0.03,-0.12,,,1.0,,2.0,3.0,7.0,6.0,,,3.0,4.0,,3.0,0.1291,,,,,-0.4,1.0,,1.0,,2.0,,,,,,,2.0,,,,,,,,,,
14109740,away,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178.0,386,M,,869839,EUR,843091200,F,19,19,False,23.0,21.0,,,0.0,7.0,8.0,14.0,15.0,3.0,,90.0,39.0,6.1,11.0,0.034426,122.79000330577,13.0,16.38,15.75,0,-0.29,-0.68,-0.04,,,1.0,,2.0,1.0,11.0,6.0,7.0,,,1.0,3.0,1.0,,,,,2.0,,,,1.0,,,,1.0,,,2.0,,2.0,,,,,,,,,,
14109740,away,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,,609746,EUR,819417600,D,77,77,True,26.0,22.0,1.0,1.0,0.0,11.0,11.0,11.0,15.0,2.0,,45.0,36.0,6.7,4.0,0.0474354,60.567887287774,5.0,45.255,38.43,0,0.25,0.04,-0.26,,,1.0,1.0,,1.0,,4.0,,,1.0,,2.0,1.0,,,38.507890152539,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
14109740,away,Eyüpspor,Yalçın Kayan,yalcin-kayan,Y. Kayan,M,20,182.0,80,M,,945548,EUR,917654400,M,30,30,True,31.0,25.0,,,0.0,7.0,8.0,18.0,23.0,3.0,,45.0,41.0,6.6,8.0,0.0277778,144.25641753581,17.0,79.59,13.86,0,-0.08,0.11,-0.12,,,1.0,,1.0,,1.0,5.0,2.0,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
14109740,away,Eyüpspor,Svit Sešlar,svit-seslar,S. Sešlar,M,10,185.0,669,M,,946291,EUR,1010534400,M,99,99,True,23.0,19.0,,,0.0,3.0,3.0,16.0,20.0,3.0,,33.0,29.0,6.3,7.0,0.115758,15.459357568126,2.0,2.205,6.09,0,-0.04,0.01,-0.05,,,,,1.0,1.0,5.0,2.0,,,1.0,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,3.0,,,,,,,,,,
14109740,away,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171.0,278,M,,923888,EUR,892425600,F,40,40,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,1.0,,15.0,8.0,6.5,4.0,0.0202023,55.117771914467,5.0,-3.99,17.85,0,0.03,-0.32,-0.01,,,1.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,18.007967681002,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Christ Sadia,christ-sadia,C. Sadia,F,93,185.0,50,M,,2266454,EUR,1176249600,M,93,93,True,,,,,0.0,,,,,,,1.0,,,,,,,,,0,,,,Christ,Sadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193.0,1049,M,,1210422,EUR,1092614400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179.0,42,M,,1084164,EUR,987724800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,Talha Gür,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185.0,82,M,,171911,EUR,773366400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,,1215110,EUR,1125014400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109740,away,Eyüpspor,Metehan Altunbaş,metehan-altunbas,M. Altunbaş,F,26,184.0,71,M,,957798,EUR,1041897600,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
