match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_keyPass,stat_unsuccessfulTouch,stat_dispossessed,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
11360024,home,SV Oberachern,Mark-Patrick Redl,mark-patrick-redl,M. Redl,G,1,190.0,4,M,142354,EUR,726278400,G,1,1,False,41.0,25.0,25.0,9.0,21.0,27.0,4.0,14.0,2.0,14.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,90.0,60.0,7.9,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360024,home,SV Oberachern,Noah Zwick,noah-zwick,N. Zwick,D,5,181.0,0,M,1391692,EUR,916876800,D,5,5,False,19.0,10.0,9.0,4.0,9.0,14.0,1.0,5.0,12.0,3.0,,,,,,,,90.0,38.0,6.6,10.0,0,Noah Zwick,,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11360024,home,SV Oberachern,Nicola Leberer,nicola-leberer,N. Leberer,D,,183.0,2,M,842433,EUR,826502400,D,18,18,False,20.0,14.0,6.0,1.0,14.0,19.0,,1.0,9.0,2.0,,,,,,,,90.0,35.0,6.5,6.0,0,,,2.0,4.0,2.0,1.0,1.0,3.0,,,1.0,True,2.0,,,,,,,,,,,,,,,,,,
11360024,home,SV Oberachern,Marvin Ludwig,marvin-ludwig,M. Ludwig,M,26,,3,M,1391701,EUR,966988800,D,26,26,False,29.0,20.0,10.0,5.0,13.0,16.0,7.0,13.0,2.0,9.0,,,,,,,,90.0,47.0,7.2,9.0,1,Marvin Ludwig,,3.0,8.0,3.0,4.0,2.0,5.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11360024,home,SV Oberachern,Luca Fritz,luca-fritz,L. Fritz,D,3,,0,M,1391682,EUR,823737600,M,3,3,False,5.0,2.0,,,1.0,3.0,1.0,2.0,2.0,,,,,,,,,71.0,16.0,6.7,6.0,0,Luca Fritz,,1.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
11360024,home,SV Oberachern,Nill Hauser,hauser-nill,N. Hauser,M,23,181.0,1,M,1518856,EUR,1037232000,M,23,23,False,12.0,8.0,2.0,2.0,6.0,9.0,2.0,3.0,1.0,5.0,,,,,,,,77.0,22.0,7.1,5.0,0,Nill Hauser,,1.0,4.0,4.0,,1.0,1.0,3.0,3.0,3.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,
11360024,home,SV Oberachern,Rachid Gueddin,rachid-gueddin,R. Gueddin,M,10,183.0,9,M,847265,EUR,856828800,M,10,10,False,23.0,11.0,5.0,2.0,8.0,12.0,3.0,11.0,4.0,9.0,,,,,,,,86.0,42.0,6.5,16.0,0,,,,5.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,
11360024,home,SV Oberachern,Nathan Recht,nathan-recht,N. Recht,D,21,,0,M,939419,EUR,867369600,M,21,21,False,13.0,8.0,1.0,1.0,5.0,9.0,4.0,7.0,3.0,6.0,,,,,,,,90.0,42.0,6.9,12.0,1,,,2.0,9.0,7.0,6.0,,4.0,3.0,2.0,2.0,,1.0,3.0,3.0,1.0,,,1.0,5.0,,,3.0,1.0,,,,,,,
11360024,home,SV Oberachern,Cemal Durmus,cemal-durmus,C. Durmus,M,7,182.0,1,M,1391671,EUR,818294400,F,7,7,False,5.0,2.0,1.0,,1.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,71.0,20.0,6.5,8.0,0,Cemal Durmus,,3.0,8.0,3.0,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,
11360024,home,SV Oberachern,Nico Huber,nico-huber,N. Huber,F,11,,1,M,1391706,EUR,734313600,F,11,11,False,10.0,5.0,1.0,,4.0,5.0,1.0,5.0,2.0,2.0,,,,,,,,86.0,21.0,6.8,7.0,2,Nico Huber,,3.0,7.0,4.0,1.0,,,1.0,,2.0,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,
