match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goals,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_outfielderBlock
12625014,home,Al-Hilal,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190,648,M,920497,EUR,871516800,G,17,17,False,18.0,15.0,9.0,6.0,0.0,14.0,15.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,4.0,1.0,90.0,27.0,7.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625014,home,Al-Hilal,João Cancelo,,,joao-cancelo,J. Cancelo,D,2,182,90162,M,138892,EUR,769996800,D,20,20,False,53.0,46.0,3.0,3.0,1.0,17.0,17.0,30.0,40.0,1.0,8.0,1.0,9.0,,,,75.0,80.0,8.2,15.0,2,JCancelo,4.0,1.0,1.0,12.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,,,,,,,,,,
12625014,home,Al-Hilal,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,126071,EUR,677376000,D,3,3,False,47.0,42.0,4.0,1.0,0.0,31.0,31.0,11.0,16.0,1.0,7.0,1.0,6.0,,,,90.0,57.0,7.4,5.0,0,kkoulibaly26,,,1.0,3.0,1.0,,,,,1.0,6.0,6.0,,,1.0,,,,,,,,,,,
12625014,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,False,45.0,42.0,,,0.0,37.0,37.0,5.0,8.0,2.0,3.0,1.0,4.0,,,,90.0,52.0,7.1,3.0,1,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
12625014,home,Al-Hilal,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4256,M,851150,EUR,891993600,D,6,6,False,53.0,48.0,2.0,,1.0,21.0,22.0,29.0,34.0,1.0,6.0,,7.0,,,,90.0,72.0,7.8,11.0,0,renan_lodi,3.0,2.0,1.0,5.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,3.0,3.0,3.0,,1.0,1.0,,,,,,,
12625014,home,Al-Hilal,Rúben Neves,,,ruben-neves,R. Neves,M,8,181,15472,M,280955,EUR,858211200,M,8,8,False,96.0,90.0,10.0,8.0,0.0,40.0,40.0,53.0,60.0,2.0,4.0,,6.0,,,,86.0,109.0,7.9,9.0,0,rubenneves,4.0,3.0,,3.0,1.0,,2.0,,,2.0,,,,2.0,1.0,4.0,,,,,,,,,,
12625014,home,Al-Hilal,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,331447,EUR,793843200,M,22,22,False,76.0,68.0,4.0,4.0,0.0,27.0,27.0,41.0,50.0,,3.0,,5.0,,,,90.0,89.0,8.0,12.0,3,sms,1.0,,,5.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,4.0,2.0,1.0,,,,,,,,
12625014,home,Al-Hilal,Malcom,,,malcom,Malcom,M,10,171,13905,M,551772,EUR,856915200,M,77,77,False,59.0,51.0,1.0,1.0,1.0,6.0,6.0,45.0,54.0,,3.0,,4.0,,,,86.0,74.0,7.8,14.0,1,malcomoliveira_97,1.0,,1.0,5.0,,,6.0,3.0,,1.0,,,2.0,,1.0,3.0,1.0,,,1.0,,,,,,
12625014,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,M,11,11,False,21.0,18.0,1.0,,0.0,6.0,6.0,12.0,15.0,,1.0,,2.0,,,,63.0,30.0,7.6,6.0,3,marcosleonardo09,,,,3.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,
12625014,home,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171,11126,M,160893,EUR,682560000,M,29,29,False,41.0,38.0,,,0.0,9.0,9.0,29.0,34.0,,3.0,1.0,3.0,,,,76.0,61.0,7.7,12.0,4,29salem,2.0,,1.0,5.0,,1.0,2.0,,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,True,1.0,,,
12625014,home,Al-Hilal,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,192144,EUR,779673600,F,9,9,False,17.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,13.0,2.0,4.0,1.0,2.0,,,,90.0,27.0,7.0,4.0,4,AleksMitrović,,,,3.0,,1.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,
12625014,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,872607,EUR,914025600,M,16,16,True,41.0,39.0,,,0.0,17.0,18.0,22.0,23.0,1.0,4.0,,2.0,,,,27.0,48.0,6.7,4.0,1,,,,,4.0,1.0,2.0,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,
12625014,home,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170,585,M,981158,EUR,926899200,D,88,88,True,12.0,12.0,,,0.0,7.0,7.0,5.0,5.0,,1.0,,1.0,,,,15.0,14.0,6.6,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12625014,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,1134261,EUR,1027382400,M,15,15,True,10.0,10.0,1.0,1.0,0.0,5.0,5.0,6.0,6.0,,1.0,,,,,,14.0,15.0,7.4,2.0,1,,1.0,1.0,,2.0,,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,
12625014,home,Al-Hilal,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171,713,M,976538,EUR,973641600,F,7,7,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,,,,,,,8.0,9.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625014,home,Al-Hilal,Mohamed Kanno,,,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,True,22.0,21.0,1.0,1.0,0.0,9.0,9.0,12.0,13.0,,1.0,,,,,,8.0,23.0,6.8,1.0,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12625014,home,Al-Hilal,Abdulilah Al Ghamdi,Abdulilah Al Ghamdi,,abdulilah-al-ghamdi,A. A. Ghamdi,G,50,180,122,M,1542604,EUR,1155513600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625014,home,Al-Hilal,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
