match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_accurateCross,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAGoal,stat_hitWoodwork
10389991,home,Lorient,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,13,13,False,11.0,8.0,,,2.0,2.0,6.0,9.0,1.0,,,,73.0,26.0,6.5,10.0,0.1236,0.0,0.00462419,1,,,,,,,3.0,1.0,7.0,4.0,,2.0,,,1.0,1.0,3.0,,,1.0,,,,,1.0,,3.0,1.0,,,,,,
10389991,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,23.0,19.0,,,8.0,10.0,11.0,13.0,3.0,,,,33.0,26.0,6.5,4.0,0.0,0.0,0.0284795,0,,,,,,,2.0,,3.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,
10389991,home,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,,,,33.0,12.0,7.2,5.0,0.0904,0.4567,0.00757731,1,,,,,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,3.0,2.0,,1.0,,,,
10389991,home,Lorient,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,24,181,1369,M,962877,EUR,1026691200,M,70,70,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,18.0,6.0,6.0,1.0,0.0,0.0,0.00074547,0,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10389991,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,True,7.0,5.0,,,4.0,4.0,1.0,3.0,,,,,17.0,12.0,7.4,4.0,0.3507,0.9065,0.00185076,1,,,,,,,,4.0,1.0,5.0,,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,
10389991,home,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,home,Lorient,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,home,Lorient,Adrian Grbić,adrian-grbic,A. Grbić,F,9,188,310,M,282095,EUR,839116800,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,25.0,17.0,11.0,3.0,16.0,17.0,1.0,8.0,8.0,,2.0,2.0,90.0,31.0,6.0,8.0,0.0,0.0,0.00074688,0,-0.8026,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
10389991,away,Nantes,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,12,12,False,29.0,23.0,1.0,,13.0,16.0,10.0,14.0,5.0,,,,62.0,43.0,5.9,7.0,0.0,0.0,0.0105512,0,,,,,,1.0,2.0,,8.0,1.0,4.0,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,
10389991,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,52.0,47.0,4.0,2.0,34.0,34.0,14.0,19.0,7.0,,,,90.0,61.0,6.5,6.0,0.0,0.0,0.2624,0,,,,,,1.0,3.0,2.0,5.0,3.0,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,
10389991,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,68.0,61.0,11.0,8.0,40.0,42.0,21.0,26.0,7.0,,,,90.0,82.0,6.4,9.0,0.0142,0.0,0.0130041,1,,,,,,,2.0,2.0,3.0,6.0,,1.0,3.0,2.0,4.0,3.0,1.0,,,,,,,,1.0,,,,,,,,1.0,
10389991,away,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,67.0,57.0,4.0,2.0,27.0,32.0,31.0,44.0,8.0,,,,90.0,95.0,7.0,21.0,0.0,0.0,0.0899685,0,,Quentin Merlin,,,1.0,9.0,,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,2.0,2.0,1.0,,,1.0,,
10389991,away,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,43.0,33.0,3.0,2.0,12.0,13.0,22.0,33.0,7.0,,,,89.0,57.0,6.8,15.0,0.1195,0.0,0.285818,1,,,,,,3.0,,2.0,6.0,7.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,3.0,,,,1.0,,3.0,3.0,1.0,,,,,
10389991,away,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,M,3,3,False,46.0,38.0,9.0,7.0,19.0,19.0,19.0,27.0,2.0,,,,89.0,59.0,7.0,8.0,0.0,0.0,0.00972859,0,,,,,,,1.0,2.0,9.0,9.0,5.0,,1.0,3.0,6.0,4.0,,1.0,,1.0,3.0,,,,,,,,,,,1.0,,
10389991,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,40.0,32.0,6.0,3.0,17.0,18.0,15.0,22.0,1.0,,,,61.0,45.0,6.5,9.0,0.1139,0.0,0.00807364,1,,,,,,,,1.0,2.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
10389991,away,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,False,21.0,21.0,1.0,1.0,8.0,8.0,13.0,17.0,2.0,,,,61.0,38.0,6.5,11.0,0.0374,0.0739,0.154366,1,,,,,,4.0,,1.0,8.0,4.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,7.0,2.0,,,,,,
10389991,away,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,False,19.0,15.0,,,5.0,5.0,10.0,14.0,2.0,,,,90.0,35.0,7.9,10.0,0.0829,0.4034,0.0449267,2,,,,,1.0,,3.0,5.0,7.0,9.0,,2.0,,,,,3.0,1.0,2.0,4.0,1.0,,,,,,1.0,,,1.0,1.0,,,
10389991,away,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,30.0,25.0,,,3.0,3.0,24.0,32.0,4.0,,,,90.0,49.0,7.7,12.0,0.0236,0.0414,0.135435,1,,,,,,5.0,1.0,1.0,6.0,8.0,,2.0,,,3.0,3.0,,1.0,1.0,,1.0,,,,,,6.0,4.0,2.0,1.0,,,,
10389991,away,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,13.0,11.0,2.0,1.0,2.0,3.0,9.0,12.0,5.0,,,,29.0,27.0,6.9,6.0,0.0208,0.0,0.00545779,1,,,,,,2.0,,,1.0,3.0,1.0,,1.0,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,
10389991,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,29.0,10.0,6.5,2.0,0.0,0.0,0.0043587,0,,,,mostafamohamed11,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10389991,away,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,True,11.0,10.0,,,3.0,3.0,8.0,9.0,1.0,,,,28.0,24.0,6.4,7.0,0.1315,0.0,0.0538827,1,,,,,,1.0,,,6.0,2.0,,2.0,,,,,2.0,1.0,,,2.0,,,,1.0,,4.0,2.0,1.0,,,,,1.0
10389991,away,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,55,55,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,0.0,0.0,0.00046098,0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389991,away,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,Lohann Doucet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,away,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,away,Nantes,Robin Voisine,robin-voisine,R. Voisine,D,18,188,34,M,1213439,EUR,1018137600,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,Robin Voisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389991,away,Nantes,Mohamed Achi,mohamed-achi,M. Achi,M,7,181,105,M,1172764,EUR,1011139200,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,Mohamed Achi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
