match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_totalContest,stat_wonContest,stat_wonTackle,stat_challengeLost,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_penaltyWon,stat_goals,stat_blockedScoringAttempt,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
10390041,home,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,22.0,15.0,,,8.0,9.0,7.0,13.0,6.0,11.0,1.0,4.0,,,,,90.0,44.0,7.6,14.0,1.0007,1.1633,0.035073,3,,,,habibdiallo28,,,6.0,9.0,1.0,1.0,,1.0,,4.0,4.0,1.0,1.0,2.0,1.0,,,2.0,,1.0,,1.0,,,,,,,
10390041,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,True,19.0,17.0,1.0,1.0,5.0,5.0,12.0,15.0,,1.0,,1.0,,,,,45.0,24.0,6.4,4.0,0.0,0.0,0.0132334,0,,Habib,Diarra,,1.0,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
10390041,home,RC Strasbourg,Karol Fila,karol-fila,K. Fila,D,4,183,367,M,871041,EUR,897696000,M,4,4,True,14.0,12.0,,,2.0,2.0,10.0,12.0,,,1.0,3.0,,,,,28.0,18.0,6.5,3.0,0.0725,0.0,0.0068149,1,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,
10390041,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,True,9.0,9.0,,,6.0,6.0,3.0,3.0,,,,3.0,,,,,27.0,10.0,6.6,,0.0,0.0,0.00073883,0,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10390041,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,11.0,8.0,1.0,,3.0,4.0,5.0,8.0,1.0,2.0,,4.0,,,,,26.0,18.0,6.9,4.0,0.0213,0.0,0.00419806,1,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10390041,home,RC Strasbourg,Nordine Kandil,nordine-kandil,N. Kandil,M,10,165,381,M,1137670,EUR,1004400000,M,34,34,True,10.0,6.0,,,2.0,2.0,4.0,8.0,2.0,4.0,,2.0,,,,,14.0,13.0,6.8,4.0,0.0,0.0,0.00370942,0,,Nordine Kandil,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10390041,home,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Robin Risser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ismael Doukoure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,home,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,home,RC Strasbourg,Dany Jean,dany-jean,D. Jean,F,7,168,1278,M,1002402,EUR,1038441600,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,32.0,21.0,14.0,3.0,19.0,22.0,2.0,10.0,1.0,1.0,,8.0,2.0,1.0,2.0,,90.0,41.0,6.6,11.0,0.0,0.0,0.00131988,0,0.5813,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10390041,away,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,74.0,67.0,6.0,3.0,31.0,36.0,36.0,40.0,,5.0,,3.0,,,,,90.0,89.0,6.6,11.0,0.0232,0.0,0.0257335,1,,,,hamarintos27,2.0,,1.0,3.0,,1.0,,1.0,3.0,,2.0,,1.0,,,2.0,1.0,,True,,,,,,1.0,,,,
10390041,away,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,False,70.0,62.0,7.0,5.0,54.0,58.0,8.0,12.0,2.0,5.0,1.0,5.0,,,,,90.0,78.0,6.8,9.0,0.0,0.0,0.00270051,0,,,,,,,3.0,6.0,1.0,,,1.0,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10390041,away,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,86.0,76.0,8.0,4.0,54.0,59.0,22.0,27.0,2.0,3.0,1.0,8.0,,,,,90.0,91.0,6.8,10.0,0.0,0.0,0.00637676,0,,,,,,,4.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,57.0,50.0,3.0,2.0,28.0,30.0,25.0,31.0,1.0,5.0,2.0,8.0,,,,,73.0,80.0,7.7,11.0,0.0,0.0,0.185427,0,,,,,4.0,3.0,1.0,1.0,,,,,3.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,1.0,,,
10390041,away,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,45.0,41.0,3.0,3.0,7.0,7.0,36.0,44.0,,2.0,,4.0,,,,,73.0,58.0,7.1,9.0,0.1508,0.0,0.606394,2,,,,,6.0,2.0,,2.0,,,,,1.0,,1.0,3.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,,
10390041,away,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,False,47.0,43.0,7.0,6.0,27.0,27.0,16.0,21.0,2.0,2.0,1.0,3.0,,,,,90.0,51.0,6.7,6.0,0.0,0.0,0.00879482,0,,,,l.ugochukwu8,1.0,,1.0,3.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,False,64.0,55.0,6.0,5.0,21.0,22.0,34.0,43.0,1.0,8.0,2.0,9.0,,,,,90.0,81.0,7.7,13.0,0.1453,0.0,0.0953788,1,,,,,1.0,,2.0,6.0,2.0,1.0,,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,1.0,
10390041,away,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,M,7,7,False,41.0,35.0,4.0,4.0,8.0,10.0,28.0,33.0,2.0,6.0,,5.0,,,,,82.0,61.0,8.0,11.0,0.918,0.9153,0.0824017,5,,,,,2.0,1.0,4.0,8.0,,1.0,,1.0,2.0,3.0,1.0,,,2.0,1.0,1.0,3.0,3.0,,,,1.0,1.0,,,,,1.0,
10390041,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,24.0,22.0,1.0,1.0,4.0,6.0,18.0,18.0,1.0,2.0,,7.0,,,,,82.0,34.0,7.2,6.0,1.0684,0.589,0.158008,3,,,,amine_gouiri,,,2.0,7.0,1.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,
10390041,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,17.0,15.0,1.0,1.0,2.0,2.0,13.0,15.0,,,,2.0,,,,,62.0,24.0,7.5,6.0,0.704,0.8221,0.537783,3,,,,,,,,2.0,,1.0,,,,3.0,,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,1.0,1.0,,2.0
10390041,away,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,True,26.0,24.0,2.0,,10.0,10.0,14.0,17.0,,,,2.0,,,,,28.0,30.0,6.3,5.0,0.0,0.0,0.0393318,0,,,,lovromajer,1.0,,,3.0,,,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,
10390041,away,Stade Rennais,Birger Meling,birger-meling,B. Meling,D,24,172,241,M,606530,EUR,787622400,D,25,25,True,7.0,6.0,,,4.0,5.0,2.0,3.0,,,1.0,1.0,,,,,17.0,12.0,6.7,2.0,0.0,0.0,0.0031793,0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10390041,away,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,11,11,True,9.0,8.0,,,,1.0,8.0,9.0,,2.0,,,,,,,17.0,15.0,6.5,4.0,0.0,0.0,0.154048,0,,,,Dokss,1.0,,,3.0,,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10390041,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,3.0,1.0,,,,1.0,1.0,2.0,,,,1.0,,,,,8.0,6.0,6.3,4.0,0.0,0.0,0.00087461,0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,28,28,True,1.0,,,,,,,1.0,,1.0,,,,,,,8.0,5.0,6.7,2.0,0.1795,0.0911,0.0,2,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,
10390041,away,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,chriswooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390041,away,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
