match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot
10437938,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,32.0,22.0,13.0,3.0,20.0,20.0,2.0,12.0,1.0,15.0,1.0,1.0,1.0,90.0,44.0,7.2,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,Josué Sá,josue-sa,J. Sá,D,186,48,M,137982,EUR,708739200,D,23,23,False,54.0,48.0,10.0,8.0,29.0,30.0,19.0,24.0,2.0,6.0,,,,90.0,59.0,7.9,6.0,0,,,3,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,59.0,51.0,11.0,5.0,42.0,44.0,9.0,15.0,7.0,9.0,,,,90.0,72.0,7.5,9.0,0,,,33,,1.0,2.0,3.0,5.0,,1.0,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,48.0,40.0,4.0,,26.0,28.0,15.0,21.0,,3.0,,,,56.0,51.0,6.5,8.0,0,,,,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10437938,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,17.0,9.0,,,3.0,7.0,7.0,15.0,2.0,3.0,,,,56.0,48.0,6.9,19.0,0,,,20,,,2.0,5.0,9.0,,,,1.0,3.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,
10437938,home,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,177,123,M,902051,EUR,954115200,M,15,15,False,13.0,11.0,,,2.0,2.0,10.0,14.0,,1.0,,,,56.0,26.0,7.1,8.0,1,,,8,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,1.0,,1.0,,2.0,1.0,,,,,,,,,
10437938,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,False,51.0,40.0,5.0,1.0,14.0,14.0,26.0,37.0,,6.0,,,,90.0,56.0,6.4,12.0,1,,,,,,1.0,3.0,2.0,,,1.0,,,,1.0,2.0,,,1.0,,,,1.0,True,1.0,,,,,,,
10437938,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,36.0,32.0,3.0,3.0,9.0,9.0,24.0,31.0,,4.0,,,,90.0,48.0,6.7,11.0,0,,,16,,,,4.0,1.0,,,1.0,2.0,,,1.0,1.0,4.0,1.0,,1.0,,,,,,2.0,,,,,,
10437938,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,False,30.0,29.0,2.0,2.0,14.0,15.0,15.0,17.0,1.0,4.0,,,,72.0,50.0,6.3,9.0,1,,,7,,1.0,,6.0,3.0,,,,,,,1.0,1.0,2.0,,,4.0,2.0,1.0,,,,2.0,1.0,,,,,
10437938,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,19,19,False,15.0,8.0,1.0,,2.0,2.0,6.0,14.0,,1.0,,,,90.0,24.0,6.5,10.0,0,,,9,,2.0,,2.0,3.0,,,,,,,2.0,,1.0,,,1.0,1.0,2.0,,,,,,3.0,,,,
10437938,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,12.0,8.0,,,1.0,1.0,7.0,11.0,,3.0,,,,81.0,20.0,7.5,6.0,3,,,9,,1.0,3.0,2.0,4.0,1.0,,,1.0,,,1.0,1.0,,,,,,2.0,2.0,,1.0,,,3.0,1.0,1.0,1.0,
10437938,home,Rio Ave,Pedro Amaral,amaral-pedro,P. Amaral,D,178,86,M,834247,EUR,872467200,D,24,24,True,13.0,9.0,2.0,,6.0,6.0,3.0,10.0,,1.0,,,,34.0,22.0,6.3,10.0,0,,,24,,,,2.0,1.0,,,,,1.0,,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,
10437938,home,Rio Ave,João Ferreira,joao-ferreira,J. Ferreira,D,185,384,M,976401,EUR,985219200,D,13,13,True,10.0,6.0,2.0,2.0,4.0,6.0,2.0,5.0,1.0,2.0,,,,34.0,21.0,6.3,10.0,0,,,13,,,,3.0,3.0,,,,,2.0,2.0,,1.0,1.0,,,2.0,1.0,2.0,,,,1.0,,,,,,1.0
10437938,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,True,7.0,6.0,1.0,,,1.0,6.0,6.0,,2.0,,,,34.0,18.0,6.5,7.0,0,,,11,,,,3.0,3.0,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,2.0,,,,,,
10437938,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,7.0,6.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,,,,18.0,16.0,6.8,2.0,1,Ukra,,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
10437938,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,True,1.0,,,,,1.0,,,,,,,,9.0,1.0,6.5,1.0,0,,,84,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,0,Magrão,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437938,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437938,away,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,,44676,EUR,357868800,G,1,1,False,27.0,17.0,13.0,4.0,16.0,19.0,1.0,8.0,,13.0,1.0,,,90.0,35.0,6.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
10437938,away,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,M,864226,EUR,897523200,D,2,2,False,52.0,45.0,8.0,4.0,42.0,47.0,3.0,5.0,2.0,6.0,,,,89.0,59.0,6.8,7.0,0,,,4,,1.0,,2.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,
10437938,away,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,False,57.0,50.0,7.0,4.0,38.0,41.0,12.0,16.0,2.0,1.0,,,,90.0,65.0,7.0,7.0,0,,,23,,1.0,1.0,1.0,3.0,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
10437938,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,D,70,70,False,58.0,46.0,8.0,4.0,30.0,37.0,16.0,21.0,6.0,6.0,,,,77.0,70.0,6.7,15.0,0,,,70,,1.0,2.0,4.0,3.0,,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,
10437938,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,M,79,79,False,46.0,39.0,5.0,2.0,25.0,28.0,14.0,19.0,1.0,3.0,,,,90.0,73.0,7.1,12.0,2,,,79,,1.0,,2.0,6.0,,,2.0,,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,
10437938,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,72.0,68.0,7.0,6.0,37.0,38.0,31.0,34.0,,7.0,,,,90.0,74.0,6.6,4.0,0,,,42,,,,6.0,1.0,,,,1.0,,,1.0,5.0,,,1.0,,,,,,,,,,,,,
10437938,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,False,22.0,19.0,2.0,2.0,13.0,14.0,6.0,9.0,1.0,4.0,,,,66.0,32.0,6.4,6.0,0,Ilija,Vukotić,8,,2.0,,3.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
