match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,player_firstName,player_lastName,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_clearanceOffLine,stat_blockedScoringAttempt
11396338,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,44.0,38.0,2.0,,25.0,28.0,13.0,16.0,2.0,2.0,1.0,,,,,,,,,45.0,51.0,7.1,6.0,0.00714823,0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,
11396338,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,41.0,32.0,5.0,1.0,18.0,22.0,14.0,29.0,,3.0,2.0,7.0,1.0,1.0,,,,,,90.0,78.0,6.6,27.0,0.141307,1,,10.0,,4.0,1.0,,2.0,,,,1.0,2.0,1.0,,,1.0,1.0,,0.0254,,,,,,,,,,,,,1.0
11396338,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,49.0,37.0,2.0,1.0,18.0,20.0,19.0,29.0,4.0,12.0,,5.0,6.0,1.0,,,,,,90.0,65.0,8.0,13.0,0.0704939,3,,,,,,,,,2.0,,,1.0,1.0,,2.0,5.0,,1.0,0.1243,,,,,,1.0,1.0,,0.0857,1.0,amadou_haidara04,,1.0
11396338,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,57.0,54.0,1.0,,31.0,32.0,23.0,25.0,,1.0,2.0,8.0,,1.0,,,,,,76.0,63.0,6.6,3.0,0.0209447,0,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,False,14.0,12.0,1.0,,3.0,3.0,9.0,11.0,,2.0,,3.0,1.0,1.0,,,,,,63.0,20.0,6.6,4.0,0.0274614,0,,,,2.0,1.0,,2.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,20,20,False,46.0,39.0,7.0,6.0,11.0,15.0,29.0,32.0,,7.0,,7.0,,5.0,,,,,,84.0,64.0,8.1,12.0,0.442077,3,,1.0,1.0,4.0,,,2.0,1.0,4.0,,2.0,3.0,2.0,,,,,1.0,0.3135,,,,,,,1.0,,0.0497,,XaviSimons,,1.0
11396338,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,19.0,14.0,,,8.0,8.0,6.0,12.0,1.0,5.0,,2.0,1.0,1.0,,,,,,90.0,37.0,7.7,10.0,0.519046,8,,1.0,,3.0,,,3.0,2.0,1.0,,,3.0,2.0,,,1.0,,2.0,0.9506,1.0,,2.0,,,,5.0,1.0,1.7151,,l_openda,,1.0
11396338,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,False,20.0,13.0,1.0,,6.0,6.0,7.0,14.0,2.0,2.0,,2.0,,,,,,,,76.0,28.0,6.3,13.0,0.0155292,1,,,,4.0,1.0,,5.0,,1.0,,1.0,,,,,,2.0,,0.2374,,,1.0,,,1.0,1.0,,0.8422,,,,
11396338,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,True,26.0,22.0,4.0,1.0,16.0,18.0,6.0,8.0,,2.0,2.0,1.0,,2.0,,,,,,45.0,33.0,6.4,4.0,0.0020349,0,,,,3.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,13.0,13.0,,,4.0,4.0,9.0,9.0,1.0,8.0,,1.0,6.0,1.0,,,,,,27.0,23.0,6.8,2.0,0.0225288,1,,,,5.0,,,,2.0,1.0,,2.0,,,,,2.0,2.0,,0.0229,,,,,,,,,,,,,1.0
11396338,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,5.0,4.0,1.0,,2.0,3.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,,14.0,7.0,6.6,1.0,0.00485182,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,1.0,,,,,,,,14.0,6.0,6.5,2.0,0.0290941,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,benjamin_sesko,,
11396338,away,RB Leipzig,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4033,M,991604,EUR,1030665600,M,18,18,True,9.0,5.0,1.0,,2.0,3.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,,12.0,11.0,6.2,6.0,0.00336264,0,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,_fabio.10,,
11396338,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396338,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timowerner,,
