match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,player_sofascoreId,stat_clearanceOffLine
11618169,home,RWDM Brussels,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175.0,1969,M,1410231,EUR,1066521600,F,47,47,True,,4.0,1.0,,,,,1.0,5.0,1.0,,,,,,17.0,9.0,6.3,6.0,0.0,0.0,0.00034316,0,,,,2.0,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
11618169,home,RWDM Brussels,Sada Diallo,,,sada-diallo,S. Diallo,F,28,,50,M,1127323,EUR,994636800,M,15,15,True,,8.0,6.0,1.0,,5.0,5.0,1.0,3.0,2.0,,,,,,17.0,10.0,6.4,2.0,0.0,0.0,0.00023282,0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11618169,home,RWDM Brussels,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618169,home,RWDM Brussels,Jonathan Heris,,,jonathan-heris,J. Heris,D,,184.0,20,M,58980,EUR,652320000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618169,home,RWDM Brussels,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Anthony Moris,,,anthony-moris,A. Moris,G,49,184.0,297,M,39457,EUR,641347200,G,49,49,False,True,20.0,15.0,13.0,9.0,12.0,14.0,3.0,6.0,,,7.0,3.0,4.0,,90.0,30.0,7.2,6.0,0.0,0.0,0.00148296,0,0.6754,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11618169,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175.0,9946,M,895327,EUR,878860800,D,5,5,False,,36.0,31.0,3.0,,23.0,24.0,8.0,12.0,4.0,1.0,6.0,,,,89.0,58.0,6.7,7.0,0.0,0.0,0.0026238,0,,2.0,1.0,4.0,1.0,,3.0,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196.0,311,M,303634,EUR,686793600,D,16,16,False,,58.0,48.0,12.0,8.0,30.0,36.0,18.0,22.0,3.0,4.0,12.0,,,,90.0,62.0,6.5,10.0,0.0,0.0,0.00436918,0,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Koki Machida,,,koki-machida,K. Machida,D,28,190.0,1344,M,790977,EUR,872467200,D,28,28,False,,56.0,48.0,4.0,3.0,23.0,26.0,25.0,30.0,6.0,1.0,7.0,,,,90.0,74.0,7.4,10.0,0.0583,0.1525,0.010023,1,,4.0,3.0,5.0,,1.0,2.0,3.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175.0,290,M,839898,EUR,863827200,M,21,21,False,,26.0,22.0,4.0,2.0,7.0,7.0,17.0,28.0,5.0,3.0,4.0,,,,69.0,47.0,6.6,13.0,0.0,0.0,0.0941806,0,,,2.0,7.0,4.0,,,2.0,2.0,1.0,1.0,1.0,,,9.0,1.0,,,2.0,,,,2.0,,,1.0,,,,
11618169,away,Royale Union Saint-Gilloise,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182.0,634,M,928033,EUR,905904000,M,24,24,False,,68.0,56.0,6.0,1.0,24.0,28.0,32.0,41.0,12.0,2.0,5.0,,,,90.0,84.0,7.1,16.0,0.0307,0.039,0.0328926,1,,1.0,8.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178.0,1148,M,916176,EUR,903398400,M,23,23,False,,29.0,24.0,1.0,,8.0,9.0,18.0,24.0,5.0,,9.0,,,,69.0,51.0,6.9,12.0,0.0543,0.0,0.328621,1,,,2.0,5.0,1.0,,,3.0,1.0,2.0,,3.0,3.0,,4.0,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,
11618169,away,Royale Union Saint-Gilloise,Loïc Lapoussin,,,loic-lapoussin,L. Lapoussin,M,,181.0,702,M,902987,EUR,827884800,M,10,10,False,,64.0,54.0,3.0,,14.0,16.0,40.0,56.0,7.0,,10.0,,,,90.0,96.0,8.0,28.0,0.1931,0.8,0.376459,1,,,,10.0,4.0,1.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,,8.0,5.0,1.0,,,,,1.0,,,,1.0,,,,
11618169,away,Royale Union Saint-Gilloise,Lazare Amani,Jean Thierry Lazare,Amani,jean-thierry-lazare-amani,L. Amani,M,88,172.0,4079,M,845136,EUR,889228800,F,8,8,False,,23.0,19.0,,,2.0,2.0,17.0,25.0,3.0,,6.0,,,,69.0,41.0,7.1,14.0,0.0249,0.0,0.182209,1,,1.0,,7.0,1.0,,1.0,,,1.0,2.0,1.0,3.0,,4.0,3.0,1.0,,,1.0,1.0,,,,1.0,,,,jtl_amani_8,
11618169,away,Royale Union Saint-Gilloise,Gustaf Nilsson,,,gustaf-nilsson,G. Nilsson,F,19,197.0,774,M,572286,EUR,864345600,F,29,29,False,,24.0,14.0,,,4.0,5.0,10.0,19.0,3.0,1.0,1.0,,,,80.0,34.0,7.7,13.0,0.5322,0.4698,0.0329974,2,,4.0,2.0,8.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,1.0
11618169,away,Royale Union Saint-Gilloise,Mohamed Amoura,Mohamed El Amine Amoura,,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169.0,31367,M,1107591,EUR,957830400,F,47,47,False,,28.0,15.0,,,2.0,3.0,13.0,26.0,4.0,,7.0,,,,90.0,51.0,7.5,21.0,1.1016,0.3922,0.0422622,10,,2.0,2.0,9.0,2.0,4.0,1.0,,,1.0,1.0,,,,1.0,3.0,1.0,1.0,3.0,,,1.0,,3.0,3.0,2.0,,,amoura9,
11618169,away,Royale Union Saint-Gilloise,Noah Sadiki,,,noah-sadiki,N. Sadiki,M,27,173.0,15438,M,1171539,EUR,1103241600,D,27,27,True,,8.0,8.0,,,4.0,4.0,4.0,5.0,,,2.0,,,,21.0,14.0,6.7,1.0,0.0,0.0,0.00088157,0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,True,,13.0,11.0,1.0,1.0,5.0,5.0,8.0,12.0,1.0,,1.0,,,,21.0,24.0,6.6,6.0,0.0,0.0,0.0876445,0,,1.0,1.0,3.0,,,3.0,,,,,,,,4.0,1.0,,,1.0,,,,2.0,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Casper Terho,,,terho-casper,C. Terho,F,17,184.0,347,M,1050672,EUR,1056412800,F,17,17,True,,6.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,2.0,,,,21.0,9.0,6.6,3.0,0.0,0.0,0.0422725,0,,1.0,,2.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190.0,3056,M,1431770,EUR,952128000,F,13,13,True,,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,2.0,,1.0,,,,10.0,13.0,6.8,5.0,0.0,0.0,0.0409322,0,,2.0,1.0,4.0,,,,,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,
11618169,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196.0,234,M,845558,EUR,922406400,D,26,26,True,,4.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,3.0,,,,9.0,8.0,6.8,3.0,0.0,0.0,7.161e-05,0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Joachim Imbrechts,,,joachim-imbrechts,J. Imbrechts,G,73,183.0,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618169,away,Royale Union Saint-Gilloise,Elton Kabangu,,,elton-kabangu,E. Kabangu,F,7,178.0,243,M,844745,EUR,886896000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
