match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_bigChanceMissed,stat_penaltyMiss,stat_hitWoodwork,stat_penaltyWon,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
12436493,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,11.0,9.0,,,0.0,3.0,3.0,9.0,,,,90.0,30.0,7.1,10.0,0.0167018,5,,6.0,6.0,4.0,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,1.3017,2.0,,,,1.0,,2.0,2.0,4.0,1.2967,,1.0,1.0,,,,,,1.0,1.0,,,,,,
12436493,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,True,41.0,37.0,3.0,2.0,0.0,16.0,17.0,24.0,,,,45.0,51.0,6.9,7.0,0.0168938,0,,21.0,1.0,2.0,,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,19.0,14.0,1.0,,0.0,8.0,11.0,9.0,2.0,,,21.0,25.0,6.7,6.0,0.00244009,0,,6.0,1.0,3.0,,1.0,1.0,,,,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,1.0,,,21.0,7.0,6.6,2.0,0.00324871,1,,2.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,,0.0193,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,8.0,5.0,1.0,,0.0,3.0,3.0,5.0,3.0,,,8.0,12.0,6.7,4.0,0.00315977,0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Jaden Philogene-Bidace,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,,1014461,EUR,1013126400,F,19,19,True,3.0,1.0,,,0.0,,,4.0,,,,8.0,9.0,6.3,6.0,0.00042663,0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2318,M,,1152923,EUR,1134691200,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,home,Aston Villa,Ben Broggio,ben-broggio,B. Broggio,M,11,181,137,M,,1532899,EUR,1170028800,M,79,79,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Ben Broggio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,26.0,13.0,17.0,4.0,0.0,9.0,10.0,16.0,5.0,3.0,3.0,90.0,32.0,7.1,13.0,0.00181081,0,0.8346,4.0,1.0,1.0,,,,,,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,
12436493,away,Crystal Palace,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,27,27,False,24.0,16.0,6.0,3.0,0.0,11.0,15.0,9.0,5.0,,,90.0,39.0,6.7,9.0,0.00252231,0,,5.0,5.0,3.0,1.0,,,1.0,,,1.0,,3.0,2.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,1.0,
12436493,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,23.0,16.0,6.0,2.0,0.0,13.0,18.0,5.0,3.0,,,90.0,43.0,7.2,7.0,0.00054325,1,,3.0,1.0,7.0,,,,,,,2.0,1.0,8.0,3.0,1.0,0.0513,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,31.0,27.0,5.0,2.0,0.0,17.0,18.0,13.0,6.0,,,90.0,41.0,6.5,5.0,0.00846661,0,,10.0,5.0,6.0,1.0,,,1.0,,,2.0,,4.0,,1.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,True,,1.0,,,,,,,
12436493,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,12,12,False,21.0,11.0,4.0,1.0,0.0,3.0,6.0,15.0,6.0,,,90.0,48.0,6.8,16.0,0.0492362,1,,8.0,7.0,7.0,,1.0,,1.0,,,3.0,1.0,2.0,1.0,1.0,0.0395,3.0,3.0,3.0,3.0,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,
12436493,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,29.0,19.0,5.0,1.0,0.0,10.0,12.0,19.0,5.0,,,89.0,43.0,6.3,13.0,0.104344,0,,10.0,9.0,9.0,2.0,,,1.0,,,2.0,,,,3.0,,,4.0,6.0,4.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0
12436493,away,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,False,22.0,18.0,2.0,,0.0,9.0,9.0,13.0,6.0,,,64.0,33.0,6.7,5.0,0.00444794,0,,9.0,,1.0,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,22.0,13.0,3.0,,0.0,7.0,11.0,15.0,7.0,,,90.0,46.0,6.9,17.0,0.0744034,1,,7.0,2.0,3.0,,,,1.0,,,,1.0,,1.0,2.0,0.04,,,2.0,1.0,4.0,1.0,,,4.0,,1.0,,,,,,,1.0,,,,,,,,
12436493,away,Crystal Palace,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,17.0,11.0,2.0,,1.0,,,18.0,4.0,,,89.0,37.0,8.2,13.0,0.0876487,4,,11.0,4.0,4.0,1.0,3.0,1.0,2.0,,,,1.0,2.0,,,0.7075,1.0,,1.0,1.0,1.0,,3.0,,2.0,0.8753,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,
12436493,away,Crystal Palace,Justin Devenny,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,F,55,55,False,11.0,10.0,1.0,,0.0,3.0,4.0,9.0,1.0,,,74.0,20.0,7.2,4.0,0.00328876,2,,7.0,2.0,1.0,,,,,,,,,,,,0.272,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,0.4849,,1.0,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,17.0,13.0,1.0,,1.0,5.0,6.0,14.0,4.0,,,90.0,35.0,7.6,11.0,0.181359,2,,8.0,3.0,4.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,0.0973,2.0,,1.0,1.0,3.0,,1.0,,3.0,0.1689,2.0,,1.0,,,,,1.0,,1.0,,,,,,
12436493,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,True,9.0,8.0,2.0,1.0,0.0,4.0,4.0,5.0,,,,26.0,11.0,6.4,1.0,0.00353406,1,,4.0,2.0,,,,,,,,,1.0,1.0,,,0.0136,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,2.0,1.0,,,0.0,,,3.0,,,,16.0,8.0,6.6,2.0,0.00081738,1,,1.0,2.0,,,,,,,,,,,,,0.038,,2.0,,,1.0,,1.0,,,0.3411,,,,,1.0,,,,,,,,,,,
12436493,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,2.0,1.0,,,0.0,,,4.0,,,,1.0,4.0,,3.0,0.00081408,0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,True,5.0,3.0,1.0,,0.0,1.0,1.0,4.0,1.0,,,1.0,5.0,,2.0,0.00108148,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Caleb Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,0,,,,,,,,,Caleb,Kporha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436493,away,Crystal Palace,Asher Agbinone,asher-agbinone,A. Agbinone,F,64,178,168,M,,1799984,EUR,1127865600,M,64,64,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
