match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_wonTackle,captain,stat_onTargetScoringAttempt,stat_dispossessed,stat_totalContest,stat_wasFouled,stat_blockedScoringAttempt,stat_fouls,stat_shotOffTarget,stat_totalOffside,stat_wonContest,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
12625048,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,16.0,10.0,,,0.0,2.0,3.0,8.0,13.0,1.0,2.0,,,,,,90.0,28.0,7.3,11.0,1,,,1.0,7.0,4.0,1.0,,,,2.0,,,,,1.0,3.0,3.0,,,3.0,,2.0,3.0,,1.0,,,
12625048,home,Al-Fateh,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,True,23.0,20.0,1.0,1.0,0.0,7.0,9.0,13.0,14.0,,3.0,,,,,,33.0,27.0,6.7,3.0,0,,,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,
12625048,home,Al-Fateh,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,F,7,7,True,14.0,10.0,2.0,1.0,0.0,1.0,1.0,9.0,15.0,,2.0,,,,,,33.0,25.0,6.5,10.0,0,2.0,,,4.0,1.0,,,,,,,,,,,1.0,2.0,,,2.0,,,1.0,,,,,
12625048,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,13.0,10.0,2.0,,0.0,5.0,8.0,6.0,6.0,,3.0,,,,,,13.0,18.0,6.6,3.0,0,1.0,1.0,,4.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,
12625048,home,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,14.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,9.0,,2.0,,,,,,13.0,16.0,6.8,,0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
12625048,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,29.0,19.0,22.0,12.0,0.0,11.0,15.0,8.0,14.0,,3.0,,1.0,1.0,,,90.0,32.0,7.1,10.0,0,,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,
12625048,away,Al-Ettifaq,Radhi Al-Oteibi,,,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,35.0,27.0,6.0,2.0,0.0,12.0,18.0,17.0,19.0,,7.0,,,,,,90.0,57.0,7.0,13.0,1,2.0,2.0,1.0,2.0,5.0,,1.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,
12625048,away,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,51.0,48.0,1.0,,0.0,38.0,39.0,10.0,12.0,2.0,5.0,,,,,,90.0,59.0,6.7,5.0,0,,,,2.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,False,47.0,45.0,6.0,4.0,0.0,32.0,33.0,13.0,14.0,10.0,,,,,,,90.0,59.0,6.9,2.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Madallah Al-Olayan,,,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,36.0,32.0,3.0,2.0,0.0,14.0,15.0,18.0,25.0,4.0,4.0,,,,,,83.0,59.0,7.2,9.0,0,4.0,,,4.0,4.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,2.0,,2.0,,,1.0,,,,,
12625048,away,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,M,14,14,False,30.0,24.0,2.0,,0.0,9.0,11.0,15.0,19.0,1.0,2.0,,,,,,59.0,40.0,7.1,6.0,1,,,,2.0,5.0,2.0,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,,
12625048,away,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,42.0,40.0,3.0,2.0,0.0,16.0,16.0,24.0,26.0,1.0,4.0,,,,,,90.0,59.0,7.2,6.0,1,,,,5.0,6.0,,,,2.0,,,1.0,2.0,True,,2.0,3.0,2.0,,1.0,1.0,,2.0,,,gwijnaldum,,
12625048,away,Al-Ettifaq,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,False,37.0,31.0,1.0,,0.0,11.0,15.0,20.0,22.0,,4.0,,,,,,83.0,49.0,7.2,8.0,4,,,2.0,1.0,6.0,,,,2.0,2.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,3.0,,1.0,,,sekofofana,,
12625048,away,Al-Ettifaq,Abdullah Radif,Abdullah Radif,,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,21,21,False,14.0,10.0,,,0.0,3.0,5.0,7.0,9.0,,5.0,,,,,,71.0,31.0,7.4,8.0,1,,,1.0,9.0,8.0,,,,2.0,,1.0,2.0,2.0,,1.0,2.0,4.0,3.0,,3.0,,1.0,2.0,,1.0,,,
12625048,away,Al-Ettifaq,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,15.0,10.0,,,1.0,4.0,5.0,6.0,10.0,,1.0,,,,,,83.0,29.0,7.1,12.0,2,,,3.0,4.0,5.0,,,,1.0,3.0,3.0,1.0,1.0,,,3.0,1.0,,,,2.0,,1.0,1.0,,,1.0,
12625048,away,Al-Ettifaq,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,44.0,36.0,2.0,1.0,1.0,9.0,12.0,27.0,32.0,1.0,7.0,,,,,,90.0,58.0,8.0,10.0,5,,,1.0,2.0,5.0,,,,,2.0,5.0,1.0,,,3.0,,4.0,,2.0,1.0,,,4.0,1.0,,karltokoekambi,1.0,
12625048,away,Al-Ettifaq,Álvaro Medrán,,,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,True,15.0,12.0,2.0,2.0,0.0,5.0,5.0,7.0,11.0,,3.0,,,,,,31.0,23.0,7.0,5.0,2,1.0,,,2.0,2.0,1.0,,2.0,,,,,,,,,3.0,,,,2.0,,2.0,,,,,1.0
12625048,away,Al-Ettifaq,João Costa,,,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,F,18,18,True,4.0,,2.0,,0.0,,1.0,,3.0,,,,,,,,19.0,9.0,6.9,7.0,1,,,1.0,3.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,
12625048,away,Al-Ettifaq,Meshal Ali Khayrallah,Meshal Ali Khayrallah,,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,True,,,,,0.0,,,,,4.0,,,,,,,16.0,4.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,25,25,True,11.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,9.0,,,,,,,,16.0,17.0,6.5,6.0,0,,,1.0,2.0,2.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,
12625048,away,Al-Ettifaq,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,True,8.0,7.0,1.0,1.0,0.0,6.0,7.0,1.0,1.0,,1.0,,,,,,16.0,9.0,6.5,1.0,0,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
12625048,away,Al-Ettifaq,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Abdulaziz Al-Aliwa,,,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625048,away,Al-Ettifaq,Majed Dawran,Majed Dawran,,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
