match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_errorLeadToAGoal
10385752,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,home,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2174,M,,920393,EUR,858902400,D,47,47,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,home,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10262,M,stefanbajcetic,1142636,EUR,1098403200,D,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,36.0,35.0,4.0,3.0,,35.0,35.0,,1.0,,6.0,,1.0,1.0,90.0,43.0,6.5,1.0,0.0,0.0,0.00012448,,0,-0.2639,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,54.0,48.0,1.0,,,34.0,35.0,14.0,19.0,,6.0,,,,90.0,66.0,6.1,9.0,0.0,0.0,0.0071031,,0,,,,1.0,7.0,2.0,1.0,,2.0,,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,1.0,,,,,,,
10385752,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,106.0,97.0,9.0,4.0,,83.0,84.0,14.0,22.0,,9.0,,,,90.0,120.0,7.1,9.0,0.1603,0.0,0.00521686,,1,,,,2.0,1.0,3.0,,1.0,3.0,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
10385752,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,117.0,107.0,6.0,3.0,,62.0,63.0,45.0,55.0,,4.0,,,,90.0,133.0,6.9,13.0,0.0,0.0,0.101013,,0,,,1.0,2.0,2.0,3.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
10385752,away,Manchester City,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,M,7,7,False,39.0,30.0,3.0,,,14.0,15.0,17.0,26.0,,6.0,,,,90.0,60.0,6.3,16.0,0.0454,0.0,0.0270581,,1,,,2.0,2.0,3.0,7.0,,,,,3.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0
10385752,away,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,92.0,83.0,12.0,10.0,,47.0,51.0,36.0,42.0,,12.0,,,,90.0,113.0,8.1,12.0,0.0347,0.0,0.0388964,2.0,1,,,1.0,2.0,3.0,11.0,,,2.0,,7.0,6.0,,,2.0,1.0,2.0,2.0,,,2.0,,,1.0,,,,,
10385752,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,66.0,58.0,5.0,4.0,,28.0,28.0,30.0,42.0,,7.0,,,,90.0,94.0,7.2,19.0,0.0556,0.0,0.0386711,,2,,,4.0,,5.0,6.0,,2.0,,1.0,5.0,2.0,,,,1.0,3.0,1.0,,3.0,,2.0,1.0,,,,,,
10385752,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,69.0,58.0,3.0,1.0,,22.0,23.0,41.0,55.0,,3.0,,,,90.0,96.0,7.6,20.0,0.0,0.0,0.125134,3.0,0,,,9.0,,6.0,8.0,,,1.0,1.0,1.0,,,,2.0,,1.0,,5.0,3.0,2.0,6.0,5.0,,,,,,
10385752,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,F,17,17,False,37.0,27.0,7.0,5.0,,5.0,6.0,23.0,38.0,1.0,4.0,,,,90.0,56.0,7.3,20.0,0.0284,0.0,0.572227,3.0,1,,,7.0,1.0,4.0,3.0,1.0,,1.0,,,,,,1.0,,2.0,,1.0,1.0,2.0,1.0,,1.0,,,,,
10385752,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,F,8,8,False,68.0,60.0,3.0,2.0,,26.0,31.0,36.0,39.0,,7.0,,,,89.0,85.0,7.4,13.0,0.1966,0.3399,0.240486,3.0,4,,True,2.0,2.0,4.0,5.0,,,1.0,,1.0,,,,,1.0,1.0,,2.0,2.0,1.0,3.0,1.0,2.0,,2.0,,,
10385752,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,17.0,13.0,,,,4.0,4.0,9.0,13.0,,2.0,,,,90.0,39.0,6.7,11.0,0.4594,0.989,0.0923199,1.0,6,,,,3.0,7.0,3.0,1.0,1.0,3.0,,,,,,,,2.0,1.0,,4.0,,1.0,,1.0,1.0,4.0,,,
10385752,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,1.0,,,,,,,,1.0,,,,,,11.0,2.0,6.5,1.0,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Josh Wilson-Esbrand,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,,1017915,EUR,1040860800,D,97,97,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,Rico Lewis,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385752,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
