match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_blockedScoringAttempt,stat_totalOffside,stat_totalContest,stat_onTargetScoringAttempt,captain,stat_shotOffTarget,stat_wonContest,player_sofascoreId,stat_errorLeadToAShot
10438191,home,Chaves,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195,133,M,861003,EUR,596073600,G,1,1,False,31.0,27.0,7.0,3.0,26.0,28.0,1.0,3.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,90.0,41.0,7.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,
10438191,home,Chaves,João Correia,,,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,D,77,77,False,61.0,51.0,11.0,7.0,24.0,25.0,29.0,42.0,,2.0,4.0,9.0,,,,,90.0,93.0,7.5,17.0,0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
10438191,home,Chaves,Steven Vitória,,,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,87.0,78.0,8.0,3.0,66.0,70.0,12.0,17.0,2.0,4.0,3.0,5.0,,,,,90.0,97.0,7.4,11.0,0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
10438191,home,Chaves,Nélson Monte,,,nelson-monte,N. Monte,D,4,187,67,M,831014,EUR,807062400,D,3,3,False,102.0,90.0,14.0,4.0,62.0,65.0,28.0,37.0,5.0,8.0,2.0,3.0,,,,,90.0,109.0,7.1,12.0,0,,,2.0,4.0,,,,,3.0,,,,1.0,2.0,,,,,,,,,
10438191,home,Chaves,Sandro Cruz,,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,False,42.0,31.0,5.0,,20.0,21.0,11.0,22.0,2.0,5.0,4.0,5.0,,,,,89.0,60.0,7.0,16.0,0,1.0,,1.0,2.0,,3.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,
10438191,home,Chaves,Carlos Ponck,,,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,M,26,26,False,47.0,39.0,3.0,3.0,16.0,17.0,23.0,30.0,4.0,7.0,1.0,6.0,,,,,90.0,62.0,7.3,9.0,1,,,2.0,4.0,,2.0,2.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,
10438191,home,Chaves,Jonny Arriba,,,jonny-arriba,J. Arriba,M,19,176,24,M,1171544,EUR,1004572800,M,28,28,False,21.0,19.0,,,4.0,4.0,15.0,18.0,1.0,1.0,,4.0,,,,,61.0,29.0,6.4,6.0,0,1.0,,1.0,4.0,,,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,
10438191,home,Chaves,João Mendes,,,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,8,8,False,44.0,36.0,1.0,1.0,5.0,5.0,31.0,41.0,,4.0,,6.0,,,,,82.0,59.0,7.5,14.0,1,2.0,,1.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,,,,,,1.0,1.0,,,,,
10438191,home,Chaves,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,10,10,False,52.0,40.0,1.0,,11.0,11.0,30.0,47.0,2.0,3.0,,5.0,,,,,90.0,76.0,6.0,22.0,4,6.0,1.0,3.0,12.0,5.0,1.0,,1.0,,1.0,3.0,,,,3.0,,1.0,1.0,True,,,,
10438191,home,Chaves,Issah Abass,,,abass-issah,I. Abass,M,8,173,216,M,873419,EUR,906768000,M,17,17,False,8.0,5.0,,,2.0,3.0,3.0,6.0,,2.0,,3.0,,,,,61.0,19.0,6.3,8.0,1,1.0,,2.0,7.0,1.0,,,,2.0,,1.0,,,1.0,,,2.0,,,1.0,,,
10438191,home,Chaves,Héctor Hernández,,,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,False,7.0,5.0,,,1.0,1.0,4.0,6.0,,2.0,,,,,,,82.0,24.0,6.9,7.0,5,,,4.0,7.0,1.0,1.0,,2.0,1.0,,1.0,,,2.0,1.0,,,2.0,,2.0,,,
10438191,home,Chaves,Euller,,,euller,Euller,M,7,173,63,M,336843,EUR,789177600,M,16,16,True,15.0,11.0,1.0,1.0,1.0,1.0,11.0,16.0,,1.0,,2.0,,,,,29.0,21.0,6.8,7.0,1,2.0,1.0,,1.0,,,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,1.0,,
10438191,home,Chaves,Luther Singh,,,luther-singh,L. Singh,M,11,171,248,M,809233,EUR,870739200,F,7,7,True,18.0,12.0,2.0,1.0,4.0,6.0,8.0,15.0,,1.0,1.0,2.0,,,,,29.0,24.0,6.7,10.0,0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,
10438191,home,Chaves,Helder Morim,,,morim-helder,H. Morim,M,70,181,29,M,1119672,EUR,989798400,M,70,70,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,8.0,3.0,6.5,,0,,,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,
10438191,home,Chaves,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179,17759,M,833236,EUR,848534400,F,20,20,True,,,,,,,,,,2.0,,2.0,,,,,8.0,7.0,6.5,4.0,0,,,,2.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,1.0,juninhovieira_21,
10438191,home,Chaves,Jô Batista,,,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,95,95,True,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10438191,home,Chaves,Rodrigo Nascimento,Rodrigo Nascimento,,rodrigo-nascimento,R. Nascimento,G,31,198,55,M,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10438191,home,Chaves,Eduardo Borges,Eduardo Borges,,eduardo-borges,E. Borges,D,24,188,8,M,1394090,EUR,1022457600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10438191,home,Chaves,João Queirós,,,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10438191,home,Chaves,Bernardo Sousa,,,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
10438191,away,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,12,12,False,29.0,14.0,24.0,9.0,8.0,10.0,6.0,19.0,,1.0,,18.0,1.0,3.0,4.0,,90.0,39.0,8.0,15.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,
10438191,away,Santa Clara,Pierre Sagna,,,pierre-sagna,P. Sagna,D,,183,17,M,135130,EUR,651196800,D,95,95,False,24.0,19.0,5.0,2.0,12.0,15.0,9.0,12.0,3.0,8.0,6.0,5.0,,,,,90.0,49.0,7.8,8.0,1,3.0,2.0,1.0,2.0,,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,3.0,,True,,3.0,,
10438191,away,Santa Clara,Kennedy Boateng,,,kennedy-boateng,K. Boateng,D,4,191,330,M,845884,EUR,849225600,D,4,4,False,22.0,13.0,4.0,,13.0,18.0,,4.0,4.0,5.0,9.0,1.0,,,,,90.0,38.0,7.2,9.0,2,,,1.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,2.0,,,1.0
10438191,away,Santa Clara,Cristian Tassano,,,cristian-tassano,C. Tassano,D,17,185,114,M,790099,EUR,838080000,D,17,17,False,27.0,24.0,6.0,3.0,19.0,19.0,5.0,8.0,4.0,5.0,11.0,8.0,,,,,90.0,49.0,7.5,4.0,1,,,1.0,4.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,
10438191,away,Santa Clara,Xavi Quintilla,,,xavier-quintilla,X. Quintilla,D,19,177,87,M,286153,EUR,840758400,D,3,3,False,35.0,28.0,2.0,1.0,14.0,19.0,17.0,24.0,1.0,4.0,4.0,2.0,,,,,89.0,62.0,7.5,14.0,2,8.0,3.0,1.0,1.0,,3.0,3.0,,,2.0,,,,,,,,,,2.0,,,
10438191,away,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,20,20,False,24.0,17.0,3.0,1.0,12.0,13.0,5.0,12.0,2.0,9.0,3.0,10.0,,,,,85.0,45.0,7.6,9.0,1,1.0,,,2.0,,3.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,1.0,2.0,,
10438191,away,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,M,49,49,False,20.0,10.0,2.0,,3.0,5.0,7.0,15.0,,4.0,,6.0,,,,,68.0,34.0,6.7,15.0,3,,,2.0,5.0,,2.0,1.0,3.0,1.0,2.0,,,,1.0,1.0,,3.0,,,2.0,1.0,,
10438191,away,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,False,22.0,16.0,8.0,5.0,5.0,5.0,11.0,18.0,,2.0,,4.0,,,,,68.0,31.0,6.8,9.0,2,1.0,,4.0,5.0,,2.0,,1.0,,1.0,,,,,,,1.0,,,2.0,,,
10438191,away,Santa Clara,Victor Bobsin,,,victor-bobsin,V. Bobsin,M,8,184,110,M,905451,EUR,947635200,M,80,80,False,41.0,36.0,5.0,3.0,22.0,24.0,14.0,17.0,1.0,3.0,,9.0,,,,,90.0,53.0,7.1,8.0,1,,,,3.0,,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,,,1.0,1.0,,,1.0,,
10438191,away,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,False,29.0,19.0,2.0,,7.0,12.0,12.0,18.0,,5.0,1.0,8.0,,,,,90.0,47.0,6.7,17.0,2,1.0,,,4.0,,,,3.0,3.0,3.0,1.0,,,1.0,2.0,1.0,4.0,,,,2.0,,
10438191,away,Santa Clara,Kyosuke Tagawa,,,kyosuke-tagawa,K. Tagawa,F,11,181,119,M,858886,EUR,918691200,F,9,9,False,7.0,2.0,,,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,,,,,45.0,12.0,6.3,9.0,0,,,3.0,5.0,,,,2.0,,,1.0,,,,,,1.0,,,,,,
10438191,away,Santa Clara,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,462,M,1007431,EUR,869184000,F,39,39,True,10.0,9.0,,,,,9.0,10.0,4.0,7.0,,1.0,,,,,45.0,19.0,6.9,3.0,2,,,4.0,8.0,,,,,3.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,,
10438191,away,Santa Clara,Andrézinho,Andrézinho,,andrezinho,Andrézinho,M,7,174,88,M,1065957,EUR,849398400,F,21,21,True,9.0,6.0,,,2.0,2.0,5.0,8.0,,1.0,,,,,,,22.0,12.0,6.8,3.0,0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
10438191,away,Santa Clara,Rodrigo Valente,,,rodrigo-valente,R. Valente,M,10,173,31,M,979219,EUR,982195200,M,15,15,True,10.0,8.0,,,1.0,2.0,7.0,9.0,,,,1.0,,,,,22.0,12.0,6.6,3.0,1,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
10438191,away,Santa Clara,Anderson Carvalho,,,anderson-carvalho,A. Carvalho,M,,176,20,M,206770,EUR,643161600,M,8,8,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,,,,,11.0,6.0,6.4,,0,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
