match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_bigChanceCreated,stat_fouls,stat_shotOffTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
10389803,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,30.0,28.0,8.0,6.0,27.0,28.0,1.0,2.0,7.0,1.0,1.0,1.0,90.0,36.0,6.2,2.0,0.0,0.0,0.00189872,0,-0.42353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389803,home,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,39.0,38.0,3.0,3.0,19.0,20.0,19.0,21.0,2.0,,,,70.0,54.0,6.1,6.0,0.0,0.0,0.0267066,0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389803,home,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,79.0,68.0,14.0,9.0,36.0,39.0,32.0,40.0,13.0,,,,90.0,94.0,6.7,14.0,0.0,0.0,0.316219,0,,,6.0,5.0,2.0,2.0,2.0,4.0,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10389803,home,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,91.0,76.0,9.0,6.0,31.0,34.0,45.0,57.0,9.0,,,,90.0,100.0,7.1,16.0,0.0,0.0,0.175777,0,,,5.0,11.0,,1.0,1.0,1.0,1.0,,2.0,3.0,6.0,1.0,,2.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,
10389803,home,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,False,34.0,24.0,6.0,5.0,12.0,14.0,12.0,22.0,5.0,,,,55.0,62.0,6.2,18.0,0.0,0.0,0.0216632,0,,2.0,9.0,6.0,2.0,,3.0,,2.0,,1.0,3.0,2.0,1.0,,2.0,2.0,,,,2.0,,,,,,,,,,,,,
10389803,home,Stade de Reims,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,17,17,False,24.0,18.0,4.0,4.0,5.0,6.0,13.0,18.0,4.0,,,,55.0,32.0,6.3,8.0,0.0488,0.0,0.00703355,1,,,6.0,4.0,1.0,1.0,,,,1.0,2.0,,1.0,,,1.0,,,,,4.0,1.0,,,,,,,,,,,,
10389803,home,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,65.0,53.0,4.0,1.0,13.0,17.0,40.0,48.0,9.0,,,,90.0,80.0,6.5,14.0,0.0,0.0,0.0479287,0,,,3.0,2.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10389803,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,39,39,False,28.0,20.0,,,3.0,3.0,20.0,38.0,3.0,,,,90.0,58.0,6.1,26.0,0.5019,0.311651,0.187765,1,,13.0,10.0,5.0,,4.0,5.0,,,,,1.0,3.0,2.0,,,,2.0,,,2.0,,ItouJky,3.0,1.0,1.0,1.0,,,,,,,
10389803,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,15.0,13.0,,,3.0,3.0,10.0,13.0,1.0,,,,70.0,29.0,6.2,6.0,0.0625,0.0,0.0165362,1,,1.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,2.0,3.0,,,,,1.0,,,,,,,,,,1.0,,,,,,
10389803,home,Stade de Reims,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,245,M,827662,EUR,935712000,M,19,19,False,18.0,12.0,1.0,,4.0,6.0,9.0,14.0,4.0,,,,55.0,30.0,6.2,13.0,0.2531,0.0,0.216273,1,,2.0,3.0,1.0,,1.0,3.0,1.0,,3.0,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
