match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_interceptionWon,stat_dispossessed,captain,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_hitWoodwork,player_firstName,player_lastName,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_totalOffside
11877086,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4465,M,1015256,EUR,988934400,F,19,19,False,7.0,4.0,,,1.0,2.0,3.0,5.0,,,,73.0,17.0,6.9,5.0,5,,,7.0,,11.0,3.0,,2.0,1.0,2.0,,,2.0,1.0,RodrigoMuniz019,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
11877086,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,891920,EUR,796089600,F,30,30,True,6.0,5.0,,,3.0,4.0,2.0,2.0,1.0,,,17.0,9.0,6.6,3.0,1,,,1.0,,2.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11877086,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,646,M,82566,EUR,664329600,M,10,10,True,18.0,18.0,,,7.0,7.0,11.0,11.0,1.0,,,16.0,22.0,6.8,1.0,0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11877086,home,Fulham,Willian,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,F,20,20,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,,,16.0,13.0,6.9,,0,,,,,1.0,2.0,1.0,2.0,2.0,,,,,1.0,willianborges88,,,1.0,,,,,,,,,,,,,,,,,,
11877086,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2855,M,803174,EUR,870998400,D,33,33,True,4.0,3.0,2.0,1.0,3.0,3.0,,2.0,,,,8.0,9.0,6.5,4.0,0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11877086,home,Fulham,Tyrese Francois,tyrese-francois,T. Francois,M,35,167,90,M,941757,EUR,963705600,M,35,35,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,8.0,7.0,6.4,2.0,0,,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11877086,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,264,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877086,home,Fulham,Luc De Fougerolles,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877086,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16474,M,364612,EUR,805248000,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Palhinha,,,,,,,,,,,,,,,,,,,,,
11877086,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17486,M,192442,EUR,673401600,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,RJimenez9,,,,,,,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Viktor Johansson,viktor-johansson,V. Johansson,G,1,186,515,M,561430,EUR,905731200,G,1,1,False,43.0,23.0,29.0,9.0,14.0,16.0,9.0,27.0,7.0,,,90.0,54.0,6.7,20.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,
11877086,away,Rotherham United,Dexter Lembikisa,dexter-lembikisa,D. Lembikisa,D,2,180,676,M,1134725,EUR,1067904000,D,2,2,False,12.0,8.0,1.0,,5.0,7.0,3.0,6.0,3.0,,,81.0,25.0,6.5,7.0,0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Hakeem Odofin,hakeem-odofin,H. Odofin,D,16,191,50,M,816761,EUR,892425600,D,22,22,False,42.0,35.0,10.0,5.0,28.0,30.0,7.0,12.0,1.0,,,90.0,49.0,6.8,7.0,0,,,,,,1.0,,,,,,,,1.0,,,,5.0,,1.0,,,1.0,,,,,,,,,,,,,
11877086,away,Rotherham United,Sean Morrison,sean-morrison,S. Morrison,D,,194,21,M,35211,EUR,663292800,D,23,23,False,47.0,41.0,7.0,4.0,35.0,37.0,6.0,10.0,3.0,,,90.0,65.0,7.7,9.0,0,,,,8.0,3.0,10.0,1.0,,,,3.0,,2.0,1.0,,,,5.0,1.0,2.0,,True,1.0,1.0,,,,,,,,,,1.0,,
11877086,away,Rotherham United,Sebastian Revan,revan-sebastian,S. Revan,M,23,181,97,M,1014459,EUR,1058140800,D,28,28,False,34.0,23.0,2.0,1.0,16.0,21.0,7.0,13.0,3.0,,,90.0,50.0,7.3,11.0,0,,,,3.0,1.0,5.0,1.0,,,,3.0,,,,,,,4.0,,,,,2.0,2.0,,,,,,,,,,,1.0,
11877086,away,Rotherham United,Cohen Bramall,cohen-bramall,C. Bramall,D,33,175,86,M,888549,EUR,828403200,D,3,3,False,11.0,7.0,1.0,,5.0,7.0,2.0,5.0,1.0,,,55.0,15.0,6.3,5.0,0,1.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Jamie Lindsay,jamie-lindsay,J. Lindsay,M,38,177,14,M,75705,EUR,813369600,M,16,16,False,21.0,18.0,,,11.0,13.0,7.0,8.0,4.0,,,90.0,28.0,6.8,4.0,0,,,,1.0,1.0,5.0,1.0,,,,1.0,1.0,,,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0
11877086,away,Rotherham United,Sam Clucas,sam-clucas,S. Clucas,M,6,178,46,M,74440,EUR,651110400,M,8,8,False,21.0,15.0,5.0,2.0,11.0,11.0,4.0,10.0,3.0,,,64.0,29.0,6.8,7.0,0,,,,,,2.0,,,,,,1.0,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,
11877086,away,Rotherham United,Cafú,cafu,Cafú,M,8,185,212,M,110956,EUR,730684800,M,7,7,False,17.0,14.0,,,11.0,12.0,3.0,5.0,7.0,,,64.0,22.0,6.6,4.0,0,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
11877086,away,Rotherham United,Tom Eaves,tom-eaves,T. Eaves,F,9,190,39,M,106192,EUR,695347200,F,9,9,False,11.0,4.0,,,2.0,2.0,3.0,10.0,2.0,,,64.0,26.0,7.1,10.0,1,1.0,1.0,2.0,1.0,3.0,8.0,,2.0,2.0,,,2.0,1.0,,,1.0,,2.0,3.0,,,,2.0,1.0,,,,,,,,,,,,
11877086,away,Rotherham United,Jordan Hugill,jordan-hugill,J. Hugill,F,9,183,74,M,354172,EUR,707616000,F,10,10,False,17.0,11.0,,,7.0,8.0,4.0,9.0,2.0,,,90.0,28.0,7.0,9.0,1,,,3.0,6.0,6.0,8.0,1.0,,,,2.0,3.0,3.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,1.0
11877086,away,Rotherham United,Lee Peltier,lee-peltier,L. Peltier,D,,178,17,M,9649,EUR,534643200,D,21,21,True,35.0,32.0,4.0,1.0,24.0,25.0,8.0,11.0,3.0,,,35.0,40.0,6.7,4.0,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11877086,away,Rotherham United,Oliver Rathbone,oliver-rathbone,O. Rathbone,M,20,173,175,M,842141,EUR,844905600,M,18,18,True,19.0,16.0,,,11.0,12.0,5.0,7.0,5.0,,,26.0,25.0,6.6,4.0,1,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
11877086,away,Rotherham United,Christ Junior Tiehi,tiehi-christ-junior,C. J. Tiehi,M,27,180,142,M,928496,EUR,897955200,M,27,27,True,20.0,19.0,,,11.0,11.0,8.0,9.0,1.0,,,26.0,24.0,6.7,2.0,0,,,,,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,
11877086,away,Rotherham United,Sam Nombe,sam-nombe,S. Nombe,F,10,180,94,M,864495,EUR,909014400,F,29,29,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,26.0,10.0,6.3,3.0,0,,,1.0,,4.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Arvin Appiah,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,F,30,30,True,3.0,1.0,,,,,1.0,4.0,1.0,,,9.0,7.0,6.7,4.0,0,1.0,,,1.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Dillon Phillips,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Tolaji Bola,tolaji-bola,T. Bola,D,,181,33,M,836695,EUR,915408000,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Georgie Kelly,kelly-georgie,G. Kelly,F,9,187,86,M,834750,EUR,847756800,F,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877086,away,Rotherham United,Ciaran McGuckin,mcguckin-ciaran,C. McGuckin,F,35,188,16,M,1148964,EUR,1072742400,F,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
