match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
13981513,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,34.0,24.0,18.0,8.0,0.0,19.0,21.0,5.0,13.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,90.0,46.0,6.5,11.0,0.00257498,-0.0013,0,-0.0948,0.07,0.01,-0.04,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981513,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,60.0,55.0,4.0,2.0,0.0,37.0,40.0,18.0,20.0,3.0,6.0,3.0,9.0,,,,90.0,76.0,7.0,8.0,0.0848771,,2,,0.33,0.07,-0.06,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.1316,1.0,-0.1,,,,,,,,,,,,,,,,,,
13981513,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,False,44.0,41.0,1.0,1.0,0.0,36.0,36.0,5.0,8.0,3.0,5.0,7.0,2.0,,,,76.0,56.0,6.7,3.0,0.00184298,,0,,0.06,0.01,-0.14,,2.0,2.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13981513,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,61.0,51.0,8.0,3.0,0.0,28.0,31.0,23.0,30.0,5.0,12.0,3.0,4.0,,,,90.0,83.0,7.2,15.0,0.0296309,,1,,0.26,0.02,-0.15,,2.0,4.0,,,,1.0,,2.0,2.0,1.0,0.1456,,,1.0,5.0,4.0,True,2.0,1.0,1.0,1.0,,,,,,,,,,
13981513,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,M,2,2,False,43.0,37.0,7.0,4.0,0.0,20.0,20.0,17.0,23.0,1.0,5.0,4.0,4.0,,,,90.0,71.0,7.5,16.0,0.055943,,1,,-0.03,0.33,0.23,,,,,,,1.0,,5.0,4.0,,0.023,1.0,-0.03,1.0,,,,4.0,,,,1.0,,,,,,,,,
13981513,home,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2173,M,,1114422,EUR,1090886400,M,27,27,False,19.0,14.0,2.0,,0.0,7.0,8.0,7.0,11.0,,1.0,1.0,1.0,,,,45.0,31.0,5.5,11.0,0.00824418,,0,,-0.22,0.0,-0.35,,2.0,5.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,
13981513,home,Fiorentina,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,14,14,False,39.0,31.0,6.0,3.0,0.0,15.0,16.0,16.0,23.0,,5.0,,3.0,,,,45.0,54.0,6.7,17.0,0.0593401,,0,,0.08,0.08,-0.09,,,3.0,2.0,1.0,,,,3.0,3.0,1.0,,1.0,,,1.0,1.0,,5.0,,,,1.0,,,1.0,,,,,,
13981513,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,37.0,33.0,4.0,3.0,0.0,15.0,18.0,18.0,19.0,,2.0,,,,,,45.0,41.0,6.6,6.0,0.031973,,0,,0.15,0.06,-0.16,,,2.0,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
13981513,home,Fiorentina,Niccolò Fortini,Niccolò Fortini,,niccolo-fortini,N. Fortini,M,29,185,609,M,,1526934,EUR,1139788800,M,29,29,False,28.0,26.0,1.0,1.0,0.0,12.0,13.0,14.0,15.0,2.0,7.0,1.0,7.0,,,,90.0,57.0,7.0,15.0,0.159111,,1,,0.31,0.09,-0.09,,3.0,8.0,1.0,3.0,,,,3.0,3.0,1.0,0.0229,1.0,-0.1,,2.0,2.0,,6.0,1.0,,,1.0,,,1.0,1.0,0.2499,,,,
13981513,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,3.0,5.0,,,,,,90.0,28.0,6.6,11.0,0.00721698,,6,,0.18,0.36,-0.02,,2.0,7.0,,5.0,,1.0,3.0,4.0,,2.0,0.8423,,0.17,,,,,,,1.0,1.0,,1.0,,2.0,2.0,1.2428,,,,
