match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside,stat_errorLeadToAShot,stat_hitWoodwork
12421240,home,KAA Gent,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,32,32,False,33.0,25.0,15.0,7.0,0.0,23.0,24.0,2.0,9.0,2.0,7.0,1.0,1.0,90.0,42.0,6.7,8.0,0.00084031,0,-0.2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421240,home,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,67.0,58.0,8.0,2.0,0.0,43.0,44.0,15.0,23.0,5.0,5.0,,,83.0,77.0,6.9,10.0,0.0270717,0,,True,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421240,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,68.0,58.0,6.0,3.0,0.0,38.0,41.0,20.0,27.0,5.0,2.0,,,90.0,79.0,6.7,13.0,0.0315103,0,,,1.0,4.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12421240,home,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,D,3,3,False,44.0,36.0,7.0,3.0,0.0,24.0,25.0,12.0,21.0,1.0,2.0,,,83.0,60.0,6.3,17.0,0.0767646,0,,,,6.0,4.0,2.0,,,,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12421240,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,50.0,40.0,4.0,2.0,0.0,20.0,25.0,20.0,28.0,,5.0,,,90.0,74.0,7.2,16.0,0.0435625,2,,,3.0,7.0,6.0,,1.0,3.0,1.0,,2.0,3.0,3.0,3.0,,2.0,1.0,,1.0,1.0,2.0,0.0548,,,,,,,,,,
12421240,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,31.0,26.0,2.0,,0.0,16.0,17.0,10.0,15.0,2.0,6.0,,,90.0,44.0,6.3,8.0,0.00863748,1,,,,4.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,,,,1.0,2.0,0.123,,,,,,,,,,
12421240,home,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,5,5,False,38.0,33.0,1.0,,0.0,18.0,18.0,15.0,21.0,1.0,3.0,,,90.0,52.0,6.8,8.0,0.0233456,1,,,2.0,4.0,6.0,2.0,,,2.0,,,,1.0,,,1.0,3.0,,1.0,,1.0,0.027,,,,,,,,,,
12421240,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,20,20,False,20.0,12.0,4.0,1.0,0.0,3.0,4.0,11.0,21.0,,3.0,,,58.0,37.0,6.8,12.0,0.0343916,1,,,,1.0,3.0,,,,,2.0,1.0,,5.0,1.0,2.0,1.0,,,,,1.0,0.0583,2.0,1.0,0.0688,,,,,,,
12421240,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,F,16,16,False,37.0,31.0,4.0,2.0,0.0,12.0,12.0,21.0,30.0,,3.0,,,72.0,47.0,6.9,9.0,0.0601303,3,,,,1.0,,,,,1.0,,,,5.0,,,,,1.0,,3.0,,0.1631,2.0,,,,,,,,,
12421240,home,KAA Gent,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,14,14,False,35.0,26.0,,,0.0,10.0,12.0,16.0,24.0,,3.0,,,90.0,47.0,7.9,15.0,0.429298,3,,,1.0,5.0,4.0,,,,1.0,4.0,2.0,,1.0,1.0,1.0,2.0,,3.0,,1.0,1.0,0.6869,,2.0,1.4796,1.0,,,,,,
