match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,stat_goodHighClaim
12499666,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,26.0,15.0,21.0,10.0,0.0,6.0,9.0,9.0,17.0,1.0,3.0,3.0,3.0,90.0,33.0,7.1,13.0,0.0108871,0,-0.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499666,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,28.0,18.0,6.0,,0.0,8.0,9.0,11.0,20.0,6.0,3.0,,,90.0,47.0,6.7,11.0,0.0309217,0,,1.0,1.0,3.0,1.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499666,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,31.0,20.0,9.0,6.0,0.0,10.0,10.0,10.0,21.0,3.0,7.0,,,90.0,42.0,6.9,12.0,0.0289411,0,,,,,1.0,3.0,4.0,,,3.0,3.0,1.0,,2.0,,True,1.0,,,,,,,,,,,,,,,,
12499666,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,16.0,13.0,3.0,2.0,0.0,8.0,8.0,5.0,8.0,3.0,3.0,,,68.0,27.0,7.8,3.0,0.00448432,2,,,,,1.0,,3.0,,,2.0,,,2.0,,,,,1.0,1.0,1.0,0.1245,0.056,,,,,,,,,,,
12499666,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,18.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,15.0,2.0,3.0,,,57.0,35.0,6.8,12.0,0.0128913,0,,2.0,,,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12499666,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,21.0,17.0,,,0.0,5.0,6.0,14.0,18.0,,8.0,,,90.0,38.0,7.6,8.0,0.205255,0,,3.0,2.0,,,2.0,9.0,1.0,,,4.0,4.0,5.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,
12499666,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,43.0,36.0,1.0,,0.0,9.0,12.0,27.0,33.0,1.0,7.0,,,90.0,66.0,7.1,13.0,0.122253,1,,2.0,,2.0,1.0,7.0,7.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,,1.0,,1.0,,0.0202,0.0569,,,2.0,1.0,,,,,,,
12499666,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,21.0,13.0,1.0,,0.0,2.0,2.0,12.0,29.0,1.0,7.0,,,85.0,46.0,7.7,17.0,0.114743,4,,10.0,1.0,2.0,1.0,4.0,6.0,2.0,,2.0,4.0,4.0,,1.0,1.0,,1.0,1.0,,,0.1262,,,,,1.0,3.0,,,,,,
12499666,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,33.0,24.0,3.0,,0.0,6.0,6.0,20.0,30.0,2.0,2.0,,,90.0,61.0,7.3,15.0,0.674139,3,,3.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,,2.0,,,1.0,1.0,,0.3332,0.0774,,,3.0,,1.0,1.0,1.0,,,,
12499666,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,25.0,19.0,,,0.0,6.0,7.0,13.0,18.0,3.0,5.0,,,90.0,42.0,6.9,12.0,0.115953,3,,,,4.0,5.0,9.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,1.0,,0.4468,0.3295,,,2.0,,,,1.0,3.0,,,
