match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_goals,stat_penaltyConceded,stat_fouls,player_sofascoreId,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_hitWoodwork,player_firstName,stat_dispossessed,stat_blockedScoringAttempt,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside
13472610,home,Botafogo,Raúl,raul,Raúl,G,1,189.0,539,M,866736,EUR,870048000,G,1,1,False,17.0,15.0,6.0,4.0,0.0,12.0,12.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,28.0,6.8,3.0,0.00142069,3.1178532678752,1.0,2.415,2.415,0,-0.4691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472610,home,Botafogo,Vitinho,vitinho,Vitinho,D,2,175.0,3615,M,914477,EUR,932688000,D,2,2,False,38.0,32.0,1.0,1.0,1.0,10.0,10.0,22.0,28.0,3.0,,2.0,,,,,,,,79.0,66.0,7.9,13.0,0.702442,181.232061213,18.0,77.28,21.735,1,,7.0,3.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0145,0.0608,5.0,,,,,,,,,,,,,,,,,,
13472610,home,Botafogo,Gabriel Bahia,gabriel-bahia,G. Bahia,D,26,188.0,247,M,1487513,EUR,911865600,D,26,26,False,77.0,72.0,5.0,3.0,0.0,38.0,43.0,34.0,34.0,5.0,4.0,,,,,,,,,90.0,83.0,6.7,5.0,0.0107684,103.22773154405,21.0,22.89,8.295,0,,,,3.0,3.0,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
13472610,home,Botafogo,Marçal,marcal,Marçal,D,21,178.0,1062,M,143593,EUR,603849600,D,21,21,False,107.0,97.0,13.0,7.0,0.0,48.0,53.0,49.0,54.0,4.0,4.0,1.0,,,,,,,,90.0,116.0,7.2,12.0,0.0257735,295.78235697984,45.0,194.775,18.375,1,,1.0,,4.0,5.0,6.0,,,,,1.0,2.0,0.1456,0.8172,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,
13472610,home,Botafogo,Alex Telles,alex-telles,A. Telles,D,13,181.0,7625,M,312110,EUR,724377600,D,13,13,False,34.0,32.0,,,0.0,13.0,14.0,19.0,20.0,1.0,2.0,,,,,,,,,68.0,47.0,6.7,4.0,0.0829215,76.005096908205,11.0,49.14,17.64,0,,4.0,2.0,1.0,2.0,3.0,,,,,,,,,,2.0,,,,alextelles13,1.0,2.0,1.0,,,,,,,,,,
13472610,home,Botafogo,Allan,allan,Allan,M,25,175.0,3946,M,158277,EUR,663292800,M,25,25,False,98.0,95.0,3.0,2.0,0.0,44.0,44.0,51.0,54.0,,3.0,1.0,,,,,,,,90.0,104.0,6.8,4.0,0.125566,196.67427743892,33.0,110.67,22.785,0,,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472610,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185.0,3107,M,840202,EUR,796262400,M,17,17,False,95.0,88.0,6.0,4.0,0.0,27.0,27.0,61.0,68.0,,5.0,1.0,,,,,,,,90.0,106.0,7.3,9.0,0.0733837,257.62363283334,46.0,71.61,17.955,2,,2.0,1.0,1.0,4.0,5.0,1.0,,,,,1.0,0.1007,,,,,,3.0,,,3.0,2.0,True,2.0,,,,,,,,
13472610,home,Botafogo,Artur,artur,Artur,M,7,168.0,3069,M,841128,EUR,887500800,M,7,7,False,29.0,26.0,,,0.0,3.0,3.0,23.0,26.0,,,,,,,,,,,68.0,41.0,6.8,6.0,0.0209794,69.682599830574,8.0,1.365,9.975,2,,2.0,,,1.0,,,1.0,,,,,0.0844,,,,,,,,1.0,,,,2.0,1.0,,,,,,,
13472610,home,Botafogo,Álvaro Montoro,alvaro-montoro,Á. Montoro,M,10,169.0,4507,M,1650770,EUR,1176768000,M,8,8,False,51.0,44.0,5.0,5.0,0.0,10.0,12.0,34.0,39.0,,3.0,1.0,,,,,,,,89.0,61.0,7.6,10.0,0.0449081,122.71845664069,21.0,12.6,8.295,4,,1.0,,,2.0,2.0,,1.0,1.0,,1.0,,0.2381,0.8374,,1.0,1.0,,,,,1.0,1.0,,1.0,,Álvaro Montoro,1.0,2.0,,,,
13472610,home,Botafogo,Jordan Barrera,jordan-andres-barrera-herrera,J. Barrera,M,14,175.0,2287,M,1899902,EUR,1144713600,M,14,14,False,33.0,27.0,1.0,1.0,0.0,12.0,14.0,15.0,19.0,,1.0,3.0,,,,,,,,89.0,50.0,7.0,13.0,0.11531,156.52106256374,15.0,-0.525,21.315,1,,3.0,1.0,3.0,5.0,8.0,,2.0,2.0,,1.0,1.0,0.0484,0.1429,2.0,2.0,,,1.0,,,2.0,1.0,,,,Jordan Andres,2.0,,Barrera Herrera,,,
