match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,from,confirmed
13472610,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13472610,,4.0,2.0,,90,5.0,,1,,,goal,331555133.0,True,regular,1099163.0,Mateo Ponte,,,,,,,
13472610,,,,,90,3.0,,1,,,card,124422898.0,False,yellow,123225.0,Lucas Sasha,Lucas Sasha,Foul,False,,,,
13472610,,,,,90,1.0,,1,,,card,124422838.0,False,yellow,1173040.0,Rodrigo Santos,Rodrigo Santos,Foul,False,,,,
13472610,,,,,90,1.0,,1,,,card,124422825.0,True,yellow,1587971.0,Kauan Toledo,Kauan Toledo,Foul,False,,,,
13472610,,,,,90,,,1,,,substitution,125237148.0,True,regular,,,,,,False,,,
13472610,,,,,90,,,1,,,substitution,125237146.0,True,regular,,,,,,False,,,
13472610,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,,
13472610,,3.0,2.0,,84,,,7,,,goal,331554413.0,True,regular,143593.0,Marçal,,,,,,,
13472610,,,,,82,,,9,,,substitution,125237117.0,False,regular,,,,,,False,,,
13472610,,,,,81,,,10,,,substitution,125237116.0,False,regular,,,,,,False,,,
13472610,,,,,79,,,12,,,substitution,125237069.0,True,regular,,,,,,False,,,
13472610,,,,,70,,,21,,,substitution,125236979.0,False,regular,,,,,,False,,,
13472610,,,,,68,,,23,,,substitution,125236969.0,True,regular,,,,,,False,,,
13472610,,,,,68,,,23,,,substitution,125236968.0,True,regular,,,,,,False,,,
13472610,,,,,64,,,27,,,substitution,125236916.0,False,regular,,,,,,False,,,
13472610,,2.0,2.0,,56,,,35,,,goal,331552155.0,False,penalty,871580.0,Adam Bareiro,,,,,,penalty,
13472610,,,,,53,,,38,,,varDecision,92670.0,False,penaltyNotAwarded,1103705.0,Lucas Gazal,,,,,,,False
13472610,,2.0,1.0,,48,,,43,,,goal,331551616.0,True,regular,870762.0,Arthur Cabral,,,,,,,
13472610,,,,,46,,,45,,,substitution,125236778.0,False,regular,,,,,,False,,,
13472610,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13472610,,1.0,1.0,,45,5.0,,1,,,goal,331549704.0,True,regular,1650770.0,Álvaro Montoro,,,,,,,
13472610,,,,,45,4.0,,1,,,card,124422559.0,False,yellow,871580.0,Adam Bareiro,Adam Bareiro,Time wasting,False,,,,
13472610,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,7.0,,
13472610,,,,,40,,,6,,,card,124422525.0,False,yellow,1116624.0,Eros Mancuso,Eros Mancuso,Foul,False,,,,
13472610,,0.0,1.0,,17,,,29,,,goal,331546353.0,False,regular,937552.0,Breno Lopes,,,,,,,
13472610,,,,,-5,,,6,,,card,124428930.0,True,yellow,801044.0,Alexander Barboza,Alexander Barboza,Unallowed field entering,False,,,,
