match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_aerialLost,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,captain,stat_totalOffside,stat_errorLeadToAShot,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_errorLeadToAGoal
12436441,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,F,7,7,False,29.0,24.0,,,0.0,11.0,13.0,18.0,3.0,,,,,90.0,46.0,7.3,11.0,0.465207,4,,HMSon,14.0,2.0,1.0,,4.0,2.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0822,2.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.1664,,,2.0,,2.0,True,2.0,,,,,,
12436441,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,6,6,True,28.0,25.0,4.0,2.0,0.0,16.0,18.0,10.0,3.0,,,,,75.0,34.0,6.5,3.0,0.00501614,0,,radudragusin5,9.0,,,3.0,2.0,4.0,,,,,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
12436441,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,232306,EUR,826070400,F,16,16,True,15.0,10.0,,,0.0,2.0,3.0,14.0,1.0,,,,,37.0,22.0,7.0,8.0,0.20806,0,,timowerner,8.0,2.0,,,3.0,2.0,,2.0,1.0,,1.0,,,,1.0,,3.0,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,
12436441,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,1142335,EUR,1142121600,M,14,14,True,15.0,14.0,1.0,1.0,0.0,10.0,11.0,4.0,,,,,,11.0,17.0,6.5,2.0,0.00069957,0,,ArchieGray06,4.0,,,1.0,,1.0,,,,,,,,,,,,Archie Gray,,,,,,,,,,,,,,,,,,,,,,
12436441,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,1391251,EUR,1138838400,M,15,15,True,17.0,17.0,2.0,2.0,0.0,9.0,9.0,9.0,,,,,,11.0,19.0,6.8,,0.0269903,0,,lucasbergvall,9.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,True,9.0,7.0,,,1.0,3.0,3.0,6.0,1.0,,,,,11.0,11.0,7.4,2.0,0.333574,1,,Madders,4.0,,,,1.0,1.0,,1.0,1.0,,,,,,,0.1083,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,
12436441,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,home,Tottenham Hotspur,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,sergio_regui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,home,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189,1490,M,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,40.0,21.0,21.0,3.0,0.0,18.0,23.0,17.0,3.0,,2.0,,2.0,90.0,46.0,5.6,20.0,0.00170407,0,-0.9737,RS1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
12436441,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,D,25,25,False,49.0,44.0,2.0,,0.0,23.0,25.0,25.0,6.0,,,,,90.0,63.0,7.1,6.0,0.0232009,0,,MoisesCaicedo55,22.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,
12436441,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,904827,EUR,985564800,D,5,5,False,59.0,49.0,2.0,,0.0,30.0,35.0,24.0,5.0,,,,,90.0,68.0,6.2,12.0,0.00791915,0,,badiashile,19.0,,,2.0,3.0,6.0,,,,,2.0,,4.0,2.0,,,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,
12436441,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,6,6,False,62.0,61.0,2.0,2.0,0.0,49.0,49.0,13.0,3.0,,,,,90.0,71.0,6.9,2.0,0.00567001,1,,LColwill,12.0,,,1.0,2.0,2.0,1.0,,,,2.0,3.0,,,1.0,0.189,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
12436441,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,50.0,46.0,3.0,2.0,1.0,19.0,22.0,28.0,3.0,,,,,89.0,70.0,5.9,8.0,0.0715366,1,,cucurella3,27.0,,,,2.0,3.0,,1.0,,,,,2.0,2.0,1.0,0.0141,3.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,2.0
12436441,away,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,False,29.0,29.0,1.0,1.0,0.0,17.0,17.0,12.0,3.0,,,,,45.0,40.0,7.0,1.0,0.0091994,0,,romeolavia,12.0,,,1.0,3.0,6.0,,2.0,1.0,,,,3.0,3.0,1.0,,1.0,Romeo Lavia,,,1.0,,,,,3.0,,,1.0,,,,,,,,,,,
12436441,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,51.0,49.0,6.0,5.0,0.0,21.0,21.0,35.0,3.0,,,,,90.0,75.0,8.1,9.0,0.35311,3,,Enzo8,28.0,5.0,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,0.1257,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.1704,,1.0,,,1.0,True,,,,,,,
12436441,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,28.0,24.0,2.0,1.0,0.0,7.0,9.0,21.0,5.0,,,,,86.0,43.0,7.2,10.0,0.341278,1,,pedroneto_30,17.0,2.0,,,5.0,5.0,,2.0,,,,,2.0,2.0,3.0,0.0719,3.0,,,1.0,1.0,,2.0,1.0,,1.0,0.7597,,1.0,,,,,1.0,,,,,,
12436441,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,M,20,20,False,42.0,33.0,3.0,2.0,0.0,14.0,17.0,31.0,2.0,,,,,89.0,69.0,9.3,16.0,0.665571,4,,ColdPalmer,22.0,6.0,3.0,,2.0,8.0,1.0,5.0,4.0,1.0,,,,,4.0,1.6847,4.0,,,,,,2.0,3.0,2.0,1.0,1.8339,,,1.0,,,,,,,,,1.0,
12436441,away,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,851100,EUR,953942400,M,19,19,False,54.0,47.0,1.0,,0.0,15.0,16.0,39.0,5.0,,,,,90.0,66.0,7.9,10.0,0.221372,3,,JSancho,32.0,1.0,,,3.0,3.0,,4.0,3.0,1.0,,,,,,0.3948,2.0,,,1.0,,,1.0,2.0,1.0,,1.2808,,1.0,,,,,1.0,,,,,,
12436441,away,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,11.0,8.0,,,0.0,2.0,3.0,9.0,5.0,,,,,76.0,32.0,6.2,15.0,0.0249345,3,,NJackson11,6.0,1.0,,1.0,10.0,3.0,4.0,5.0,,2.0,1.0,,1.0,1.0,1.0,0.3206,,Nicolas Jackson,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,True,34.0,31.0,4.0,2.0,0.0,14.0,14.0,20.0,2.0,,,,,45.0,41.0,6.8,3.0,0.0143506,1,,malogst,17.0,,,,1.0,2.0,,,,,,,1.0,,1.0,0.0267,,,,,1.0,,,1.0,,1.0,0.145,,,,,,,,,,,,,
12436441,away,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,769333,EUR,879465600,F,18,18,True,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,,,,,,14.0,4.0,6.5,1.0,1.321e-05,0,,Nkunku,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12436441,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,966547,EUR,1015718400,F,11,11,True,3.0,2.0,,,0.0,2.0,2.0,1.0,,,,,,13.0,5.0,6.6,1.0,9.053e-05,0,,nonzinoo10,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,1087359,EUR,1059436800,M,40,40,True,2.0,,2.0,,0.0,,,2.0,,,,,,8.0,2.0,6.0,2.0,,0,,renatoveiga95,,,,,3.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,F,14,14,True,,,,,0.0,,,,1.0,,,,,8.0,1.0,6.3,1.0,,0,,JFélix,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,tosinadarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,axel_disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436441,away,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,kdh_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
