match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_totalCross,stat_penaltyConceded,stat_blockedScoringAttempt,stat_goals,stat_wonContest,stat_keyPass,stat_penaltyWon,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed
11409114,home,Gil Vicente,Roko Baturina,roko-baturina,R. Baturina,F,9,185,255,M,876036,EUR,961459200,F,21,21,True,11.0,6.0,,,2.0,2.0,4.0,9.0,,,,,,,,28.0,17.0,6.7,8.0,0.0178475,0,,,,1.0,4.0,3.0,7.0,,1.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,
11409114,home,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,True,7.0,7.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,,,,,,13.0,13.0,6.4,2.0,0.00231237,0,,,,1.0,,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
11409114,home,Gil Vicente,Marlon,marlon,Marlon,M,20,176,128,M,965796,EUR,874281600,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,5.0,,2.0,0.00030394,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
11409114,home,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,home,Gil Vicente,Manuel Lopes,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,home,Gil Vicente,Kiko Pereira,pereira-kiko,K. Pereira,D,5,177,18,M,1423627,EUR,936748800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,Kiko Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,home,Gil Vicente,Miguel Monteiro,miguel-monteiro,M. Monteiro,F,27,187,14,M,1484340,EUR,1059004800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,Miguel Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,30.0,25.0,12.0,7.0,22.0,24.0,3.0,6.0,2.0,7.0,,1.0,1.0,2.0,2.0,90.0,39.0,7.0,5.0,0.00041689,0,0.2955,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,48.0,35.0,8.0,4.0,25.0,32.0,11.0,20.0,1.0,6.0,,,,,,90.0,62.0,6.1,18.0,0.0346084,0,,,,,1.0,5.0,3.0,,1.0,,,,,2.0,1.0,5.0,,,,,,,4.0,1.0,,,1.0,,,,1.0,
11409114,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,80.0,71.0,19.0,11.0,55.0,56.0,16.0,24.0,3.0,7.0,,,,,,90.0,92.0,7.8,9.0,0.00330594,0,,,,4.0,3.0,4.0,7.0,,,2.0,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,
11409114,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,70.0,65.0,7.0,3.0,52.0,52.0,13.0,18.0,4.0,2.0,,,,,,90.0,82.0,7.0,6.0,0.00457013,0,,,,2.0,2.0,4.0,4.0,,,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,False,30.0,20.0,2.0,1.0,11.0,14.0,11.0,20.0,1.0,2.0,,,,,,60.0,53.0,6.7,15.0,0.0778091,1,,,,1.0,,3.0,2.0,,,,2.0,2.0,2.0,,,2.0,,,0.0339,,,1.0,4.0,,,,,,,,2.0,
11409114,away,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,66.0,61.0,5.0,4.0,33.0,34.0,28.0,32.0,,8.0,,,,,,90.0,79.0,7.0,10.0,0.0343367,1,,,,,,3.0,3.0,1.0,2.0,,4.0,1.0,,3.0,1.0,,1.0,,0.0163,,,1.0,,,,,1.0,,,,,
11409114,away,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,28.0,22.0,2.0,1.0,11.0,12.0,11.0,18.0,,3.0,,,,,,74.0,39.0,6.4,10.0,0.013953,2,,,,1.0,,6.0,2.0,1.0,,,,,,,2.0,3.0,1.0,,0.0791,,,1.0,2.0,,1.0,,,1.0,,,,
11409114,away,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,M,21,21,False,11.0,9.0,2.0,,2.0,2.0,7.0,11.0,,3.0,,,,,,60.0,19.0,6.6,6.0,0.0284276,0,,,,,,2.0,2.0,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,
11409114,away,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,39.0,34.0,3.0,2.0,7.0,9.0,28.0,33.0,,2.0,,,,,,74.0,48.0,6.9,10.0,0.0853694,2,,,,,,4.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,0.0643,,,1.0,3.0,,1.0,,,4.0,,,1.0,
11409114,away,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,18.0,12.0,,,5.0,6.0,8.0,16.0,,2.0,,,,,,81.0,45.0,6.5,17.0,0.124218,1,,,,,1.0,7.0,6.0,,1.0,,2.0,,,2.0,5.0,1.0,5.0,,0.2766,,,1.0,4.0,,,,,1.0,,1.0,1.0,1.0
11409114,away,Moreirense,André Luis,andre-luis,A. Luis,F,9,182,773,M,904297,EUR,763171200,F,9,9,False,23.0,16.0,,,5.0,5.0,11.0,18.0,2.0,1.0,,,,,,90.0,38.0,7.9,10.0,0.0712683,2,,,,1.0,4.0,1.0,10.0,,2.0,,,1.0,1.0,3.0,3.0,,,2.0,0.8209,1.0661,True,,,,,1.0,2.0,1.0,,1.0,,
11409114,away,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,True,12.0,12.0,2.0,2.0,7.0,7.0,8.0,11.0,2.0,1.0,,,,,,30.0,24.0,7.1,4.0,0.133851,0,,,,2.0,1.0,2.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,6.0,,,,,1.0,,,3.0,
11409114,away,Moreirense,João Camacho,joao-camacho,J. Camacho,M,37,174,51,M,317677,EUR,772329600,F,19,19,True,7.0,4.0,,,1.0,2.0,3.0,5.0,,1.0,,,,,,30.0,13.0,6.8,3.0,0.00324347,3,,,,2.0,1.0,3.0,2.0,,1.0,,,,,,,2.0,,1.0,0.1198,0.0417,,1.0,,,1.0,,1.0,,,,,
11409114,away,Moreirense,Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,8,184,182,M,922601,EUR,874972800,M,8,8,True,4.0,4.0,,,3.0,3.0,1.0,1.0,3.0,1.0,,,,,,16.0,10.0,6.5,1.0,0.00015687,0,,,,1.0,2.0,4.0,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,293,M,899902,EUR,851904000,F,7,7,True,5.0,2.0,2.0,,1.0,3.0,1.0,2.0,,,,,,,,16.0,10.0,6.6,5.0,0.00018677,0,,,,,,,3.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,
11409114,away,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,17,17,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,9.0,5.0,6.6,1.0,0.0016321,0,,Jeremy,Antonisse,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11409114,away,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Pedro Aparício,pedro-aparicio,P. Aparício,M,10,171,39,M,1091674,EUR,809049600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,Pedro Aparício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409114,away,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
