match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist,stat_penaltyWon,stat_penaltyMiss
11453007,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,28.0,10.0,27.0,9.0,2.0,3.0,8.0,25.0,3.0,1.0,11.0,3.0,2.0,5.0,1.0,1.0,7.0,90.0,45.0,8.2,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453007,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,25.0,20.0,2.0,2.0,14.0,17.0,6.0,8.0,6.0,1.0,12.0,2.0,,,,,,90.0,47.0,7.0,10.0,0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11453007,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,7.0,5.0,2.0,1.0,5.0,6.0,,1.0,,2.0,1.0,,,,,,,49.0,10.0,5.3,2.0,0,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11453007,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,13.0,8.0,4.0,1.0,7.0,10.0,1.0,3.0,2.0,7.0,2.0,1.0,,,,,,90.0,27.0,6.5,5.0,0,3.0,,,,3.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
11453007,home,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,16.0,13.0,7.0,5.0,7.0,8.0,6.0,8.0,2.0,7.0,3.0,,,,,,,90.0,29.0,6.1,3.0,0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11453007,home,Al-Okhdood,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172.0,357,M,818578,EUR,737769600,D,20,20,False,20.0,13.0,8.0,3.0,6.0,11.0,9.0,14.0,3.0,3.0,13.0,1.0,,,,,,90.0,53.0,6.3,17.0,0,2.0,1.0,2.0,1.0,1.0,,,3.0,1.0,,,,,,5.0,2.0,1.0,1.0,,,,,,,,,,,
11453007,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,99,99,False,12.0,7.0,,,3.0,5.0,4.0,9.0,,,1.0,,,,,,,84.0,25.0,6.3,14.0,2,6.0,,3.0,,,,,4.0,1.0,,2.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,
11453007,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,M,8,8,False,29.0,24.0,3.0,2.0,10.0,11.0,14.0,18.0,4.0,1.0,6.0,1.0,,,,,,90.0,45.0,6.6,8.0,1,8.0,1.0,2.0,1.0,4.0,1.0,1.0,,,2.0,,4.0,1.0,,,,1.0,,,,,True,1.0,,,,,,
11453007,home,Al-Okhdood,Sharaf Al Salim,Sharaf Al Salim,,sharaf-al-salim,S. A. Salim,M,17,,5,M,1521663,EUR,934761600,M,17,17,False,12.0,9.0,1.0,,4.0,6.0,5.0,6.0,2.0,1.0,4.0,1.0,,,,,,45.0,23.0,6.0,7.0,0,6.0,2.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
11453007,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,False,21.0,15.0,,,6.0,8.0,10.0,17.0,4.0,,4.0,1.0,,,,,,84.0,44.0,6.4,15.0,3,7.0,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,4.0,1.0,1.0,,,,,,3.0,,,,,,
11453007,home,Al-Okhdood,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,9,9,False,23.0,19.0,,,9.0,9.0,10.0,14.0,3.0,2.0,3.0,1.0,,,,,,90.0,40.0,6.5,14.0,0,8.0,5.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,
