match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_goodHighClaim,stat_punches,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
12117182,away,Botafogo,Allan,,,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,28,28,False,33.0,29.0,3.0,1.0,0.0,18.0,19.0,11.0,14.0,1.0,2.0,,,,,,66.0,46.0,6.5,7.0,0.00482972,1,,,1.0,1.0,5.0,5.0,1.0,,1.0,,,2.0,,1.0,2.0,,0.0241,,,,3.0,1.0,1.0,,,,,,,,,,,,
12117182,away,Botafogo,Kauê,Kauê,,kaue,Kauê,M,56,174,647,M,1463916,EUR,1098403200,M,25,25,False,8.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,10.0,1.0,,,,,,,45.0,17.0,6.6,5.0,0.00315056,0,,4.0,,,3.0,2.0,3.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
12117182,away,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,False,3.0,3.0,,,0.0,,,3.0,4.0,,4.0,,,,,,73.0,13.0,7.4,3.0,0.008298,2,,1.0,3.0,,3.0,5.0,,,2.0,2.0,,1.0,,2.0,,,0.6023,,,,1.0,1.0,,,,2.0,1.218,,1.0,,,,,,1.0
12117182,away,Botafogo,Igor Jesus,,,igor-jesus,I. Jesus,F,19,179,20950,M,981619,EUR,983059200,F,99,99,False,15.0,8.0,2.0,1.0,0.0,4.0,5.0,4.0,11.0,,5.0,,,,,,90.0,29.0,7.1,11.0,0.00284805,3,,1.0,5.0,1.0,9.0,7.0,1.0,1.0,,,,2.0,,6.0,2.0,,0.832,,,,,,,,,3.0,1.2392,,1.0,,,,igorjesus,,1.0
12117182,away,Botafogo,Óscar Romero,,,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,15.0,11.0,1.0,,0.0,2.0,3.0,10.0,17.0,,,,,,,,45.0,30.0,7.4,10.0,0.0807692,3,,5.0,1.0,1.0,4.0,5.0,,,3.0,1.0,,,,2.0,1.0,,0.9288,,,,1.0,1.0,1.0,1.0,,2.0,0.916,,1.0,,,,,,
12117182,away,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,True,18.0,15.0,3.0,1.0,0.0,8.0,8.0,7.0,10.0,,2.0,,,,,,31.0,19.0,6.5,3.0,0.00321274,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Tchê Tchê,,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,3.0,2.0,,,0.0,2.0,3.0,,,,2.0,,,,,,27.0,3.0,6.3,1.0,1.589e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Marçal,,,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,8.0,6.0,2.0,2.0,0.0,1.0,2.0,5.0,6.0,,,,,,,,18.0,11.0,6.6,3.0,0.00173764,0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Matheus Martins,Matheus Martins,,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,F,37,37,True,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,,1.0,,,,,,17.0,10.0,6.7,2.0,0.025081,0,,,2.0,,3.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Raúl,,,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Lucas Halter,,,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Luis Segovia,,,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Damián Suárez,,,damian-suarez,D. Suárez,D,,172,369,M,36982,EUR,578102400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Patrick de Paula,,,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117182,away,Botafogo,Gregore,,,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
