match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_penaltyConceded,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_interceptionWon,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_penaltyMiss,stat_penaltySave,stat_penaltyWon
10408452,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,18.0,8.0,15.0,5.0,4.0,5.0,4.0,13.0,1.0,2.0,13.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,90.0,31.0,6.4,11.0,0.0,0.0,0.00276616,0,-1.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,D,22,22,False,46.0,31.0,13.0,7.0,9.0,12.0,24.0,42.0,1.0,2.0,7.0,,,,,,,,90.0,73.0,7.5,23.0,0.2924,0.0234,0.0986898,1,,8.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,32.0,29.0,3.0,3.0,17.0,19.0,12.0,13.0,5.0,3.0,9.0,2.0,,,,,,,90.0,45.0,5.8,7.0,0.0,0.0,0.00445258,0,,,,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10408452,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,False,24.0,18.0,7.0,4.0,12.0,17.0,6.0,7.0,2.0,2.0,4.0,2.0,,,,,,,90.0,28.0,6.6,6.0,0.0,0.0,0.0056251,0,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10408452,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,False,21.0,14.0,3.0,2.0,7.0,9.0,7.0,12.0,2.0,3.0,3.0,1.0,,,,,,,90.0,32.0,6.4,7.0,0.0,0.0,0.00427548,0,,,,1.0,4.0,,,,,3.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10408452,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,21.0,15.0,5.0,2.0,6.0,8.0,11.0,16.0,8.0,1.0,6.0,3.0,,,,,,,75.0,47.0,6.0,13.0,0.0,0.0,0.100428,0,,3.0,2.0,,4.0,1.0,,,,4.0,2.0,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,
10408452,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,41.0,36.0,3.0,2.0,7.0,7.0,29.0,35.0,11.0,,3.0,5.0,,,,,,,90.0,52.0,6.1,10.0,0.1978,0.0,0.293877,2,,1.0,,,2.0,1.0,,,,,,2.0,1.0,,2.0,,,2.0,,,,3.0,,2.0,1.0,,,,,,,,
10408452,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,18,18,False,25.0,24.0,2.0,1.0,13.0,13.0,12.0,16.0,4.0,,1.0,1.0,,,,,,,63.0,35.0,6.9,6.0,0.0099,0.0,0.538725,1,,4.0,1.0,,2.0,,,,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,
10408452,home,Getafe,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,16,16,False,16.0,14.0,2.0,2.0,4.0,4.0,10.0,13.0,4.0,,2.0,2.0,,,,,,,45.0,22.0,6.3,4.0,0.0,0.0,0.0151732,0,,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,
10408452,home,Getafe,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,10,10,False,21.0,16.0,,,3.0,3.0,13.0,19.0,6.0,2.0,5.0,1.0,,,,,,,90.0,43.0,6.5,10.0,1.816,1.0413,0.0631681,7,,1.0,,4.0,8.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,,5.0,1.0,,2.0,,,,,,2.0,,,EnesUnal16,2.0,3.0,1.0,1.0,,
10408452,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,26.0,18.0,,,7.0,8.0,12.0,21.0,6.0,,1.0,2.0,,,,,,,90.0,42.0,7.4,16.0,0.4845,0.577,0.761639,2,,3.0,1.0,,2.0,3.0,,2.0,1.0,,,1.0,2.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,
10408452,home,Getafe,Jaime Seoane,jaime-seoane,J. Seoane,M,10,175,156,M,838636,EUR,853891200,M,8,8,True,12.0,12.0,1.0,1.0,3.0,3.0,9.0,10.0,2.0,,2.0,2.0,,,,,,,37.0,16.0,6.7,1.0,0.0,0.0,0.00805706,0,,1.0,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,True,11.0,7.0,,,1.0,2.0,6.0,9.0,2.0,,3.0,1.0,,,,,,,27.0,20.0,6.7,6.0,0.0,0.0,0.00586839,0,,,,1.0,4.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
10408452,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,5.0,3.0,,,1.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,15.0,14.0,7.0,4.0,0.2018,0.3717,0.00087968,1,,,,4.0,7.0,2.0,1.0,1.0,,,,1.0,,,2.0,,,2.0,,,,,1.0,,1.0,,,,,,,,
10408452,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,True,1.0,,1.0,,,,,1.0,,,,,,,,,,,8.0,1.0,6.4,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Kiko Casilla,kiko-casilla,K. Casilla,G,,190,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192,315,M,1100831,EUR,1064361600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408452,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,128600,EUR,599788800,G,1,1,False,34.0,25.0,18.0,10.0,21.0,23.0,4.0,11.0,,,6.0,,4.0,1.0,4.0,,,,90.0,41.0,7.6,9.0,0.0,0.0,0.00090362,0,0.0134,,,,1.0,,,,,,,,,True,,,,1.0,,,,,,,,,,,,,,1.0,
