match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_wonContest,stat_challengeLost,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches
11252729,home,Birmingham Legion FC,Juan Agudelo,,,juan-agudelo,J. Agudelo,F,17,185.0,22,M,139729,EUR,722476800,F,9,9,False,,12.0,9.0,,,2.0,2.0,7.0,10.0,,2.0,,,,73.0,20.0,7.2,7.0,2,,2.0,3.0,,1.0,,3.0,,2.0,,3.0,,,,,,1.0,,1.0,,1.0,,,,3.0,,,
11252729,home,Birmingham Legion FC,Matthew Corcoran,Matthew Corcoran,,matthew-corcoran,M. Corcoran,M,16,178.0,90,M,1117520,EUR,1140134400,M,17,17,True,,20.0,15.0,6.0,3.0,5.0,7.0,10.0,13.0,2.0,4.0,,,,45.0,27.0,7.1,5.0,0,,1.0,4.0,,,2.0,,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,1.0,,
11252729,home,Birmingham Legion FC,Jacob Rufe,,,jacob-rufe,J. Rufe,D,13,186.0,2,M,1026464,EUR,822268800,D,13,13,True,,7.0,6.0,,,5.0,6.0,1.0,1.0,,2.0,,,,23.0,12.0,6.8,1.0,0,,1.0,4.0,1.0,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
11252729,home,Birmingham Legion FC,Ben Reveno,Ben Reveno,,ben-reveno,B. Reveno,D,,185.0,2,M,1172582,EUR,922665600,D,2,2,True,,8.0,6.0,4.0,3.0,4.0,4.0,2.0,4.0,,2.0,,,,22.0,14.0,6.7,4.0,0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11252729,home,Birmingham Legion FC,Neco Brett,,,neco-brett,N. Brett,F,9,172.0,21,M,833433,EUR,701222400,F,11,11,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,,17.0,7.0,6.8,,0,,,2.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
11252729,home,Birmingham Legion FC,Diba Nwegbo,Diba Nwegbo,,diba-nwegbo,D. Nwegbo,M,7,,11,M,1476930,EUR,1009843200,F,7,7,True,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,9.0,4.0,6.2,1.0,1,1.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,
11252729,home,Birmingham Legion FC,Matt Van Oekel,,,matt-van-oekel,M. V. Oekel,G,,193.0,3,M,864923,EUR,527558400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252729,home,Birmingham Legion FC,Moses Mensah,Moses Mensah,,moses-mensah,M. Mensah,D,33,188.0,6,M,1476929,EUR,903139200,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252729,away,Memphis 901 FC,Bill Hamid,,,bill-hamid,B. Hamid,G,28,191.0,37,M,150041,EUR,659491200,G,21,21,False,,21.0,16.0,11.0,6.0,12.0,13.0,4.0,8.0,2.0,11.0,1.0,,1.0,90.0,30.0,5.9,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11252729,away,Memphis 901 FC,Rece Buckmaster,,,buckmaster-rece,R. Buckmaster,D,23,173.0,1,M,978597,EUR,836697600,D,19,19,False,,44.0,38.0,2.0,2.0,20.0,21.0,18.0,25.0,,4.0,,,,69.0,63.0,6.5,11.0,0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,
11252729,away,Memphis 901 FC,Graham Smith,,,graham-smith,G. Smith,D,,191.0,6,M,931729,EUR,817257600,D,16,16,False,,79.0,68.0,12.0,7.0,48.0,51.0,20.0,28.0,,5.0,,,,90.0,84.0,6.4,11.0,0,,5.0,5.0,,2.0,2.0,,,1.0,3.0,3.0,,2.0,,,1.0,,,,,,,,,,,,
11252729,away,Memphis 901 FC,Carson Vom Steeg,Carson Vom Steeg,,carson-vom-steeg,C. V. Steeg,D,,183.0,1,M,1190451,EUR,917827200,D,3,3,False,,67.0,55.0,10.0,4.0,38.0,39.0,17.0,28.0,2.0,3.0,,,,90.0,76.0,6.3,12.0,0,,2.0,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,
11252729,away,Memphis 901 FC,Akeem Ward,,,akeem-ward,A. Ward,D,3,170.0,4,M,974771,EUR,820886400,D,14,14,False,,48.0,40.0,8.0,5.0,18.0,18.0,22.0,32.0,2.0,7.0,,,,69.0,75.0,6.4,12.0,1,2.0,2.0,1.0,1.0,1.0,,2.0,,2.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,
11252729,away,Memphis 901 FC,Bruno Lapa,,,bruno-lapa,B. Lapa,M,,175.0,16,M,1025234,EUR,863222400,M,7,7,False,,28.0,24.0,2.0,2.0,9.0,9.0,15.0,19.0,,3.0,,,,69.0,37.0,6.1,9.0,1,,4.0,1.0,4.0,,1.0,1.0,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,
11252729,away,Memphis 901 FC,Jeremy Kelly,,,jeremy-kelly,J. Kelly,M,29,175.0,23,M,1021428,EUR,877392000,M,18,18,False,,64.0,52.0,8.0,4.0,19.0,21.0,33.0,45.0,,6.0,,,,90.0,78.0,5.7,20.0,1,2.0,7.0,,2.0,,,2.0,,2.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,
11252729,away,Memphis 901 FC,Aaron Molloy,,,molloy-aaron,A. Molloy,M,6,180.0,37,M,838982,EUR,852940800,M,6,6,False,True,67.0,61.0,15.0,12.0,27.0,27.0,36.0,45.0,,3.0,,,,90.0,85.0,7.7,10.0,1,5.0,5.0,7.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,1.0,3.0,,1.0,3.0,,2.0,,1.0,,,2.0,,,,,
11252729,away,Memphis 901 FC,Luiz Fernando,,,luiz-fernando,L. Fernando,M,9,191.0,17,M,884294,EUR,867024000,F,9,9,False,,22.0,13.0,3.0,2.0,1.0,2.0,13.0,22.0,,2.0,,,,69.0,36.0,6.6,17.0,0,2.0,3.0,5.0,,,1.0,5.0,3.0,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,
11252729,away,Memphis 901 FC,Phillip Goodrum,,,phillip-goodrum,P. Goodrum,F,9,185.0,24,M,983270,EUR,866764800,F,10,10,False,,15.0,7.0,3.0,2.0,1.0,1.0,6.0,16.0,,3.0,,,,90.0,26.0,6.7,13.0,2,2.0,2.0,3.0,,,,2.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,
11252729,away,Memphis 901 FC,Laurent Kissiedou,,,kissiedou-laurent,L. Kissiedou,M,10,175.0,19,M,892131,EUR,914284800,F,11,11,False,,23.0,19.0,,,6.0,7.0,13.0,17.0,,2.0,,,,56.0,31.0,6.6,8.0,1,1.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
11252729,away,Memphis 901 FC,Rashawn Dally,,,rashawn-dally,R. Dally,F,,188.0,5,M,884605,EUR,853200000,F,24,24,True,,14.0,11.0,1.0,,2.0,2.0,9.0,13.0,,3.0,,,,34.0,25.0,6.4,8.0,1,1.0,4.0,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,
11252729,away,Memphis 901 FC,Jelani Peters,,,peters-jelani,J. Peters,D,27,193.0,9,M,860671,EUR,756086400,D,27,27,True,,9.0,7.0,2.0,,5.0,5.0,2.0,4.0,,2.0,,,,21.0,11.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252729,away,Memphis 901 FC,Lucas Henrique Turci,,,lucas-henrique-turci,L. H. Turci,D,96,192.0,72,M,1048986,EUR,840758400,D,8,8,True,,10.0,7.0,,,2.0,2.0,5.0,9.0,,1.0,,,,21.0,16.0,6.6,4.0,1,1.0,3.0,2.0,,1.0,,,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,
11252729,away,Memphis 901 FC,Dylan Borczak,Dylan Borczak,,dylan-borczak,D. Borczak,M,7,178.0,9,M,1190535,EUR,929232000,F,77,77,True,,8.0,7.0,1.0,1.0,4.0,4.0,3.0,6.0,,2.0,,,,21.0,12.0,6.8,3.0,1,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11252729,away,Memphis 901 FC,Nighte Pickering,Nighte Pickering,,nighte-pickering,N. Pickering,F,9,,20,M,1394484,EUR,1106697600,F,20,20,True,,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,21.0,10.0,6.4,3.0,0,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11252729,away,Memphis 901 FC,Andrew Romig,Andrew Romig,,andrew-romig,A. Romig,G,12,188.0,1,M,1190544,EUR,890784000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252729,away,Memphis 901 FC,Leston Paul,,,leston-paul,L. Paul,M,,163.0,7,M,841045,EUR,637113600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
