match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_duelLost,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_dispossessed,player_firstName,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
14771937,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,18.0,17.0,2.0,1.0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,22.0,6.5,1.0,4.667e-05,28.020822631479,5.0,7.665,4.095,0.0115,0,-0.5577,0.01,0.0,-0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,43.0,41.0,1.0,1.0,0.0,28.0,28.0,15.0,,,2.0,,,,,90.0,60.0,6.5,2.0,0.00942331,136.32695352865,17.0,64.05,21.84,,0,,0.08,0.04,-0.15,,True,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,60.0,55.0,3.0,3.0,0.0,47.0,47.0,13.0,3.0,3.0,5.0,5.0,,,,90.0,68.0,6.9,5.0,0.00588235,205.04132019925,26.0,101.535,21.21,,0,,0.06,0.17,0.23,,,8.0,3.0,1.0,1.0,3.0,1.0,44.491530642795,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600,D,17,17,False,81.0,75.0,6.0,4.0,0.0,52.0,53.0,28.0,3.0,5.0,2.0,5.0,,,,90.0,87.0,7.4,6.0,0.00855257,296.29566405254,35.0,213.57,23.625,,0,,0.28,0.16,0.13,,,23.0,1.0,,1.0,,,45.033597327173,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,18,18,False,43.0,38.0,3.0,2.0,0.0,21.0,23.0,20.0,3.0,9.0,,5.0,,,,90.0,65.0,7.3,11.0,0.0457249,132.96365510875,19.0,47.145,10.71,,0,,0.23,0.02,-0.06,,,17.0,2.0,,,1.0,,,,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,65.0,55.0,9.0,4.0,0.0,27.0,29.0,36.0,2.0,5.0,4.0,12.0,,,,90.0,80.0,7.0,12.0,0.0246223,347.23147046736,37.0,188.58,22.155,,0,,0.3,0.29,0.15,,,28.0,5.0,4.0,2.0,1.0,,100.23495019742,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Sabri Abdu Dahal,sabri-abdu-dahal,S. A. Dahal,F,72,172.0,88,M,1935210,EUR,1204243200,M,72,72,False,16.0,11.0,1.0,1.0,0.0,3.0,4.0,12.0,,,,2.0,,,,64.0,30.0,6.0,15.0,0.0945225,85.635947529263,9.0,70.245,19.425,,0,,0.24,0.02,-0.12,,,8.0,8.0,,4.0,1.0,,,,,,3.0,1.0,3.0,,4.0,,,,Sabri Abdu Dahal,1.0,1.0,,,,,,,,,,,,,,,
14771937,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,8.0,5.0,1.0,,0.0,1.0,2.0,6.0,,3.0,,3.0,,,,64.0,16.0,6.1,4.0,0.00119314,33.627194168379,4.0,29.505,16.275,,1,,-0.06,0.04,-0.07,,,4.0,2.0,1.0,,1.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,0.4644,-0.76,,,,,,,,,,,
14771937,home,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,8,8,False,68.0,60.0,5.0,2.0,0.0,35.0,36.0,32.0,,3.0,1.0,6.0,,,,90.0,92.0,6.8,17.0,0.154776,222.62971735587,31.0,109.305,24.36,,1,,0.18,0.19,0.0,,,25.0,2.0,5.0,,,,35.026303222874,2.0,1.0,,3.0,1.0,3.0,1.0,4.0,1.0,,,,1.0,2.0,,,0.0368,-0.12,,benzia9,1.0,1.0,0.0382,,,,,,
14771937,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,30.0,24.0,1.0,1.0,0.0,6.0,7.0,23.0,1.0,3.0,,5.0,,,,90.0,52.0,7.6,19.0,0.649126,168.26577100927,22.0,79.065,12.495,,4,,0.59,0.27,-0.06,,,18.0,6.0,,1.0,,,81.329904630971,7.0,,,5.0,,5.0,2.0,2.0,,,2.0,,1.0,3.0,1.0,1.0,1.0692,0.28,,fashionjr10,1.0,2.0,0.9674,2.0,1.0,1.0,,,
