match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside
12117269,home,Corinthians,Héctor Hernández,hector-hernandez,H. Hernández,F,22,180,2848,M,,352448,EUR,811036800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117269,away,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,,1128850,EUR,1079049600,G,41,41,False,,13.0,5.0,13.0,5.0,0.0,3.0,4.0,9.0,,,,3.0,,2.0,4.0,,90.0,19.0,5.8,8.0,0.00119778,0,-1.5751,2.0,,,,,,,,,,,,,,,,,,,,,,,Mycael,,,,
12117269,away,Athletico,Lucas Belezi,belezi-lucas,L. Belezi,D,45,186,218,M,,1130040,EUR,1052352000,D,45,45,False,,22.0,19.0,3.0,2.0,0.0,14.0,16.0,6.0,2.0,5.0,5.0,2.0,,,,,79.0,37.0,6.2,4.0,0.00168051,2,,5.0,,2.0,,1.0,,2.0,3.0,0.2985,0.4664,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,
12117269,away,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,,33106,EUR,590457600,D,44,44,False,True,25.0,19.0,5.0,2.0,0.0,13.0,13.0,12.0,3.0,7.0,3.0,1.0,,,,,90.0,39.0,6.3,9.0,0.202707,1,,6.0,,1.0,1.0,,,2.0,3.0,0.0072,,1.0,,2.0,,1.0,2.0,,,,,,1.0,,,,,,
12117269,away,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,,1085451,EUR,972000000,D,15,15,False,,30.0,22.0,10.0,5.0,0.0,12.0,13.0,17.0,1.0,1.0,1.0,3.0,,,,,90.0,35.0,6.0,8.0,0.00460398,1,,10.0,,3.0,3.0,,,,,0.0194,,,2.0,,,1.0,,,,,,,,,,,,,
12117269,away,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,,871273,EUR,952214400,M,28,28,False,,43.0,34.0,6.0,6.0,0.0,11.0,14.0,36.0,,7.0,1.0,12.0,,,,,90.0,83.0,6.8,28.0,0.0535897,1,,23.0,,8.0,1.0,1.0,,1.0,3.0,0.0402,0.1468,2.0,,4.0,,,1.0,7.0,,3.0,7.0,3.0,1.0,,,,,,
12117269,away,Athletico,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,,242052,EUR,710726400,M,3,3,False,,29.0,26.0,5.0,4.0,0.0,16.0,17.0,12.0,,1.0,,4.0,,,,,67.0,37.0,6.5,3.0,0.00467811,1,,10.0,,2.0,1.0,,,1.0,1.0,0.0593,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12117269,away,Athletico,Erick,erick,Erick,M,14,176,1116,M,,874063,EUR,879465600,M,26,26,False,,33.0,29.0,5.0,4.0,0.0,8.0,8.0,25.0,3.0,7.0,1.0,5.0,,,,,90.0,51.0,7.7,7.0,0.0196441,5,,21.0,,2.0,1.0,1.0,1.0,1.0,3.0,0.4878,0.81,,,1.0,,3.0,2.0,,,,2.0,1.0,,1.0,,,,,
12117269,away,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,,1087079,EUR,1003017600,M,37,37,False,,40.0,34.0,6.0,4.0,1.0,13.0,16.0,33.0,1.0,5.0,,6.0,,,,,90.0,62.0,6.9,14.0,0.199272,0,,24.0,,3.0,2.0,,,,2.0,,,1.0,,1.0,,,1.0,9.0,3.0,1.0,2.0,2.0,,,Lucas Esquivel,,,,
12117269,away,Athletico,Nikão,nikao,Nikão,M,11,174,442,M,,139300,EUR,712368000,F,11,11,False,,21.0,13.0,1.0,1.0,1.0,4.0,5.0,24.0,1.0,7.0,,2.0,,,,,67.0,43.0,8.9,15.0,0.293431,1,,14.0,1.0,5.0,,1.0,1.0,1.0,2.0,0.0599,0.4119,6.0,,,,,1.0,8.0,5.0,4.0,2.0,2.0,2.0,,,,,1.0,
12117269,away,Athletico,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,F,14,14,False,,6.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,,1.0,1.0,,,,,,17.0,8.0,6.6,2.0,0.00297633,0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
12117269,away,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,,374486,EUR,709257600,F,92,92,False,,17.0,15.0,,,0.0,7.0,7.0,10.0,1.0,3.0,,3.0,,,,,79.0,25.0,6.6,5.0,0.129441,0,,8.0,4.0,8.0,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,3.0,,,1.0,,,,,,1.0
12117269,away,Athletico,Julimar,julimar,Julimar,F,20,188,376,M,,1167536,EUR,980380800,F,20,20,True,,20.0,16.0,,,0.0,4.0,4.0,18.0,,3.0,,5.0,,,,,73.0,49.0,6.9,13.0,0.0633128,6,,13.0,1.0,9.0,1.0,2.0,,2.0,,0.4621,0.4044,2.0,,2.0,2.0,2.0,,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,,,,
12117269,away,Athletico,João Cruz,joao-cruz,J. Cruz,M,8,172,469,M,,1485226,EUR,1147392000,M,57,57,True,,21.0,20.0,3.0,3.0,0.0,5.0,5.0,17.0,1.0,1.0,,3.0,,,,,23.0,28.0,6.9,3.0,0.0466024,1,,15.0,,1.0,1.0,,,1.0,,0.0298,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
12117269,away,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,,1092354,EUR,1021507200,M,10,10,True,,14.0,13.0,1.0,1.0,0.0,2.0,2.0,13.0,,,,2.0,,,,,23.0,18.0,6.7,3.0,0.0246185,0,,11.0,,1.0,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,
12117269,away,Athletico,Lucas Di Yorio,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,,838303,EUR,848620800,F,7,7,True,,7.0,5.0,,,0.0,2.0,2.0,5.0,2.0,2.0,,2.0,,,,,11.0,13.0,6.5,4.0,0.0113607,1,,3.0,,3.0,1.0,,,1.0,,0.0209,,,,,,1.0,,,,,2.0,,,,,,,,
12117269,away,Athletico,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,,345847,EUR,735955200,F,9,9,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,11.0,6.0,6.8,1.0,0.00067808,2,,1.0,2.0,2.0,,,,,,0.0765,,,,1.0,,2.0,,,,,,,,,,,,,1.0
12117269,away,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117269,away,Athletico,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,,1174196,EUR,1009324800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Victor,,,,
12117269,away,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,,794006,EUR,799027200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117269,away,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117269,away,Athletico,Felipinho,felipinho,Felipinho,M,5,183,272,M,,1107060,EUR,1003363200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Felipinho,,,,
12117269,away,Athletico,Zé Vitor,ze-vitor,Z. Vitor,M,8,194,77,M,,1188028,EUR,957225600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Zé Vitor,,,,
12117269,away,Athletico,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
