match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated
13981452,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,21.0,8.0,20.0,7.0,0.0,1.0,2.0,7.0,19.0,4.0,2.0,3.0,90.0,26.0,6.4,13.0,0.00217204,0.0007,0,-0.1478,0.06,0.0,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981452,home,Hellas Verona,Unai Núñez,unai-nunez,U. Núñez,D,4,186.0,733,M,892521,EUR,854582400,D,5,5,False,21.0,18.0,1.0,,0.0,11.0,13.0,7.0,8.0,4.0,,,90.0,41.0,7.3,6.0,0.00544276,,1,,-0.07,0.3,0.52,,1.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0263,-0.11,,,,,,,,,,,,,,,,,,,,,,,,
13981452,home,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187.0,2685,M,846148,EUR,908323200,D,15,15,False,9.0,6.0,3.0,,0.0,5.0,5.0,1.0,4.0,,,,90.0,23.0,6.9,4.0,0.0005893,,0,,0.01,0.01,0.45,,,1.0,2.0,3.0,,10.0,,1.0,2.0,1.0,1.0,,,Nelsson,2.0,,,,,,,,,,,,,,,,,,,,,,
13981452,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179.0,350,M,874812,EUR,883872000,D,3,3,False,14.0,7.0,4.0,1.0,0.0,6.0,8.0,1.0,6.0,2.0,,,90.0,29.0,6.6,11.0,0.153373,,1,,0.18,-0.01,-0.16,,,,5.0,5.0,,,,1.0,4.0,1.0,,0.0211,0.0,,4.0,2.0,2.0,1.0,1.0,1.0,0.2047,2.0,,,,,,,,,,,,,,,
13981452,home,Hellas Verona,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177.0,6591,M,1103488,EUR,1023408000,M,7,7,False,20.0,17.0,4.0,3.0,0.0,4.0,5.0,13.0,15.0,6.0,,,78.0,36.0,7.0,7.0,0.0217502,,0,,0.25,0.2,-0.01,,,,2.0,3.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,
13981452,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183.0,687,M,800408,EUR,860716800,M,8,8,False,21.0,18.0,5.0,3.0,0.0,8.0,9.0,10.0,12.0,4.0,,,89.0,31.0,6.7,6.0,0.0109607,,1,,0.09,0.16,-0.13,,,,3.0,3.0,,,,,3.0,3.0,2.0,0.0239,0.01,,,1.0,,3.0,,,,1.0,,,,True,1.0,1.0,,,,,,,,,
13981452,home,Hellas Verona,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180.0,386,M,164511,EUR,718761600,M,11,11,False,19.0,13.0,1.0,,0.0,6.0,8.0,7.0,11.0,5.0,,,77.0,32.0,6.3,8.0,0.0107432,,0,,0.08,0.07,-0.03,,2.0,1.0,5.0,2.0,,3.0,,4.0,1.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
13981452,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177.0,421,M,837080,EUR,927676800,M,24,24,False,16.0,10.0,3.0,1.0,0.0,2.0,4.0,8.0,12.0,4.0,,,90.0,41.0,6.4,13.0,0.014873,,0,,0.18,0.07,-0.18,,,,9.0,6.0,,,,3.0,3.0,1.0,4.0,,,,5.0,1.0,,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,
13981452,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,12,12,False,15.0,13.0,1.0,1.0,0.0,7.0,8.0,6.0,7.0,4.0,,,90.0,27.0,6.5,10.0,0.00680686,,0,,-0.07,0.04,0.13,,1.0,,1.0,,,,,1.0,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,
13981452,home,Hellas Verona,Giovane,giovane,Giovane,F,23,184.0,4926,M,1170773,EUR,1069632000,F,17,17,False,19.0,12.0,,,0.0,3.0,6.0,9.0,13.0,4.0,,,63.0,35.0,6.0,16.0,0.042726,,0,,-0.2,0.18,0.14,,4.0,,11.0,3.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,,,,2.0,,1.0,5.0,1.0,,,,,,,,,,,,,
