match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt
10389743,home,Montpellier,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,F,27,27,False,20.0,16.0,,,5.0,5.0,13.0,22.0,1.0,2.0,,4.0,,,,73.0,38.0,7.2,15.0,0.3091,0.3253,0.0345621,1,,1.0,6.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,,1.0,,,7.0,2.0,,1.0,,1.0,,,
10389743,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,21.0,18.0,1.0,1.0,8.0,8.0,10.0,14.0,,5.0,,3.0,,,,60.0,32.0,7.1,5.0,0.0,0.0,0.00486582,0,,1.0,4.0,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,Khalil Fayad,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,
10389743,home,Montpellier,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,,,,,17.0,8.0,6.6,4.0,0.0295,0.0,0.00020325,1,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
10389743,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,1.0,,,Enzo Tchato Mbiayi,,,,,,,,,,,,,,,,,,
10389743,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,1.0,,,,,,,1.0,,,1.0,,,,,1.0,4.0,,1.0,0.0,0.0,0.0,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,home,Montpellier,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193,273,M,583312,EUR,845856000,G,90,90,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,home,Montpellier,Matéo Loubatières,matteo-loubatieres,M. Loubatières,M,19,175,13,M,1392808,EUR,1063584000,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,home,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Axel Gueguin,,,,,,,,,,,,,,,,,,
10389743,home,Montpellier,Serigne Faye,faye-serigne,S. Faye,F,14,186,47,M,1467065,EUR,1081123200,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Serigne Faye,,,,,,,,,,,,,,,,,,
10389743,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,30.0,21.0,14.0,5.0,21.0,22.0,,8.0,,,,7.0,1.0,2.0,,90.0,34.0,6.5,9.0,0.0,0.0,8.608e-05,0,-0.4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,53.0,46.0,3.0,3.0,23.0,27.0,23.0,26.0,5.0,10.0,2.0,3.0,,,,90.0,70.0,6.4,11.0,0.0,0.0,0.0176121,0,,2.0,8.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,3.0,,,,2.0,1.0,,,,,,,,,,
10389743,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,73.0,69.0,2.0,1.0,38.0,40.0,31.0,33.0,3.0,5.0,5.0,5.0,,,,90.0,88.0,6.7,6.0,0.2913,0.0,0.0134497,1,,3.0,6.0,,1.0,1.0,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,
10389743,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,87.0,82.0,4.0,1.0,40.0,42.0,43.0,47.0,,3.0,1.0,4.0,,,,90.0,98.0,6.5,7.0,0.0,0.0,0.0842459,0,,1.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,2.0,1.0,,,,,,,
10389743,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,50.0,37.0,3.0,1.0,22.0,27.0,17.0,31.0,2.0,5.0,1.0,11.0,,,,89.0,76.0,7.3,22.0,0.025,0.0,0.100106,1,,,2.0,1.0,,1.0,3.0,3.0,2.0,1.0,,,,,,,3.0,,,,,8.0,2.0,,,przemek.franek_,,,,1.0
10389743,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,60.0,58.0,1.0,,25.0,26.0,33.0,34.0,,5.0,,9.0,,,,90.0,67.0,7.0,3.0,0.0,0.0,0.0519507,0,,,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,,,,,,,,,,
10389743,away,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,48.0,45.0,2.0,1.0,14.0,15.0,33.0,37.0,,1.0,,8.0,,,,90.0,61.0,7.5,8.0,0.034,0.0963,0.434467,1,,,2.0,,,1.0,,,2.0,1.0,,,,,1.0,,1.0,True,1.0,,1.0,4.0,2.0,1.0,1.0,sekofofana,,,,
10389743,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,34.0,28.0,2.0,1.0,13.0,15.0,17.0,23.0,1.0,3.0,3.0,5.0,,,,78.0,55.0,6.6,13.0,0.0,0.0,0.0957531,0,,2.0,7.0,1.0,,,1.0,1.0,2.0,1.0,,,,2.0,,,1.0,,2.0,1.0,,4.0,2.0,,,,,,,
10389743,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,F,28,28,False,35.0,28.0,1.0,1.0,10.0,13.0,18.0,22.0,1.0,6.0,1.0,3.0,,,,78.0,47.0,7.2,8.0,0.0986,0.0,0.0948891,2,,1.0,2.0,,2.0,,3.0,2.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
10389743,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,F,20,20,False,30.0,25.0,,,15.0,17.0,12.0,15.0,,4.0,,6.0,,,,64.0,45.0,7.6,10.0,0.3858,0.4452,0.147378,2,,1.0,6.0,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,2.0,,3.0,1.0,,2.0,2.0,,2.0,,1.0,,,
10389743,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,33.0,27.0,1.0,,11.0,13.0,16.0,21.0,2.0,2.0,,2.0,,,,90.0,42.0,7.2,9.0,0.2939,0.3522,0.0797672,6,,2.0,3.0,,2.0,,,,2.0,1.0,,,,,,,2.0,,,,,1.0,,,3.0,,,,,1.0
10389743,away,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,True,2.0,,,,,,1.0,5.0,1.0,2.0,,,,,,26.0,10.0,7.1,4.0,0.3465,0.0,0.0385859,4,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,,,l_openda,,,,1.0
10389743,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,3.0,3.0,1.0,1.0,,,3.0,4.0,,,,,,,,12.0,7.0,6.4,1.0,0.5042,0.0,0.00340374,2,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
10389743,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,6.0,6.0,,,,,7.0,8.0,,,,,,,,12.0,8.0,6.7,1.0,0.0,0.0,0.0250135,0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,
10389743,away,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,1.0,4.0,,1.0,0.0,0.0,0.129448,0,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10389743,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,away,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,away,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,away,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389743,away,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
