match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_fouls,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_totalOffside,player_sofascoreId,stat_hitWoodwork
11369908,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,True,32.0,26.0,16.0,10.0,24.0,26.0,2.0,6.0,1.0,10.0,2.0,7.0,90.0,48.0,7.8,6.0,0.00031087,0,-0.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369908,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,,45.0,36.0,2.0,,16.0,19.0,23.0,34.0,3.0,5.0,,,90.0,69.0,6.4,15.0,0.144199,0,,8.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369908,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,False,,48.0,44.0,9.0,8.0,25.0,28.0,19.0,20.0,4.0,8.0,,,90.0,75.0,7.7,6.0,0.00965788,1,,,,1.0,2.0,,2.0,1.0,8.0,2.0,1.0,,1.0,3.0,5.0,1.0,1.0,0.0429,0.0336,,,,,,,,,,,,,,,
11369908,home,KVC Westerlo,Bakary Haidara,Bakary,Haidara,bakary-haidara,B. Haidara,D,3,185,143,M,1594525,EUR,1117584000,D,3,3,False,,51.0,45.0,11.0,7.0,31.0,33.0,14.0,18.0,1.0,4.0,,,86.0,73.0,7.2,8.0,0.0148973,1,,,,,1.0,,1.0,1.0,10.0,,2.0,1.0,1.0,4.0,1.0,,,0.0901,0.0501,1.0,1.0,,,,,,,,,,,,,
11369908,home,KVC Westerlo,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,5,5,False,,48.0,39.0,3.0,3.0,19.0,24.0,20.0,27.0,14.0,5.0,,,90.0,87.0,8.3,17.0,0.213487,7,,3.0,,1.0,2.0,,3.0,3.0,,4.0,2.0,1.0,1.0,,2.0,4.0,1.0,0.3861,0.3583,,,6.0,1.0,1.0,2.0,4.0,1.0,,,,,,,
11369908,home,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,False,,40.0,32.0,4.0,3.0,16.0,18.0,16.0,22.0,3.0,5.0,,,78.0,52.0,6.6,10.0,0.0423508,3,,,,,4.0,4.0,,,2.0,2.0,1.0,,,,,2.0,1.0,0.1213,,,,,,,2.0,1.0,,,,,,,,
11369908,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,M,46,46,False,,32.0,27.0,1.0,1.0,15.0,16.0,12.0,17.0,2.0,7.0,,,78.0,42.0,6.7,6.0,0.0398894,0,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,
11369908,home,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173,283,M,979808,EUR,1032912000,M,18,18,False,,23.0,18.0,,,4.0,5.0,16.0,23.0,6.0,2.0,,,90.0,56.0,7.2,20.0,0.227751,3,,5.0,2.0,2.0,7.0,1.0,8.0,4.0,,,7.0,2.0,1.0,,,,2.0,0.2904,,,,,,,2.0,,,1.0,1.0,,,,,
11369908,home,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1189,M,938306,EUR,953251200,M,8,8,False,,50.0,43.0,3.0,2.0,7.0,8.0,37.0,48.0,4.0,8.0,,,90.0,66.0,7.3,14.0,0.0787899,2,,6.0,1.0,,2.0,,2.0,1.0,,,,4.0,,1.0,,,2.0,0.0867,,,,1.0,1.0,,,2.0,,,,,,,,
11369908,home,KVC Westerlo,Yusuke Matsuo,,,yusuke-matsuo,Y. Matsuo,M,24,170,228,M,991209,EUR,869616000,M,79,79,False,,13.0,10.0,2.0,1.0,4.0,6.0,6.0,10.0,2.0,3.0,,,69.0,19.0,6.3,8.0,0.0249606,0,,3.0,,2.0,6.0,3.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
