match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_fouls,stat_shotOffTarget,stat_wasFouled,stat_wonContest,captain,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goalAssist,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt
10389822,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184.0,45,M,80392,EUR,607910400,G,1,1,False,27.0,20.0,15.0,8.0,14.0,15.0,6.0,12.0,4.0,2.0,2.0,90.0,32.0,5.5,7.0,0.0,0.0,0.00138127,0,-1.9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389822,home,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168.0,49,M,38081,EUR,575337600,D,20,20,False,29.0,22.0,2.0,,12.0,13.0,10.0,19.0,5.0,,,90.0,54.0,5.7,14.0,0.0,0.0,0.00620904,0,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10389822,home,Ajaccio,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186.0,314,M,842744,EUR,888364800,D,25,25,False,46.0,41.0,4.0,2.0,34.0,35.0,7.0,11.0,4.0,,,90.0,53.0,5.9,5.0,0.0,0.0,0.00230663,0,,,2.0,5.0,2.0,1.0,,,1.0,3.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
10389822,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181.0,43,M,940993,EUR,961286400,D,15,15,False,40.0,31.0,11.0,6.0,24.0,27.0,7.0,13.0,5.0,,,90.0,45.0,5.6,10.0,0.1052,0.0,0.00783076,1,,,1.0,5.0,5.0,3.0,,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389822,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182.0,18,M,142061,EUR,616204800,D,2,2,False,18.0,15.0,4.0,2.0,7.0,8.0,8.0,10.0,3.0,,,63.0,29.0,5.5,6.0,0.0,0.0,0.00648974,0,,,1.0,3.0,4.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10389822,home,Ajaccio,Kevin Spadanuda,,,spadanuda-kevin,K. Spadanuda,M,7,177.0,69,M,993155,EUR,853372800,M,27,27,False,12.0,8.0,,,,1.0,8.0,12.0,1.0,,,65.0,25.0,6.1,8.0,0.0,0.0,0.00842384,0,,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10389822,home,Ajaccio,Mickaël Barreto,,,mickael-barreto,M. Barreto,M,4,174.0,23,M,143904,EUR,664156800,M,4,4,False,53.0,45.0,11.0,6.0,22.0,22.0,23.0,34.0,9.0,,,80.0,69.0,6.3,16.0,0.0203,0.0,0.0524195,1,,3.0,,4.0,3.0,1.0,,4.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10389822,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170.0,9,M,16655,EUR,511660800,M,6,6,False,57.0,48.0,5.0,1.0,24.0,26.0,24.0,32.0,6.0,,,90.0,62.0,6.0,10.0,0.0,0.0,0.0339881,0,,1.0,,4.0,2.0,4.0,,,,1.0,1.0,1.0,,,,,1.0,,True,,,,,,,,,,,,,
10389822,home,Ajaccio,Ivane Chegra,Ivane Chegra,,chegra-ivane,I. Chegra,M,47,180.0,284,M,1465190,EUR,1078272000,M,38,38,False,11.0,5.0,,,2.0,3.0,3.0,8.0,4.0,,,45.0,23.0,6.2,10.0,0.0,0.0,0.00202456,0,,,,4.0,7.0,2.0,1.0,2.0,,,2.0,,2.0,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,,
10389822,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,188,M,960007,EUR,918604800,F,7,7,False,18.0,14.0,,,7.0,8.0,7.0,11.0,2.0,,,89.0,30.0,6.6,8.0,0.0,0.0,0.00266136,0,,1.0,3.0,8.0,8.0,1.0,1.0,1.0,1.0,,1.0,,2.0,4.0,3.0,,2.0,1.0,,,,,,,,,,,,,,
