match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_penaltyConceded,stat_errorLeadToAGoal
14771896,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400.0,G,1,1,False,44.0,36.0,16.0,8.0,0.0,34.0,40.0,2.0,4.0,2.0,7.0,1.0,1.0,2.0,2.0,90.0,52.0,6.8,8.0,0.00047092,0,0.08,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000.0,D,2,2,False,49.0,42.0,3.0,2.0,0.0,26.0,29.0,16.0,20.0,2.0,6.0,,,,,90.0,92.0,7.4,18.0,0.252865,1,0.26,0.06,0.27,Mohammed Waheeb Abu Al-Shamat,1.0,7.0,10.0,8.0,3.0,2.0,1.0,4.0,6.0,4.0,3.0,1.0,2.0,0.0787,3.0,-0.34,,,,,,,,,,,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800.0,D,6,6,False,64.0,59.0,4.0,2.0,0.0,51.0,52.0,8.0,12.0,,3.0,,,,,90.0,70.0,6.9,6.0,0.00669224,1,-0.13,0.09,0.19,,,1.0,3.0,,,,,1.0,2.0,2.0,,,,0.0365,,-0.13,nachofdez90,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000.0,D,17,17,False,30.0,27.0,1.0,,0.0,22.0,25.0,5.0,5.0,3.0,4.0,,,,,69.0,40.0,6.9,3.0,0.00187168,2,-0.01,0.04,0.37,,,3.0,3.0,,,,1.0,2.0,1.0,,,,1.0,0.1171,,-0.52,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000.0,D,12,12,False,28.0,24.0,2.0,1.0,0.0,13.0,16.0,11.0,12.0,6.0,5.0,,,,,74.0,41.0,7.3,4.0,0.358648,0,0.28,0.04,0.25,,,,2.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800.0,M,8,8,False,35.0,26.0,2.0,2.0,0.0,10.0,14.0,16.0,21.0,1.0,7.0,,,,,75.0,53.0,7.3,17.0,0.0236208,2,-0.04,0.35,0.17,,4.0,5.0,4.0,1.0,,,1.0,,2.0,,1.0,2.0,2.0,0.3484,,0.32,,,,,,,2.0,1.0,1.0,0.9106,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Julian Weigl,julian-weigl,J. Weigl,M,5,186.0,1193,M,237068,EUR,810518400.0,M,5,5,False,28.0,27.0,1.0,,1.0,21.0,21.0,6.0,7.0,3.0,1.0,,,,,90.0,38.0,7.1,3.0,0.0475402,0,0.38,0.06,0.19,,1.0,5.0,2.0,1.0,,,,2.0,2.0,2.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771896,home,Al-Qadsiah,Otávio,otavio,Otávio,M,25,171.0,6951,M,244801,EUR,792288000.0,M,25,25,False,35.0,31.0,2.0,1.0,0.0,17.0,18.0,14.0,17.0,,5.0,,,,,90.0,54.0,7.5,9.0,0.257528,0,0.31,0.26,0.22,,5.0,3.0,7.0,3.0,2.0,,,,4.0,3.0,1.0,1.0,1.0,,3.0,,otavio,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,
14771896,home,Al-Qadsiah,Christopher Baah,christopher-baah,C. Baah,M,22,172.0,2658,M,1477662,EUR,1102982400.0,M,22,22,False,21.0,20.0,1.0,,0.0,5.0,5.0,15.0,16.0,2.0,1.0,,,,,79.0,39.0,7.0,5.0,0.356684,4,0.38,0.41,0.14,Christopher Baah,,8.0,5.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,,3.0,0.2968,1.0,-0.6,,,2.0,1.0,2.0,,2.0,1.0,,0.0903,,,1.0,,,,,,,,,,,
14771896,home,Al-Qadsiah,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200.0,F,10,10,False,52.0,41.0,3.0,2.0,0.0,16.0,17.0,25.0,35.0,,1.0,,,,,90.0,73.0,8.5,19.0,0.385134,4,0.62,0.41,-0.11,Musab Fahz Aljuwayr,3.0,7.0,4.0,3.0,2.0,,1.0,1.0,2.0,2.0,4.0,,1.0,0.6048,2.0,0.52,,,,,2.0,,2.0,1.0,1.0,0.5795,,2.0,3.0,2.0,1.0,,,,,,,,,
