match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_fouls,stat_goalAssist,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed
10389726,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,34.0,24.0,17.0,8.0,22.0,28.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,90.0,42.0,6.3,10.0,0.0,0.0,0.00021602,0,-1.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389726,home,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,False,43.0,34.0,4.0,4.0,27.0,31.0,7.0,12.0,6.0,10.0,1.0,6.0,,1.0,1.0,,,90.0,55.0,6.5,10.0,0.0,0.0,0.00166377,0,,2.0,4.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10389726,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,49.0,43.0,2.0,1.0,40.0,44.0,3.0,5.0,1.0,3.0,3.0,13.0,,1.0,1.0,,,90.0,56.0,6.3,7.0,0.0,0.0,0.00128632,0,,2.0,3.0,1.0,,,1.0,1.0,True,1.0,,,,,,,,,,,,,,,,,,
10389726,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,34.0,25.0,4.0,2.0,19.0,27.0,6.0,7.0,3.0,3.0,4.0,8.0,,,,,,90.0,48.0,6.3,12.0,0.0,0.0,0.00169684,0,,1.0,4.0,,1.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,
10389726,home,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,M,19,19,False,28.0,22.0,2.0,,11.0,13.0,11.0,18.0,,5.0,2.0,3.0,,1.0,1.0,,,84.0,51.0,7.1,12.0,0.0,0.0,0.107671,0,,,4.0,,,2.0,1.0,1.0,,,,,2.0,1.0,3.0,1.0,4.0,3.0,2.0,,,,,,,,,
10389726,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,38.0,35.0,2.0,2.0,22.0,23.0,13.0,15.0,,1.0,3.0,6.0,,,,,,80.0,53.0,6.6,6.0,0.0,0.0,0.0120929,0,,,5.0,1.0,1.0,3.0,1.0,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,
10389726,home,Troyes,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,False,62.0,51.0,10.0,7.0,31.0,32.0,21.0,31.0,5.0,16.0,3.0,9.0,,8.0,4.0,,,90.0,89.0,7.9,15.0,0.0,0.0,0.0636309,0,,2.0,4.0,,,3.0,1.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,
10389726,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,35.0,27.0,4.0,3.0,17.0,20.0,10.0,15.0,1.0,5.0,2.0,9.0,,2.0,1.0,,,90.0,51.0,6.9,10.0,0.0,0.0,0.267036,0,,,6.0,4.0,,1.0,1.0,2.0,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,
10389726,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,44.0,32.0,5.0,1.0,20.0,26.0,12.0,18.0,,6.0,,15.0,,,,,,90.0,77.0,6.4,22.0,0.0,0.0,0.0374164,0,,,7.0,,,4.0,3.0,3.0,,,Yasser,Larouci,1.0,,,4.0,5.0,3.0,,,,,larouci.yasseroff,,,,,
10389726,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,23.0,19.0,1.0,,9.0,12.0,14.0,16.0,,2.0,1.0,3.0,,1.0,1.0,,,74.0,43.0,7.6,11.0,0.4745,0.0648,0.190876,4,,1.0,5.0,,,,2.0,,,,,,,,5.0,2.0,3.0,1.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,
