match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_aerialWon,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot
11352362,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,30,30,False,19.0,13.0,8.0,2.0,11.0,13.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,90.0,25.0,6.3,6.0,0.0002444,0,-0.7824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,False,24.0,20.0,3.0,1.0,14.0,16.0,6.0,8.0,3.0,,5.0,4.0,,,,90.0,42.0,6.5,6.0,0.00202546,0,,True,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,41.0,34.0,10.0,6.0,29.0,32.0,5.0,10.0,,,8.0,3.0,,,,90.0,63.0,7.0,9.0,0.00495348,0,,,,6.0,,1.0,1.0,1.0,,4.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,42.0,35.0,9.0,3.0,28.0,33.0,7.0,9.0,2.0,,5.0,6.0,,,,90.0,59.0,6.5,10.0,0.00247547,0,,,1.0,4.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,12,12,False,25.0,16.0,1.0,,7.0,11.0,9.0,15.0,3.0,,1.0,6.0,,,,90.0,46.0,6.7,11.0,0.0171939,0,,,1.0,4.0,,,,,2.0,3.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,27.0,23.0,4.0,3.0,13.0,15.0,10.0,12.0,2.0,,2.0,6.0,,,,90.0,33.0,7.1,5.0,0.154185,0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
11352362,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,22.0,19.0,,,15.0,18.0,4.0,4.0,4.0,1.0,,3.0,,,,82.0,30.0,6.2,5.0,0.00227517,0,,,,2.0,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,16.0,8.0,3.0,,7.0,13.0,1.0,4.0,,,2.0,5.0,,,,75.0,25.0,6.3,10.0,0.00015415,0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11352362,home,Crystal Palace,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,F,9,9,False,13.0,11.0,,,5.0,5.0,6.0,8.0,1.0,,,3.0,,,,74.0,20.0,6.9,2.0,0.00872946,2,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,2.0,1.0,0.1382,,,,,,,,
11352362,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,6.0,5.0,1.0,1.0,5.0,6.0,,1.0,6.0,1.0,,3.0,,,,74.0,15.0,6.8,7.0,9.046e-05,1,,,1.0,3.0,2.0,,,,,2.0,,3.0,2.0,1.0,1.0,,,,,,,0.4026,1.0,1.0,2.0,0.7156,,,,
