match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_aerialLost,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
10407153,home,KV Kortrijk,Marko Ilić,,,marko-ilic,M. Ilić,G,31,190,336,M,843151,EUR,886464000,G,31,31,False,31.0,18.0,24.0,11.0,9.0,10.0,9.0,21.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,90.0,41.0,7.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407153,home,KV Kortrijk,Oleksii Sych,,,oleksii-sych,O. Sych,D,77,185,128,M,1022525,EUR,986083200,D,6,6,False,33.0,25.0,3.0,,13.0,15.0,12.0,19.0,2.0,3.0,5.0,5.0,,,,,,,90.0,59.0,6.8,17.0,1,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10407153,home,KV Kortrijk,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1359,M,942213,EUR,855100800,D,4,4,False,31.0,24.0,11.0,7.0,18.0,19.0,6.0,12.0,2.0,3.0,4.0,4.0,,,,,,,90.0,43.0,7.3,7.0,0,,,,,1.0,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,
10407153,home,KV Kortrijk,Aleksandar Radovanović,,,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,66,66,False,33.0,22.0,11.0,7.0,14.0,21.0,8.0,12.0,1.0,3.0,10.0,3.0,1.0,,,,,,90.0,48.0,6.7,12.0,0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10407153,home,KV Kortrijk,Kristof D'Haene,,,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,D,30,30,False,26.0,21.0,1.0,1.0,6.0,9.0,15.0,20.0,,3.0,1.0,6.0,1.0,,,,,,90.0,55.0,6.6,12.0,2,3.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,True,2.0,,,,,,,,,,
10407153,home,KV Kortrijk,David Henen,,,david-henen,D. Henen,F,10,185,72,M,790765,EUR,829872000,M,77,77,False,18.0,15.0,1.0,1.0,8.0,9.0,8.0,11.0,,2.0,,5.0,2.0,,,,,,72.0,29.0,7.0,8.0,1,2.0,3.0,,1.0,1.0,1.0,,,,,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,
10407153,home,KV Kortrijk,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,12,12,False,38.0,29.0,9.0,6.0,16.0,19.0,13.0,19.0,1.0,4.0,1.0,5.0,2.0,,,,,,90.0,49.0,7.0,10.0,0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,
10407153,home,KV Kortrijk,Satoshi Tanaka,,,tanaka-satoshi,S. Tanaka,M,16,175,410,M,981067,EUR,1029196800,M,32,32,False,21.0,18.0,4.0,4.0,8.0,11.0,10.0,10.0,1.0,5.0,2.0,4.0,1.0,,,,,,90.0,34.0,7.1,5.0,0,,1.0,,1.0,,,,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,,
10407153,home,KV Kortrijk,Faïz Selemani,,,faiz-selemani,F. Selemani,F,7,178,362,M,842745,EUR,754617600,M,10,10,False,36.0,21.0,5.0,3.0,8.0,14.0,13.0,22.0,,5.0,1.0,8.0,2.0,,,,,,90.0,56.0,7.2,20.0,4,,6.0,3.0,2.0,3.0,,1.0,,,,3.0,1.0,3.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,,,
10407153,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,144,M,308058,EUR,767318400,F,20,20,False,12.0,8.0,1.0,1.0,2.0,2.0,6.0,10.0,4.0,5.0,,,,,,,,,76.0,22.0,7.0,7.0,3,,10.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,6.0,,,,3.0,1.0,2.0,1.0,1.0,,,,
