match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAShot
11396309,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,False,23.0,19.0,,,4.0,4.0,15.0,19.0,,2.0,1.0,,84.0,39.0,7.0,10.0,0.0555847,2,,,5.0,,4.0,,,,,,0.4402,,1.0,1.0,1.0,,2.0,,1.0,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,
11396309,home,VfB Stuttgart,Roberto Massimo,,,roberto-massimo,R. Massimo,M,15,180,142,M,911956,EUR,971308800,M,32,32,True,3.0,1.0,,,1.0,2.0,,1.0,,,,,12.0,6.0,6.4,3.0,1.925e-05,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Samuele Di Benedetto,Samuele di Benedetto,,di-benedetto-samuele,S. d. Benedetto,M,8,175,94,M,1152502,EUR,1121472000,M,46,46,True,11.0,10.0,,,4.0,5.0,6.0,6.0,,2.0,1.0,,12.0,15.0,6.8,2.0,0.0115011,0,,,1.0,,,,1.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,3.0,3.0,,,,,3.0,3.0,,,,,9.0,7.0,6.5,,0.00246721,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,6.0,5.0,,,4.0,5.0,1.0,1.0,,,,,9.0,9.0,6.4,2.0,0.00046182,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Jovan Milošević,Jovan Milosevic,,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,3.0,,1.0,0.00029272,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Moussa Cissé,,,moussa-cisse,M. Cissé,D,29,177,93,M,1139245,EUR,1051488000,D,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Genki Haraguchi,,,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,home,VfB Stuttgart,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Janis Blaswich,,,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,30.0,29.0,4.0,3.0,29.0,29.0,,1.0,,,7.0,1.0,90.0,43.0,6.8,1.0,0.00023883,0,-2.1065,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,2.0,1.0,1.0,,,
11396309,away,RB Leipzig,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,46.0,34.0,1.0,,19.0,23.0,15.0,24.0,,2.0,3.0,,85.0,71.0,5.8,15.0,0.064734,0,,1.0,3.0,,,3.0,1.0,2.0,2.0,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,1.0,1.0,
11396309,away,RB Leipzig,Lukas Klostermann,,,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,74.0,69.0,4.0,2.0,50.0,51.0,19.0,23.0,,,5.0,,90.0,86.0,6.2,7.0,0.0106277,1,,1.0,1.0,,,5.0,2.0,,,,0.0091,True,,1.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,1.0
11396309,away,RB Leipzig,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,85.0,74.0,6.0,3.0,58.0,65.0,16.0,20.0,2.0,5.0,7.0,,90.0,102.0,6.3,14.0,0.0133029,0,,2.0,2.0,,2.0,7.0,1.0,,,,,,2.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,David Raum,,,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,35.0,25.0,5.0,1.0,14.0,14.0,12.0,27.0,,4.0,3.0,,90.0,66.0,6.8,18.0,0.12125,0,,1.0,4.0,,,5.0,3.0,3.0,3.0,,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,6.0,1.0,,,1.0,,,,,,,,,
11396309,away,RB Leipzig,Nicolas Seiwald,,,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,41.0,34.0,6.0,3.0,23.0,26.0,11.0,15.0,,3.0,3.0,,67.0,51.0,6.4,11.0,0.0077075,0,,,4.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Xaver Schlager,,,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,40.0,36.0,1.0,1.0,23.0,25.0,13.0,15.0,,3.0,4.0,,77.0,53.0,5.9,11.0,0.0101968,1,,,8.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0162,,,1.0,2.0,,2.0,,4.0,3.0,,,,,,,,1.0,,,,,,,,,
11396309,away,RB Leipzig,Christoph Baumgartner,,,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,25.0,20.0,,,7.0,9.0,13.0,17.0,,3.0,3.0,,67.0,37.0,5.9,8.0,0.0261648,0,,1.0,11.0,7.0,1.0,2.0,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11396309,away,RB Leipzig,Dani Olmo,,,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,31.0,25.0,3.0,1.0,14.0,14.0,11.0,18.0,,4.0,4.0,,77.0,45.0,6.4,12.0,0.0639832,0,,1.0,5.0,,4.0,1.0,3.0,2.0,2.0,,,,2.0,,,,2.0,,1.0,,,,,1.0,,DaniOlmo,,,,,,,,,,,
11396309,away,RB Leipzig,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,9.0,6.0,,,3.0,4.0,3.0,5.0,,,2.0,,90.0,20.0,6.9,10.0,0.00196502,1,,,1.0,1.0,,,,,,,0.0424,,,,,,,,6.0,,,1.0,1.0,,,l_openda,,1.0,,,,,,,,,
11396309,away,RB Leipzig,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,16.0,11.0,,,6.0,8.0,5.0,8.0,1.0,2.0,1.0,,90.0,26.0,7.1,8.0,0.00995239,1,,,2.0,,,3.0,,,,,0.2889,,,,1.0,,2.0,,1.0,,,1.0,1.0,,,benjamin_sesko,,,,,,,,,,,
11396309,away,RB Leipzig,Benjamin Henrichs,,,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,True,14.0,9.0,4.0,1.0,4.0,5.0,5.0,9.0,,1.0,4.0,,23.0,18.0,6.3,5.0,0.00552449,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Kevin Kampl,,,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,10.0,9.0,1.0,1.0,6.0,7.0,3.0,3.0,,1.0,,,23.0,13.0,6.4,2.0,0.00143644,0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,8.0,7.0,,,4.0,5.0,3.0,3.0,,4.0,2.0,,13.0,16.0,6.8,2.0,0.00075832,0,,,,,,,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Yussuf Poulsen,,,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,2.0,1.0,,,1.0,2.0,,,,1.0,1.0,,13.0,4.0,6.4,2.0,2.296e-05,0,,,3.0,,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Willi Orbán,,,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,True,6.0,6.0,,,5.0,5.0,1.0,1.0,,2.0,1.0,,11.0,9.0,6.6,1.0,0.00029373,0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Péter Gulácsi,,,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,El Chadaille Bitshiabu,,,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Christopher Lenz,,,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396309,away,RB Leipzig,Nuha Jatta,Nuha Jatta,,nuha-jatta,N. Jatta,M,39,191,122,M,1489202,EUR,1142380800,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
