match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAShot
12437736,home,Real Betis,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,73281,M,1150391,EUR,1109548800,F,8,8,False,11.0,8.0,,,0.0,4.0,4.0,7.0,2.0,,,,,69.0,23.0,5.6,9.0,0.00678527,4,,VRoque,,4.0,,1.0,,5.0,,,2.0,,,,4.0,2.0,1.0,,,,,,1.0,0.3763,,,3.0,,0.7341,,3.0,,,,
12437736,home,Real Betis,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,True,9.0,8.0,,,0.0,3.0,4.0,8.0,,,,,,21.0,27.0,6.4,9.0,0.00518226,0,,,,5.0,3.0,,,1.0,2.0,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12437736,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,True,16.0,16.0,1.0,1.0,0.0,6.0,6.0,11.0,2.0,,,,,21.0,20.0,6.8,1.0,0.127633,0,,,,11.0,1.0,1.0,,2.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,
12437736,home,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,,,,,,21.0,4.0,6.4,2.0,0.00012246,0,,bakambu17,,1.0,,2.0,,2.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,
12437736,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,5.0,4.0,1.0,,0.0,,,6.0,,,,,,9.0,9.0,6.6,3.0,0.0247611,1,,,,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,0.0802,,,1.0,,0.0512,,,,,,
12437736,home,Real Betis,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,9.0,2.0,6.5,,3.709e-05,0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Nobel Mendy,,,mendy-nobel,N. Mendy,D,32,187,3702,M,1458073,EUR,1092614400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,youssouf_sabaly23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Mateo Flores,,,mateo-flores,M. Flores,M,46,178,185,M,1893864,EUR,1081296000,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Iker Losada,,,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Dominik Greif,,,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,20.0,10.0,12.0,2.0,0.0,9.0,10.0,10.0,6.0,4.0,5.0,,,90.0,30.0,7.4,11.0,7.413e-05,0,0.0074000000000001,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12437736,away,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,D,18,18,False,29.0,19.0,5.0,,0.0,16.0,19.0,11.0,4.0,,,,,90.0,62.0,6.6,16.0,0.00579546,0,,,,3.0,1.0,,1.0,4.0,4.0,1.0,2.0,6.0,3.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
12437736,away,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,29.0,25.0,6.0,4.0,0.0,20.0,21.0,8.0,,,,,,71.0,32.0,6.6,4.0,0.00137991,0,,,,5.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
12437736,away,Mallorca,Antonio Raíllo,,,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,48.0,41.0,4.0,2.0,0.0,29.0,31.0,17.0,1.0,,,,,90.0,60.0,7.0,8.0,0.00429363,0,,,True,12.0,,,3.0,,6.0,,,6.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,28.0,24.0,3.0,2.0,0.0,10.0,11.0,20.0,6.0,,,,,90.0,58.0,7.0,12.0,0.108052,0,,,,17.0,3.0,,,3.0,4.0,,2.0,3.0,1.0,,2.0,,2.0,,1.0,3.0,1.0,,,,3.0,2.0,,,,,,,,,
12437736,away,Mallorca,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,45.0,42.0,3.0,2.0,0.0,22.0,23.0,22.0,6.0,,,,,90.0,50.0,6.9,3.0,0.0141028,0,,,,20.0,,,,1.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,
12437736,away,Mallorca,Samú Costa,,,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,43.0,40.0,2.0,2.0,1.0,22.0,24.0,19.0,1.0,,,,,90.0,60.0,7.4,3.0,0.0555665,2,,,,18.0,,,3.0,4.0,7.0,1.0,,5.0,2.0,,,4.0,1.0,,2.0,,,1.0,,0.4088,,,1.0,,0.2822,,1.0,,,2.0,
12437736,away,Mallorca,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,28.0,21.0,2.0,,0.0,7.0,8.0,21.0,5.0,,,,,76.0,54.0,6.3,17.0,0.156596,2,,,,15.0,1.0,1.0,,8.0,5.0,1.0,3.0,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,0.1807,5.0,3.0,2.0,,0.1289,,2.0,,,,
12437736,away,Mallorca,Dani Rodríguez,,,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,22.0,15.0,1.0,1.0,0.0,3.0,5.0,17.0,1.0,,,,,76.0,33.0,7.2,10.0,0.010449,2,,,,12.0,,2.0,1.0,6.0,2.0,,,1.0,1.0,1.0,2.0,4.0,,1.0,1.0,,,,,0.3373,1.0,,2.0,1.0,0.461,,,,,,
12437736,away,Mallorca,Sergi Darder,,,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,27.0,22.0,2.0,2.0,0.0,11.0,12.0,20.0,3.0,,,,,87.0,43.0,6.7,12.0,0.05915,0,,,,13.0,5.0,1.0,1.0,3.0,5.0,1.0,,,3.0,2.0,3.0,1.0,,,2.0,2.0,,,,,1.0,,,,,,,1.0,,,1.0
12437736,away,Mallorca,Cyle Larin,,,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,24.0,18.0,,,1.0,7.0,11.0,13.0,3.0,,,,,76.0,41.0,6.9,13.0,0.0179387,0,,,,11.0,,5.0,1.0,10.0,3.0,,5.0,2.0,,,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,
12437736,away,Mallorca,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,11.0,9.0,1.0,,0.0,8.0,8.0,3.0,1.0,,,,,19.0,14.0,6.5,2.0,0.00033313,0,,,,1.0,,,1.0,2.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Valery Fernández,,,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,6.0,4.0,,,0.0,3.0,4.0,2.0,,,,,,14.0,10.0,7.6,2.0,0.00554591,1,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,0.0889,,,1.0,1.0,0.3827,,,,,,
12437736,away,Mallorca,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,3.0,1.0,,,0.0,,,4.0,1.0,,,,,14.0,15.0,6.0,10.0,0.0366334,0,,,,2.0,1.0,3.0,,9.0,1.0,2.0,2.0,,,,4.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,
12437736,away,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,4.0,2.0,,,0.0,2.0,3.0,1.0,1.0,,,,,14.0,6.0,6.5,2.0,1.239e-05,0,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
12437736,away,Mallorca,Toni Lato,,,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,0.0,,,,,,,,,9.0,1.0,6.5,,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Iván Cuéllar,,,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Mateu Morey,,,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Daniel Luna,,,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437736,away,Mallorca,Marc Domenech,Marc Domenech,,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
