match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_outfielderBlock,stat_clearanceOffLine
14032383,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,26.0,24.0,2.0,1.0,0.0,6.0,7.0,18.0,19.0,3.0,5.0,,3.0,,,,,,,29.0,36.0,7.2,3.0,0.0805707,106.28923743652,9.0,82.11,21.105,,3,,0.31,0.1,0.15,,1.0,,2.0,2.0,,,,2.0,,,,,,0.3794,,,,-0.53,,1.0,,,,,,,2.0,,,,
14032383,home,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,24,24,True,,21.0,19.0,,,0.0,3.0,3.0,16.0,18.0,,6.0,,4.0,,,,,,,29.0,33.0,7.1,3.0,0.0703062,46.652766352042,9.0,-6.3,4.41,,1,,0.27,0.04,0.14,,,,,2.0,,1.0,,1.0,1.0,5.0,4.0,,1.0,0.0319,,,,-0.03,,,,,,,,,1.0,,,,
14032383,home,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175,2686,M,1427166,EUR,1168387200,F,9,9,True,,5.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,,,,,,,,,,,22.0,6.0,6.1,3.0,0.00323261,8.9737220662793,2.0,6.3,4.095,,0,,-0.09,0.07,-0.04,,,,3.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14032383,home,RSC Anderlecht,Ibrahim Kanate,Ibrahim Kanate,,ibrahim-kanate,I. Kanate,F,99,172,549,M,1542745,EUR,1161561600,M,99,99,True,,15.0,14.0,,,0.0,2.0,2.0,12.0,13.0,,4.0,,1.0,,,,,,,22.0,26.0,6.9,6.0,0.0164508,121.17482061871,14.0,80.01,13.335,,1,,-0.05,0.35,-0.05,,1.0,,,4.0,1.0,4.0,2.0,1.0,,,,1.0,,0.0606,48.686129879167,4.0,,-0.31,1.0,,,,,,,,2.0,,,,
14032383,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,12.0,10.0,1.0,,0.0,2.0,2.0,8.0,10.0,,1.0,,2.0,,,,,,,11.0,14.0,6.7,3.0,0.0167006,13.123081831784,3.0,6.825,5.88,,0,,0.09,-0.08,0.14,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,
14032383,home,RSC Anderlecht,Justin Heekeren,,,justin-heekeren,J. Heekeren,G,32,194,135,M,932070,EUR,975283200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,home,RSC Anderlecht,Mihajlo Ilić,,,mihajlo-ilic,M. Ilić,D,15,192,610,M,1193085,EUR,1054684800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,home,RSC Anderlecht,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,Gauthier Gallon,,,gauthier-gallon,G. Gallon,G,93,186,114,M,340561,EUR,735523200,G,93,93,False,,26.0,15.0,14.0,3.0,0.0,15.0,17.0,,9.0,,,,3.0,,2.0,2.0,,,,90.0,30.0,7.4,11.0,8.777e-05,21.144793331056,3.0,9.87,6.93,0.42,0,0.4516,0.05,-0.03,-0.01,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,Luc Marijnissen,Luc Marijnissen,,luc-marijnissen,L. Marijnissen,D,5,190,95,M,1086107,EUR,1042070400,D,5,5,False,,28.0,15.0,6.0,1.0,0.0,11.0,16.0,4.0,12.0,5.0,6.0,5.0,3.0,,,,,,,90.0,48.0,7.2,18.0,0.00893389,100.2003852594,10.0,47.355,24.465,,0,,-0.28,0.03,0.62,,1.0,,2.0,4.0,2.0,,,,1.0,1.0,1.0,,,,24.780866833103,1.0,,,,,1.0,,,,,,,,,1.0,
14032383,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,True,20.0,16.0,6.0,5.0,0.0,11.0,12.0,5.0,8.0,1.0,3.0,10.0,,,,,,,,90.0,39.0,8.5,4.0,0.0113391,19.46519677027,4.0,3.99,7.875,,1,,0.08,-0.16,1.0,,,,2.0,3.0,,,,1.0,,1.0,,,1.0,0.0306,,,,0.01,,,,,,,,,1.0,,,5.0,1.0
14032383,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,7,7,False,,38.0,25.0,14.0,6.0,0.0,14.0,17.0,11.0,21.0,,2.0,7.0,1.0,,,,,,,90.0,65.0,7.4,22.0,0.058068,78.26475042917,12.0,42.525,12.39,,0,,0.34,0.03,0.3,,8.0,1.0,,2.0,,,,,2.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,
14032383,away,FCV Dender,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,M,70,70,False,,17.0,11.0,2.0,,0.0,6.0,9.0,5.0,8.0,,2.0,4.0,1.0,,,,,,,76.0,30.0,6.5,10.0,0.0211767,57.965785494934,7.0,17.955,8.82,,0,,0.0,0.1,0.33,,2.0,,1.0,7.0,1.0,1.0,,,,2.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,
14032383,away,FCV Dender,Noah Mbamba,,,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,False,,26.0,20.0,3.0,2.0,0.0,9.0,11.0,11.0,15.0,,4.0,1.0,8.0,,,,,,,82.0,40.0,6.9,9.0,0.0162389,45.945048189608,6.0,33.495,10.08,,1,,0.26,0.1,0.16,,,,1.0,5.0,1.0,2.0,1.0,1.0,,3.0,3.0,1.0,,0.0274,,,,-0.11,2.0,,,,,,,,,,,,
14032383,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,,30.0,23.0,,,0.0,13.0,15.0,10.0,15.0,2.0,4.0,3.0,7.0,,,,,,,89.0,46.0,7.0,10.0,0.271549,78.997375197297,11.0,46.725,10.815,,0,,0.33,0.11,0.37,,1.0,1.0,,5.0,,3.0,,,3.0,1.0,,,2.0,,12.134308426936,1.0,1.0,,,,,,,,,,1.0,1.0,,,
14032383,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,,30.0,22.0,2.0,,0.0,8.0,9.0,14.0,21.0,1.0,8.0,4.0,8.0,,,,,,,89.0,58.0,6.9,14.0,0.137151,149.6879835271,14.0,49.77,19.005,,2,,-0.14,0.26,0.2,,2.0,,1.0,6.0,2.0,2.0,1.0,,3.0,4.0,4.0,,1.0,0.1346,29.706184033404,2.0,1.0,-0.53,1.0,2.0,,,,,,,2.0,,,,
14032383,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,F,16,16,False,,29.0,22.0,3.0,1.0,0.0,6.0,10.0,16.0,19.0,1.0,2.0,1.0,6.0,,,,,,,90.0,42.0,6.5,11.0,0.491535,58.648735397865,9.0,11.865,8.19,,2,,0.28,0.14,0.16,,3.0,1.0,1.0,5.0,1.0,1.0,,,1.0,1.0,1.0,,,0.3785,,,3.0,-0.56,2.0,2.0,,1.0,,,,,,1.0,,,
14032383,away,FCV Dender,David Toševski,,,david-tosevski,D. Toševski,F,9,185,141,,1021398,EUR,995241600,F,9,9,False,,20.0,12.0,3.0,2.0,0.0,4.0,8.0,8.0,12.0,2.0,7.0,,1.0,,,,,,,82.0,35.0,6.6,12.0,0.0703603,83.274870012789,11.0,15.33,18.48,,1,,-0.38,0.26,-0.03,,,,5.0,7.0,,1.0,1.0,,,1.0,,4.0,1.0,0.0094,30.033749333051,2.0,,-0.04,1.0,1.0,,,,,,,3.0,,,1.0,
14032383,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,,16.0,12.0,1.0,,0.0,1.0,2.0,11.0,14.0,,4.0,,2.0,,,,,,,90.0,36.0,6.0,12.0,0.118705,156.72884079253,13.0,76.23,36.96,,2,,0.14,0.03,-0.04,,4.0,2.0,4.0,10.0,,4.0,1.0,,,,,3.0,4.0,0.3422,70.386654741474,3.0,1.0,-0.48,,,,1.0,2.0,0.366,,,3.0,,,,
14032383,away,FCV Dender,Luc De Fougerolles,,,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,True,,5.0,2.0,2.0,2.0,0.0,,2.0,2.0,3.0,3.0,4.0,2.0,,,,,,,,14.0,9.0,7.1,3.0,0.00097862,26.71173358625,2.0,23.52,13.965,,0,,0.02,0.01,0.2,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,Desmond Acquah,Desmond Acquah,,desmond-acquah,D. Acquah,M,23,173,47,M,1388443,EUR,1027382400,M,23,23,True,,3.0,2.0,,,0.0,2.0,3.0,,,,,,2.0,,,,,,,8.0,5.0,6.6,3.0,3.51e-06,6.0261570673191,1.0,-5.565,-5.565,,0,,0.01,0.04,0.15,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,8.0,6.0,6.5,3.0,0.00336851,7.982904583355,2.0,0.315,3.57,,0,,0.07,0.01,0.15,,,,,2.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,
14032383,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,True,,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,3.0,,,0.00194138,9.5724373071857,1.0,1.89,1.89,,0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,Nail Moutha-Sebtaoui,Nail Moutha-Sebtaoui,,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177,379,M,1502944,EUR,1132185600,D,67,67,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
14032383,away,FCV Dender,Louis Fortin,Louis Fortin,,louis-fortin,L. Fortin,G,1,188,70,M,1082353,EUR,1010793600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032383,away,FCV Dender,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alirezajb,,,,,,
14032383,away,FCV Dender,Dion Moise Sahi,Dion Moise Sahi,,dion-moise-sahi,D. M. Sahi,F,80,175,421,M,1113031,EUR,1008806400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
