match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_sofascoreId,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalOffside,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_clearanceOffLine,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goodHighClaim
13981553,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,True,31.0,7.0,30.0,6.0,0.0,2.0,5.0,5.0,26.0,1.0,9.0,2.0,1.0,3.0,1.0,90.0,37.0,6.8,24.0,0.00149466,24.002308471186,4.0,-8.8817841970013e-16,2.205,0.3261,0,0.2658,0.04,0.0,-0.09,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981553,home,Hellas Verona,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,5,5,False,,22.0,17.0,2.0,,0.0,9.0,10.0,8.0,12.0,4.0,2.0,,,,,90.0,34.0,6.3,5.0,0.0174697,21.790699592334,2.0,-1.785,4.62,,0,,-0.05,0.28,0.17,,3.0,1.0,6.0,1.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981553,home,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,846148,EUR,908323200,D,15,15,False,,22.0,18.0,3.0,1.0,0.0,13.0,13.0,5.0,9.0,8.0,8.0,,,,,90.0,41.0,7.5,4.0,0.0014478,29.762072623779,6.0,-10.395,2.625,,0,,-0.01,0.01,0.84,,2.0,3.0,5.0,10.0,,1.0,2.0,3.0,Nelsson,1.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981553,home,Hellas Verona,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,,24.0,18.0,1.0,,0.0,14.0,14.0,4.0,10.0,4.0,5.0,,,,,90.0,40.0,6.6,8.0,0.00221541,28.084845386502,4.0,-11.55,8.085,,1,,-0.13,0.05,-0.08,,2.0,5.0,5.0,7.0,,,3.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,0.0318,0.01,,,,,,,,,,,,,,,,
13981553,home,Hellas Verona,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177,6591,M,1103488,EUR,1023408000,M,7,7,False,,26.0,19.0,3.0,2.0,0.0,2.0,3.0,17.0,23.0,,6.0,,,,,89.0,46.0,7.8,13.0,0.0847137,121.46426852891,9.0,107.835,29.61,,1,,0.12,0.11,0.28,,2.0,,4.0,2.0,,2.0,1.0,,,,,,1.0,1.0,2.0,,,0.2108,0.53,4.0,1.0,1.0,1.0,0.5911,,,,,,,,,,,
13981553,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,972523,EUR,948240000,M,36,36,False,,27.0,21.0,4.0,2.0,0.0,9.0,10.0,12.0,17.0,4.0,6.0,,,,,88.0,42.0,6.7,7.0,0.0118238,29.089802331941,6.0,5.46,5.04,,1,,-0.04,0.08,0.16,,3.0,2.0,4.0,5.0,1.0,,3.0,1.0,,,,,2.0,,1.0,1.0,,0.0319,-0.11,,1.0,,,,,,1.0,,,,,,,,
13981553,home,Hellas Verona,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,73,73,False,,37.0,29.0,6.0,3.0,0.0,13.0,16.0,16.0,21.0,3.0,5.0,,,,,90.0,49.0,7.0,10.0,0.0409674,16.165666021689,3.0,14.595,5.67,,1,,0.29,0.02,-0.1,,,2.0,2.0,4.0,2.0,,,,,,2.0,,,,,,,0.0154,-0.08,,,1.0,,0.0485,,,,2.0,,,,,,,
13981553,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,837080,EUR,927676800,M,24,24,False,,28.0,21.0,6.0,3.0,0.0,6.0,7.0,15.0,21.0,,7.0,,,,,90.0,46.0,8.4,13.0,0.149868,130.78409381627,16.0,59.43,9.975,,1,,0.49,-0.46,-0.04,,1.0,,5.0,6.0,1.0,,,1.0,,,4.0,2.0,1.0,,3.0,,,0.1891,0.53,2.0,1.0,1.0,1.0,0.7177,,,,1.0,1.0,,,,,,
13981553,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,M,3,3,False,,19.0,12.0,3.0,,0.0,5.0,10.0,7.0,9.0,5.0,2.0,,,,,89.0,47.0,6.9,18.0,0.0239992,13.599844766385,2.0,4.725,8.61,,1,,-0.03,0.02,0.25,,,1.0,4.0,5.0,3.0,1.0,1.0,1.0,,,4.0,4.0,,,,,,0.1863,-0.67,1.0,,1.0,,0.6681,,,,2.0,1.0,1.0,1.0,,,,
13981553,home,Hellas Verona,Giovane,giovane,Giovane,F,23,184,4926,M,1170773,EUR,1069632000,F,17,17,False,,18.0,15.0,,,1.0,1.0,1.0,14.0,17.0,1.0,6.0,,,,,88.0,48.0,8.5,19.0,0.458763,129.68033709969,10.0,63.105,20.37,,2,,0.66,0.08,-0.02,,4.0,2.0,11.0,3.0,1.0,,,1.0,,,,,,4.0,2.0,,,0.1109,0.55,7.0,1.0,2.0,1.0,0.2992,,,1.0,4.0,4.0,,,2.0,1.0,,
