match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_interceptionWon,stat_ownGoals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_lastManTackle,stat_goals
12513702,home,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,True,15.0,11.0,7.0,4.0,0.0,11.0,13.0,2.0,2.0,8.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,24.0,7.0,4.0,5.438e-05,0,-0.4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513702,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,False,,52.0,49.0,2.0,2.0,0.0,17.0,18.0,40.0,5.0,5.0,,,,,,,72.0,81.0,7.8,8.0,0.0747898,0,,33.0,6.0,1.0,3.0,1.0,5.0,11.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,
12513702,home,Rio Ave,Andreas Ndoj,,,andreas-ndoj,A. Ndoj,D,5,190,426,M,1005992,EUR,1044144000,D,3,3,False,,70.0,65.0,12.0,7.0,0.0,40.0,40.0,30.0,5.0,5.0,,,,,,,90.0,86.0,7.0,7.0,0.014118,3,,25.0,,,2.0,3.0,6.0,6.0,1.0,,,2.0,2.0,1.0,2.0,,1.0,3.0,1.0,1.0,0.0634,,,,,,,,,,,
12513702,home,Rio Ave,Jonathan Panzo,,,jonathan-panzo,J. Panzo,D,37,186,230,M,867438,EUR,971568000,D,2,2,False,,63.0,59.0,7.0,4.0,0.0,36.0,39.0,24.0,1.0,7.0,,,,,,,90.0,69.0,6.3,5.0,0.00987595,0,,23.0,,,,,4.0,2.0,2.0,,,2.0,1.0,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,
12513702,home,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,98,98,False,,62.0,59.0,2.0,2.0,0.0,25.0,25.0,44.0,2.0,8.0,,,,,,,90.0,81.0,7.1,9.0,0.169017,0,,37.0,7.0,3.0,,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,
12513702,home,Rio Ave,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,1142613,EUR,1092700800,M,34,34,False,,62.0,56.0,15.0,13.0,0.0,14.0,14.0,48.0,1.0,6.0,,,,,,,72.0,69.0,7.3,7.0,0.0753666,0,,42.0,,,1.0,,5.0,4.0,,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
12513702,home,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,16,16,False,,72.0,66.0,9.0,8.0,0.0,19.0,20.0,56.0,,6.0,,,,,,,88.0,88.0,7.7,14.0,0.180811,1,,47.0,4.0,,,,3.0,5.0,,3.0,2.0,2.0,2.0,1.0,,2.0,2.0,,,,0.0441,1.0,,1.0,,,,,,,,
12513702,home,Rio Ave,André Luiz,André Luiz,,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,M,7,7,False,,29.0,22.0,2.0,1.0,0.0,3.0,4.0,29.0,1.0,4.0,,,,,,,90.0,57.0,7.6,17.0,0.313233,5,,19.0,4.0,,,,3.0,7.0,,8.0,6.0,1.0,1.0,,,2.0,1.0,4.0,,3.0,0.1107,1.0,,1.0,,,,,,,,
12513702,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,False,,18.0,18.0,2.0,2.0,0.0,3.0,3.0,17.0,,3.0,,,,,,,63.0,33.0,6.9,8.0,0.0548145,3,,15.0,2.0,,,,3.0,2.0,,3.0,2.0,,,,,,2.0,2.0,,3.0,0.1313,,,1.0,1.0,,,,,,,
12513702,home,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,M,11,11,False,,31.0,21.0,3.0,2.0,0.0,5.0,5.0,29.0,,,,,,,,,72.0,44.0,7.0,16.0,0.775028,1,,17.0,3.0,1.0,,,5.0,4.0,,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,0.0368,,,,,1.0,1.0,0.3334,,,,
