match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,captain,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized
14109760,home,Kocaelispor,Aleksandar Jovanović,,,aleksandar-jovanovic,A. Jovanović,G,1,191.0,617,M,800971,EUR,723600000,G,1,1,False,18.0,13.0,10.0,5.0,0.0,9.0,10.0,4.0,8.0,1.0,5.0,1.0,90.0,23.0,6.5,5.0,0.00162677,30.952808109476,4.0,13.965,6.615,0,-0.6079,0.04,0.01,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,46.0,36.0,6.0,4.0,0.0,23.0,25.0,13.0,21.0,5.0,6.0,,90.0,78.0,7.6,15.0,0.0270347,105.61982402086,19.0,30.345,13.335,1,,0.28,0.1,-0.18,1.0,1.0,3.0,12.0,2.0,1.0,1.0,5.0,2.0,6.0,1.0,0.0175,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189.0,1287,M,983510,EUR,1023321600,D,5,5,False,53.0,44.0,11.0,5.0,0.0,39.0,41.0,5.0,12.0,3.0,2.0,,90.0,65.0,6.3,11.0,0.00228754,173.20533644466,21.0,78.33,22.26,0,,0.06,0.09,-0.21,,,4.0,3.0,1.0,,,2.0,2.0,1.0,2.0,,,1.0,3.0,1.0,22.836759840223,1.0,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,6,6,False,68.0,57.0,7.0,5.0,0.0,36.0,42.0,21.0,26.0,4.0,4.0,,90.0,76.0,8.0,12.0,0.0116617,224.45488956885,27.0,133.98,22.365,1,,0.28,0.2,-0.07,,3.0,4.0,3.0,,,1.0,,,,4.0,0.3724,0.55,,,1.0,,,1.0,1.0,1.0,0.7843,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179.0,604,M,143344,EUR,723254400,D,21,21,False,25.0,21.0,1.0,1.0,0.0,8.0,9.0,13.0,16.0,1.0,4.0,,90.0,47.0,6.6,10.0,0.0354912,139.43589702581,9.0,107.835,26.775,0,,0.25,0.27,-0.29,1.0,1.0,4.0,4.0,1.0,,,1.0,,3.0,3.0,,,,1.0,,85.322609792242,3.0,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200,M,8,8,False,32.0,25.0,3.0,1.0,0.0,11.0,14.0,14.0,18.0,3.0,3.0,,90.0,45.0,6.6,8.0,0.0225508,96.116029395401,15.0,30.135,8.505,1,,0.02,0.08,-0.09,,,6.0,6.0,1.0,1.0,,4.0,3.0,1.0,4.0,0.0167,-0.07,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,30.0,23.0,3.0,2.0,1.0,9.0,11.0,14.0,19.0,2.0,7.0,,90.0,48.0,7.2,11.0,0.0634367,53.429643692209,8.0,1.26,5.25,1,,0.18,0.11,-0.01,3.0,1.0,7.0,8.0,2.0,,,4.0,4.0,3.0,4.0,0.0088,-0.17,,1.0,1.0,,,,1.0,,0.1379,,1.0,1.0,1.0,2.0,,,,,,,,,,,
14109760,home,Kocaelispor,Daniel Agyei,,,daniel-agyei,D. Agyei,F,7,183.0,368,M,793227,EUR,865123200,M,7,7,False,12.0,6.0,,,0.0,4.0,5.0,2.0,7.0,,4.0,,86.0,33.0,6.5,21.0,0.200628,162.48458382158,11.0,123.06,30.24,0,,0.26,0.26,-0.08,4.0,2.0,7.0,4.0,,,,,,,1.0,,,4.0,,6.0,81.17350148442,3.0,,,,,2.0,1.0,4.0,,1.0,1.0,,,,,,,,,,
14109760,home,Kocaelispor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,25.0,21.0,2.0,1.0,0.0,8.0,8.0,13.0,17.0,1.0,9.0,,86.0,46.0,7.1,13.0,0.044929,104.37927979262,14.0,-6.72,12.075,2,,-0.07,0.16,-0.05,,,12.0,4.0,1.0,,,2.0,1.0,,,0.2666,0.51,4.0,1.0,1.0,,,3.0,1.0,1.0,0.2186,2.0,,6.0,,,1.0,1.0,,,,,,,,,
14109760,home,Kocaelispor,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180.0,491,M,876345,EUR,963273600,M,17,17,False,15.0,12.0,1.0,,0.0,5.0,5.0,7.0,10.0,,2.0,,73.0,28.0,6.4,7.0,0.00761264,89.731672211666,10.0,26.565,26.775,1,,-0.18,0.08,-0.03,1.0,1.0,5.0,6.0,,1.0,,,,1.0,,0.2314,-0.32,5.0,,,37.168244268633,2.0,2.0,,,,4.0,,2.0,,1.0,,,1.0,,,,,,,,
14109760,home,Kocaelispor,Bruno Petković,,,bruno-petkovic,B. Petković,F,9,192.0,6171,M,309306,EUR,779673600,F,9,9,False,21.0,13.0,1.0,,0.0,4.0,6.0,9.0,15.0,2.0,4.0,,89.0,47.0,6.5,18.0,0.0689764,74.076022637938,10.0,-12.915,6.615,0,,-0.15,0.19,0.18,1.0,6.0,15.0,12.0,1.0,,1.0,2.0,2.0,4.0,2.0,,,3.0,,4.0,8.4788348845817,1.0,6.0,,,,,1.0,3.0,,2.0,,,,brunopetkovic,True,,,,,,
14109760,home,Kocaelispor,Rigoberto Rivas,,,rigoberto-rivas,R. Rivas,M,99,178.0,347,M,837742,EUR,901843200,F,99,99,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,17.0,6.0,6.3,4.0,0.00142297,16.799255317534,2.0,16.38,10.395,0,,-0.02,-0.26,0.0,,,3.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Samet Yalçın,,,samet-yalcin,S. Yalçın,M,23,180.0,46,M,789102,EUR,762652800,M,23,23,True,,,,,0.0,,,,,,,,9.0,2.0,6.2,1.0,,,,,,0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14109760,home,Kocaelispor,Can Keleş,,,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,70,70,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,9.0,3.0,6.5,2.0,9.094e-05,23.932144408724,1.0,23.1,23.1,0,,-0.07,0.1,0.0,,,,,,,,,,,,,,,,,23.932144408724,1.0,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190.0,1064,M,123917,EUR,687830400,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,2.0,,1.0,0.00136381,4.1630807102433,1.0,-3.885,-3.885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Gökhan Değirmenci,,,gokhan-degirmenci,G. Değirmenci,G,35,184.0,46,M,60317,EUR,606441600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Oleksandr Syrota,,,oleksandr-syrota,O. Syrota,D,34,193.0,158,M,976367,EUR,960681600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179.0,33,M,957582,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184.0,698,M,1149138,EUR,1116115200,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,home,Kocaelispor,Furkan Gedik,,,furkan-gedik,F. Gedik,F,18,,41,M,1129463,EUR,1026432000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109760,away,Antalyaspor,Abdullah Yiğiter,,,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,False,24.0,17.0,9.0,3.0,0.0,16.0,19.0,1.0,5.0,,3.0,,90.0,28.0,5.0,7.0,0.00034765,84.100137317797,11.0,51.45,9.66,0,-0.8592,0.01,0.01,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0579,-0.9
14109760,away,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,False,42.0,34.0,7.0,4.0,0.0,10.0,12.0,24.0,30.0,5.0,3.0,,90.0,68.0,6.7,11.0,0.0282927,147.84659727608,20.0,10.5,17.955,0,,0.14,0.12,-0.24,1.0,1.0,3.0,6.0,,,,2.0,1.0,2.0,,,,3.0,2.0,,19.297544118359,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
14109760,away,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,49.0,35.0,10.0,2.0,0.0,22.0,26.0,13.0,23.0,,,,90.0,60.0,6.2,14.0,0.00222437,195.00148027259,26.0,116.55,14.175,0,,0.03,0.08,-0.36,,4.0,5.0,7.0,1.0,,,2.0,2.0,1.0,3.0,,,,6.0,,,,1.0,,,,,,,,,,,,,True,,,,,,
