match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_goalAssist,stat_goals
11450202,home,Konyaspor,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,167,M,361314,EUR,861321600,G,61,61,False,15.0,13.0,4.0,2.0,12.0,13.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,90.0,23.0,6.8,2.0,0.00128278,0,0.5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450202,home,Konyaspor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,30.0,25.0,5.0,2.0,17.0,19.0,8.0,12.0,,2.0,,3.0,,,,,,45.0,43.0,7.1,10.0,0.0254522,0,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11450202,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,101.0,92.0,9.0,5.0,48.0,50.0,46.0,53.0,2.0,3.0,1.0,5.0,,,,,,90.0,117.0,7.3,10.0,0.047647,2,,2.0,1.0,4.0,,,,,2.0,,,1.0,,2.0,2.0,1.0,2.0,4.0,0.1043,,,,,,,,,,,
11450202,home,Konyaspor,Francisco Calvo,,,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,93.0,83.0,7.0,2.0,58.0,59.0,25.0,34.0,3.0,7.0,7.0,8.0,,,,,,90.0,120.0,8.1,10.0,0.0142633,3,,,3.0,12.0,2.0,,,1.0,8.0,5.0,,,,,1.0,1.0,2.0,3.0,0.1985,1.0,2.0,0.0263,,,,,,,,
11450202,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,45.0,38.0,6.0,3.0,20.0,21.0,22.0,36.0,1.0,2.0,3.0,8.0,,,,,,90.0,85.0,8.0,18.0,0.246181,0,,12.0,,7.0,,,,,4.0,2.0,2.0,,4.0,4.0,4.0,3.0,,2.0,,,,,True,1.0,,,,,,
11450202,home,Konyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,50.0,45.0,4.0,3.0,18.0,20.0,27.0,30.0,1.0,4.0,,4.0,,,,,,83.0,60.0,6.5,9.0,0.018603,1,,,,1.0,2.0,,,,,,3.0,1.0,,,1.0,,,,0.0451,,,,,,1.0,,,,,
11450202,home,Konyaspor,Oğulcan Ülgün,Ogulcan Ülgün,,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,59.0,56.0,3.0,1.0,47.0,47.0,9.0,12.0,,5.0,,2.0,,,,,,65.0,72.0,6.9,4.0,0.0122252,0,,,,8.0,,,,,4.0,3.0,,4.0,,,1.0,,,,,,4.0,,,,,,,,,
11450202,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,44.0,36.0,5.0,3.0,11.0,12.0,26.0,42.0,2.0,5.0,,5.0,,,,,,90.0,74.0,7.2,24.0,0.132334,1,,10.0,,2.0,1.0,1.0,,,,,4.0,1.0,3.0,1.0,1.0,1.0,,2.0,0.0591,,1.0,,,,1.0,,,,,
11450202,home,Konyaspor,Robert Murić,,,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,F,7,7,False,16.0,13.0,,,2.0,3.0,11.0,13.0,,3.0,,2.0,,,,,,45.0,22.0,6.5,5.0,0.0241616,0,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11450202,home,Konyaspor,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,10.0,5.0,,,3.0,4.0,2.0,6.0,2.0,6.0,,2.0,,,,,,83.0,25.0,6.4,12.0,0.044014,3,,,1.0,3.0,,2.0,,,1.0,1.0,4.0,,1.0,,2.0,1.0,1.0,,0.261,,1.0,,,1.0,2.0,1.0,1.0,,,
11450202,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,F,70,70,False,27.0,25.0,1.0,,6.0,6.0,20.0,31.0,2.0,6.0,1.0,6.0,,,,,,90.0,56.0,6.9,15.0,0.0814558,2,,10.0,1.0,5.0,,4.0,,,1.0,,,,,1.0,3.0,3.0,1.0,,0.0241,,,,,,1.0,,,,,
11450202,home,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,31.0,26.0,2.0,,9.0,10.0,17.0,21.0,1.0,5.0,1.0,2.0,,,,,,45.0,46.0,6.4,9.0,0.0126525,0,,,,3.0,1.0,2.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11450202,home,Konyaspor,Louka Prip,,,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,21.0,18.0,,,3.0,3.0,16.0,22.0,1.0,5.0,,1.0,,,,,,45.0,31.0,6.7,9.0,0.078985,0,,4.0,2.0,4.0,2.0,1.0,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
11450202,home,Konyaspor,Steven​ N'Zonzi,,,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,True,43.0,43.0,,,18.0,18.0,25.0,25.0,1.0,1.0,,,,,,,,25.0,45.0,7.1,,0.140084,1,,,2.0,2.0,,,,1.0,,,,,,,,,1.0,,0.1241,,,,,,,,,,,
11450202,home,Konyaspor,Cebrail Karayel,,,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,5.0,4.0,,,1.0,1.0,4.0,5.0,,1.0,,1.0,,,,,,15.0,11.0,6.9,2.0,0.076177,1,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,0.0169,,,,,,1.0,,,,,
11450202,home,Konyaspor,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,16,16,True,5.0,4.0,,,,,4.0,5.0,1.0,3.0,,,,,,,,15.0,10.0,6.5,5.0,0.0047444,0,,,2.0,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11450202,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
