match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_bigChanceCreated,player_sofascoreId,stat_unsuccessfulTouch,player_lastName,stat_outfielderBlock,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist
10408481,home,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,F,17,17,False,18.0,14.0,,,3.0,3.0,20.0,,3.0,,,,80.0,33.0,6.6,16.0,0.0581,0.0,0.124854,2,,,11.0,5.0,,4.0,1.0,,1.0,,,,,1.0,,1.0,3.0,1.0,,1.0,,1.0,,,,,,5.0,,,,,,,,,,
10408481,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,2.0,1.0,,,,,3.0,1.0,,,,,38.0,11.0,7.4,3.0,1.2095,1.0415,0.149286,5,,,1.0,1.0,2.0,3.0,3.0,,,,,,3.0,1.0,,,,,,,,3.0,2.0,,1.0,,,1.0,,,,,1.0,,,,,
10408481,home,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,True,11.0,10.0,,,2.0,2.0,11.0,,2.0,,,,10.0,21.0,6.3,7.0,0.0256,0.0,0.0125198,1,,,8.0,2.0,,3.0,,,,1.0,,,,,,,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
10408481,home,Girona FC,Manu Vallejo,manu-vallejo,M. Vallejo,F,21,167,236,M,828969,EUR,855878400,F,25,25,True,12.0,11.0,,,,,14.0,,,,,,10.0,17.0,7.0,4.0,0.0,0.0,0.00740538,0,,,11.0,2.0,,2.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,
10408481,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,5.0,4.0,,,,,5.0,,,,,,16.0,5.0,6.5,1.0,0.0,0.0,0.0035226,0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yan.couto,,,,,,,,,,,
10408481,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,Samu Sáiz,samu-saiz,S. Sáiz,M,,174,124,M,99527,EUR,664502400,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,36.0,9.0,33.0,6.0,3.0,6.0,30.0,1.0,10.0,,4.0,5.0,90.0,46.0,7.4,27.0,0.0,0.0,0.0014096,0,0.6903,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10408481,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,23.0,18.0,4.0,3.0,10.0,12.0,11.0,3.0,6.0,,,,60.0,37.0,7.0,5.0,0.0,0.0,0.00284044,0,,,8.0,,1.0,,4.0,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,25.0,20.0,5.0,2.0,12.0,13.0,12.0,10.0,4.0,,,,90.0,43.0,7.0,7.0,0.074,0.0,0.00131887,1,,,8.0,,2.0,,3.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
10408481,away,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,32,32,False,34.0,29.0,5.0,3.0,22.0,23.0,11.0,6.0,,,,,90.0,41.0,6.6,5.0,0.0,0.0,0.00127767,0,,,7.0,,,3.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
10408481,away,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,24.0,20.0,1.0,1.0,10.0,12.0,15.0,5.0,1.0,,,,90.0,51.0,6.5,12.0,0.017,0.0,0.0702433,1,,,11.0,3.0,1.0,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,,1.0,,,1.0,,2.0,,,,,,,1.0,
10408481,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,14.0,10.0,1.0,,7.0,9.0,8.0,,4.0,,,,71.0,29.0,7.2,8.0,0.1555,0.0,0.150483,1,,,4.0,3.0,,3.0,5.0,1.0,,1.0,4.0,4.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,
10408481,away,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,False,14.0,10.0,3.0,1.0,7.0,8.0,6.0,,1.0,,,,59.0,17.0,6.5,5.0,0.0,0.0,0.00150155,0,,,3.0,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10408481,away,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,41.0,31.0,7.0,4.0,21.0,24.0,19.0,1.0,3.0,,,,90.0,57.0,6.9,13.0,0.1309,0.0,0.00504762,2,,,11.0,2.0,,9.0,8.0,1.0,,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,,3.0,,2.0,,,3.0,1.0,,1.0,,,,,,,,,,
10408481,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,18.0,15.0,2.0,2.0,3.0,4.0,14.0,1.0,3.0,,,,90.0,31.0,6.4,6.0,0.1488,0.2433,0.0847807,1,,,12.0,,,5.0,5.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,
10408481,away,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,F,8,8,False,12.0,11.0,,,4.0,4.0,10.0,,1.0,,,,77.0,21.0,7.4,4.0,0.382,0.91,0.124982,1,,,8.0,2.0,,5.0,2.0,2.0,,,,,,1.0,1.0,3.0,,,True,,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,
10408481,away,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,18,18,False,14.0,9.0,1.0,,5.0,6.0,8.0,1.0,2.0,,,,59.0,23.0,7.0,8.0,0.0959,0.0,0.519599,1,,,4.0,,1.0,5.0,4.0,2.0,,,,,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0
10408481,away,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,6.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,3.0,,,,31.0,14.0,6.5,4.0,0.0,0.0,0.00047946,0,,,2.0,,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
10408481,away,Cádiz,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,9,9,True,7.0,2.0,1.0,,1.0,2.0,5.0,3.0,2.0,,,,31.0,13.0,6.7,6.0,0.0,0.0,0.00015915,0,,,1.0,,4.0,3.0,6.0,,,,,,,,,3.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,
10408481,away,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,6.0,3.0,2.0,,2.0,4.0,2.0,3.0,2.0,,,,30.0,11.0,6.5,3.0,0.0,0.0,0.00226354,0,,,1.0,,1.0,2.0,2.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Juan Cala,juan-cala,J. Cala,D,,187,34,,40984,EUR,628041600,D,16,16,True,1.0,,1.0,,,1.0,,4.0,,,,,19.0,7.0,6.6,1.0,0.0,0.0,0.0,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10408481,away,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,14,14,True,3.0,1.0,1.0,,,1.0,3.0,,2.0,,,,13.0,10.0,6.6,5.0,0.0645,0.0,0.0180068,1,,,1.0,1.0,,1.0,2.0,,,,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
10408481,away,Cádiz,Victor Wehbi Aznar,victor-wehbi-aznar,V. W. Aznar,G,13,189,104,M,1011486,EUR,1034812800,G,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,15,172,405,M,887429,EUR,894326400,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,77,177,22829,M,344953,EUR,816825600,F,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,theo_bongonda,,,,,,,,,,,
10408481,away,Cádiz,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Awer Mabil,awer-mabil,A. Mabil,M,7,179,326,M,307082,EUR,811123200,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408481,away,Cádiz,Lucas Pérez,lucas-perez,L. Pérez,F,,181,960,M,107128,EUR,589852800,F,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
