match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wasFouled,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot
12450220,home,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180.0,96,M,1195700,EUR,1112054400,F,41,41,False,,12.0,9.0,,,0.0,4.0,5.0,5.0,7.0,2.0,3.0,1.0,1.0,,,,,68.0,16.0,7.0,4.0,0.057991,2.0,1,,Junior Ndiaye,1.0,2.0,,1.0,,,,1.0,,,1.0,,,,,0.0295,,,,1.0,0.027,1.0,,,,,,
12450220,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179.0,2233,M,796372,EUR,799286400,D,77,77,True,,30.0,25.0,1.0,,0.0,10.0,11.0,15.0,20.0,,,,1.0,,,,,45.0,33.0,6.6,6.0,0.021996,,0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12450220,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176.0,1610,M,51640,EUR,665971200,F,10,10,True,,4.0,3.0,,,0.0,,,3.0,4.0,1.0,5.0,,,,,,,22.0,9.0,6.8,1.0,0.00518407,,1,,,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,0.0229,1.0,,1.0,,,,,,,,,
12450220,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171.0,790,M,156682,EUR,693360000,M,11,11,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,16.0,6.0,6.6,,0.00931329,,0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12450220,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179.0,541,M,976396,EUR,1001289600,M,13,13,True,,8.0,7.0,,,0.0,5.0,6.0,2.0,3.0,,1.0,1.0,2.0,,,,,15.0,13.0,6.8,2.0,0.00050423,,0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12450220,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179.0,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,
12450220,home,Montpellier,Bamo Meïté,bamo-meite,B. Meïté,D,5,183.0,525,M,1131541,EUR,992995200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450220,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192.0,907,M,848537,EUR,861062400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450220,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,True,40.0,34.0,11.0,6.0,0.0,31.0,36.0,3.0,4.0,,1.0,1.0,12.0,1.0,2.0,2.0,,90.0,52.0,7.3,6.0,0.00054298,,0,0.086,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,
12450220,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,,30.0,24.0,1.0,,0.0,13.0,14.0,12.0,18.0,,3.0,,3.0,,,,,90.0,57.0,6.9,13.0,0.37291,2.0,0,,,1.0,6.0,2.0,3.0,1.0,,,,1.0,,2.0,2.0,1.0,,,,2.0,,,,,,,,,,1.0,
12450220,away,Stade de Reims,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,,48.0,39.0,9.0,4.0,0.0,27.0,31.0,12.0,17.0,2.0,2.0,3.0,3.0,,,,,69.0,56.0,6.8,11.0,0.0299885,1.0,0,,,,3.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12450220,away,Stade de Reims,Mory Gbane,gbane-mory,M. Gbane,M,24,188.0,509,M,1003400,EUR,977702400,D,24,24,False,,70.0,63.0,6.0,1.0,0.0,46.0,47.0,17.0,23.0,1.0,3.0,4.0,6.0,,,,,90.0,83.0,7.4,8.0,0.081938,,1,,,1.0,4.0,,,2.0,2.0,,2.0,,2.0,1.0,,,,,0.0712,1.0,,,1.0,0.0865,,,,,,,
12450220,away,Stade de Reims,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,,44.0,43.0,2.0,2.0,0.0,28.0,28.0,15.0,16.0,2.0,2.0,3.0,2.0,,,,,45.0,54.0,7.2,2.0,0.0411911,,1,,,1.0,2.0,,,1.0,,,1.0,,2.0,1.0,,,,1.0,0.017,,,,,,,,,,,,
12450220,away,Stade de Reims,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,,55.0,51.0,1.0,1.0,0.0,33.0,33.0,18.0,27.0,1.0,6.0,2.0,4.0,,,,,90.0,81.0,7.1,12.0,0.00622948,,1,,,1.0,5.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,5.0,,,,0.0662,1.0,,1.0,,,,,,,,,
12450220,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,,9.0,7.0,,,0.0,2.0,3.0,6.0,8.0,,,,1.0,,,,,34.0,18.0,6.1,8.0,0.0191863,,0,,,1.0,6.0,3.0,,,,,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,ItouJky,,,,,
12450220,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,,29.0,24.0,2.0,1.0,0.0,11.0,14.0,13.0,15.0,,4.0,1.0,3.0,,,,,90.0,40.0,6.8,7.0,0.127558,,1,,Valentin Atangana Edoa,3.0,6.0,,2.0,,2.0,2.0,2.0,1.0,,1.0,,,,,0.0607,,,1.0,,,2.0,,,,,,
12450220,away,Stade de Reims,Amadou Koné,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,,25.0,22.0,3.0,1.0,0.0,13.0,13.0,9.0,12.0,,7.0,,1.0,,,,,69.0,38.0,6.8,7.0,0.0186594,1.0,0,,,,3.0,2.0,2.0,,4.0,2.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,1.0
12450220,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,,28.0,22.0,2.0,1.0,0.0,7.0,8.0,15.0,23.0,,1.0,1.0,2.0,,,,,90.0,45.0,6.5,15.0,0.0160339,1.0,3,,,,8.0,3.0,,1.0,1.0,1.0,3.0,2.0,,1.0,3.0,,,1.0,0.3619,,1.0,,2.0,0.073,,,,,,,
12450220,away,Stade de Reims,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190.0,662,M,788786,EUR,830476800,F,12,12,False,,5.0,3.0,,,0.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,,,,,59.0,14.0,6.8,5.0,0.00024806,,0,,,1.0,4.0,,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
12450220,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,F,67,67,True,,7.0,5.0,,,0.0,,,6.0,9.0,,2.0,,2.0,,,,,56.0,16.0,6.6,6.0,0.00580482,1.0,0,,,2.0,4.0,2.0,2.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
12450220,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,True,,22.0,20.0,,,0.0,13.0,13.0,7.0,9.0,,2.0,1.0,1.0,,,,,45.0,31.0,6.6,3.0,0.00699147,,0,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450220,away,Stade de Reims,Hafiz Umar Ibrahim,hafiz-umar-ibrahim,H. U. Ibrahim,F,85,,224,M,1984921,EUR,1135036800,F,85,85,True,,4.0,1.0,,,0.0,,,1.0,4.0,2.0,3.0,,,,,,,31.0,11.0,6.5,6.0,0.00204623,,0,,Hafiz,,4.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,Umar Ibrahim,,,,
12450220,away,Stade de Reims,Hiroki Sekine,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,True,,26.0,22.0,4.0,2.0,0.0,15.0,17.0,8.0,10.0,,,,1.0,,,,,21.0,32.0,6.8,5.0,0.0748524,,1,,Hiroki Sekine,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,0.0187,,,,,,,,,,,,
12450220,away,Stade de Reims,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,1485309,EUR,1127865600,M,19,19,True,,8.0,6.0,,,0.0,4.0,4.0,2.0,4.0,1.0,1.0,,,,,,,21.0,11.0,6.5,4.0,0.0172145,,0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,gabrielmoscardo,,,,,
12450220,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450220,away,Stade de Reims,Ange Tia,ange-tia,A. Tia,M,87,178.0,558,,1542709,EUR,1163980800,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ange Tia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450220,away,Stade de Reims,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450220,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8439,M,1188191,EUR,1071878400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,cheick_diakite,,,,,
