match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_dispossessed,stat_goalAssist,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals,stat_crossNotClaimed
11369343,home,Deportivo Alavés,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,1099175,EUR,1032393600,F,9,9,True,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,,,,18.0,7.0,6.5,5.0,0.0,0.0,0.00011154,0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11369343,home,Deportivo Alavés,Ruben Montero,montero-ruben,R. Montero,G,33,,14,M,1561798,EUR,1125187200,G,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Rúben Montero,,,,,,,,,,
11369343,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,abdel.abqar,,,,,,,
11369343,home,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,home,Deportivo Alavés,Selu Diallo,selu-diallo,S. Diallo,M,23,187.0,166,M,1522234,EUR,1064966400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Selu Diallo,,,,,,,,,,
11369343,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192.0,995,M,294377,EUR,736646400,G,1,1,False,28.0,16.0,17.0,5.0,13.0,14.0,3.0,14.0,1.0,1.0,,8.0,1.0,2.0,3.0,1.0,1.0,80.0,35.0,7.3,12.0,0.0,0.0,0.00192125,0,1.4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170.0,186,M,255973,EUR,679795200,D,15,15,False,39.0,30.0,4.0,,18.0,21.0,14.0,24.0,3.0,8.0,6.0,10.0,,,,,,90.0,72.0,7.3,21.0,0.0,0.0,0.123986,0,,6.0,12.0,6.0,,,,,2.0,,2.0,4.0,,,1.0,3.0,,2.0,,,2.0,,,5.0,,,3.0,1.0,,,,
11369343,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,24,24,False,57.0,49.0,12.0,10.0,37.0,41.0,12.0,16.0,3.0,5.0,5.0,5.0,,,,,,90.0,67.0,7.3,9.0,0.0,0.0,0.00731315,0,,,5.0,,,,,2.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,
11369343,away,Osasuna,David García,david-garcia,D. García,D,5,185.0,306,M,591136,EUR,761184000,D,5,5,False,54.0,44.0,10.0,5.0,31.0,33.0,13.0,21.0,3.0,7.0,3.0,5.0,,,,,,90.0,67.0,7.3,12.0,0.0,0.0,0.00707866,0,,,3.0,,,3.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,True,,,,,,,,,,1.0,,,,,
11369343,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180.0,216,M,897902,EUR,712281600,D,3,3,False,37.0,32.0,1.0,1.0,20.0,22.0,12.0,15.0,1.0,2.0,4.0,3.0,,,,,,90.0,60.0,7.2,16.0,0.0,0.0,0.0314519,0,,,5.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,
11369343,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182.0,703,M,976141,EUR,895017600,M,7,7,False,55.0,43.0,6.0,3.0,22.0,24.0,22.0,34.0,,,1.0,4.0,,,,,,90.0,67.0,7.1,14.0,0.0136,0.0,0.0293444,1,,3.0,1.0,,2.0,,,,,,,1.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,
11369343,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179.0,228,M,1119586,EUR,1036454400,M,34,34,False,38.0,31.0,3.0,3.0,17.0,20.0,14.0,18.0,,,2.0,3.0,,,,,,63.0,42.0,6.6,8.0,0.0335,0.0,0.0214247,1,,,4.0,,,,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177.0,1253,M,985329,EUR,1006819200,M,10,10,False,39.0,35.0,2.0,2.0,12.0,13.0,23.0,26.0,,6.0,,5.0,,,,,,90.0,47.0,7.0,6.0,0.0,0.0,0.0804145,0,,,7.0,2.0,,1.0,1.0,4.0,1.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,,
11369343,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171.0,1085,M,260031,EUR,742608000,F,14,14,False,35.0,29.0,4.0,2.0,16.0,18.0,13.0,18.0,1.0,5.0,,7.0,,,,,,90.0,45.0,7.4,8.0,0.2387,0.0,0.121095,1,,1.0,3.0,,,2.0,2.0,2.0,1.0,,3.0,,1.0,1.0,2.0,1.0,,,,,3.0,,,,,,,,,1.0,,
11369343,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192.0,691,M,997280,EUR,973209600,F,23,23,False,14.0,7.0,,,3.0,4.0,4.0,10.0,3.0,4.0,,2.0,,,,,,68.0,21.0,6.6,11.0,0.0,0.0,0.00524591,0,,,6.0,1.0,,,,,1.0,1.0,4.0,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,
11369343,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175.0,337,M,824130,EUR,797904000,F,20,20,False,5.0,4.0,,,,,4.0,5.0,,2.0,,2.0,,,,,,63.0,15.0,7.2,3.0,0.2482,0.4091,0.00870437,4,,,6.0,2.0,,,,2.0,2.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,1.0,
11369343,away,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185.0,3950,M,344847,EUR,714355200,D,22,22,True,,,,,,,,,,,,,,,,,,5.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190.0,714,M,187313,EUR,774576000,M,6,6,True,20.0,15.0,,,12.0,14.0,3.0,6.0,2.0,2.0,3.0,3.0,,,,,,27.0,24.0,6.7,5.0,0.0,0.0,0.00066925,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183.0,656,M,910267,EUR,930873600,D,12,12,True,11.0,9.0,2.0,,2.0,4.0,7.0,8.0,,,1.0,2.0,,,,,,22.0,15.0,6.6,4.0,0.0,0.0,0.146044,0,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,
11369343,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190.0,8134,M,37318,EUR,680140800,F,17,17,True,7.0,5.0,,,3.0,3.0,3.0,6.0,1.0,2.0,,,,,,,,22.0,15.0,7.9,4.0,0.5907,1.0523,0.157016,3,,2.0,3.0,1.0,,,,,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,budimir_ante,2.0,,,,,1.0,
11369343,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182.0,248,M,99516,EUR,673228800,G,13,13,True,7.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,,,,,,,,,,10.0,7.0,6.4,2.0,0.0,0.0,0.00015423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11369343,away,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188.0,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192.0,259,M,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180.0,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178.0,208,M,94539,EUR,697852800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179.0,350,M,1084381,EUR,883612800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369343,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178.0,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
