match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_ownGoals,stat_challengeLost,stat_interceptionWon,stat_totalOffside,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
10390071,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,26.0,23.0,2.0,23.0,25.0,1.0,1.0,1.0,8.0,2.0,3.0,3.0,90.0,35.0,6.8,3.0,0.0,0.0,0.000125478,0,-0.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,26,26,False,55.0,50.0,6.0,25.0,28.0,30.0,1.0,8.0,3.0,,,,90.0,84.0,6.6,16.0,0.0467,0.0,0.216211,1,,,,4.0,26.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,SergioRamos,10710,EUR,512524800,D,4,4,False,104.0,100.0,8.0,67.0,69.0,35.0,6.0,9.0,4.0,,,,90.0,117.0,6.9,7.0,0.0,0.0,0.0317125,0,,,,8.0,33.0,,,1.0,2.0,3.0,,,,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,104.0,99.0,6.0,72.0,75.0,29.0,,1.0,6.0,,,,90.0,111.0,7.0,6.0,0.4023,0.136,0.0340134,1,,,,3.0,27.0,,,,2.0,1.0,,,,,2.0,1.0,,,,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,
10390071,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,False,69.0,63.0,3.0,38.0,40.0,29.0,,2.0,7.0,,,,79.0,85.0,7.2,7.0,0.0,0.0,0.00723298,0,,,,2.0,25.0,,,1.0,6.0,1.0,,,,,5.0,3.0,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,
10390071,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,75.0,69.0,6.0,36.0,37.0,39.0,1.0,2.0,12.0,,,,90.0,87.0,7.2,9.0,0.0,0.0,0.0394018,0,,,,5.0,33.0,1.0,,,3.0,,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,
10390071,home,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,marcoverratti,126691,EUR,720921600,M,6,6,False,102.0,97.0,7.0,52.0,53.0,49.0,,8.0,6.0,,,,90.0,113.0,6.2,9.0,0.0,0.0,0.0385894,0,,,,6.0,45.0,,,,5.0,2.0,3.0,1.0,,,3.0,1.0,,1.0,2.0,1.0,,,,,,,2.0,,,1.0,,,,,,,
10390071,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,73.0,65.0,3.0,29.0,29.0,44.0,,5.0,5.0,,,,73.0,78.0,6.1,13.0,0.0,0.0,0.0183979,0,,,,2.0,36.0,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10390071,home,Paris Saint-Germain,Neymar,neymar,Neymar,F,10,175,1000788,M,Neymar,124712,EUR,697248000,M,10,10,False,53.0,43.0,3.0,12.0,13.0,45.0,,7.0,3.0,,,,62.0,80.0,7.1,23.0,0.0,0.0,0.537912,0,,,,2.0,33.0,5.0,2.0,,11.0,2.0,6.0,3.0,,,2.0,2.0,4.0,6.0,3.0,3.0,,,,,,,,,,,1.0,2.0,,,,,
10390071,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,False,21.0,17.0,,8.0,8.0,13.0,1.0,6.0,1.0,,,,73.0,31.0,6.3,8.0,0.2577,0.0,0.00665856,2,,Hugo Ekitiké,,,9.0,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,
10390071,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,51.0,41.0,1.0,8.0,9.0,43.0,,7.0,2.0,,,,90.0,73.0,7.3,20.0,1.3294,1.6658,0.0892262,5,,,,,33.0,1.0,,,5.0,1.0,7.0,1.0,,,,,1.0,4.0,,1.0,,,5.0,1.0,,,,,,,,,,1.0,1.0,,
10390071,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,28,28,True,9.0,8.0,1.0,2.0,2.0,8.0,,1.0,,,,,17.0,13.0,6.7,2.0,0.0861,0.0,0.00327995,1,,,,1.0,6.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,19,19,True,12.0,8.0,,2.0,2.0,13.0,,2.0,1.0,,,,17.0,19.0,6.4,10.0,0.0,0.0,0.0978079,0,,,,,6.0,3.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,True,11.0,7.0,,2.0,4.0,9.0,,,1.0,,,,11.0,21.0,6.5,7.0,0.0,0.0,0.0151104,0,,,,,5.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Sergio Rico,sergio-rico,S. Rico,G,1,195,718,M,,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,M,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,home,Paris Saint-Germain,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,,1154632,EUR,1116028800,F,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,Ilyes Housni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390071,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,1,1,False,16.0,5.0,14.0,2.0,5.0,11.0,,,5.0,,3.0,4.0,90.0,22.0,6.6,11.0,0.0,0.0,0.000505864,0,-0.1982,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10390071,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,D,29,29,False,28.0,24.0,4.0,12.0,14.0,16.0,,3.0,4.0,,,,90.0,50.0,6.9,9.0,0.0,0.0,0.0779076,0,,Ismael Doukoure,,2.0,12.0,2.0,,1.0,7.0,2.0,1.0,1.0,,2.0,5.0,3.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,
10390071,away,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,,901470,EUR,853891200,D,22,22,False,19.0,15.0,4.0,13.0,16.0,3.0,1.0,3.0,4.0,,,,90.0,32.0,6.7,4.0,0.1777,0.0,0.000952225,1,,,,3.0,2.0,,,,4.0,,,,,5.0,4.0,1.0,,,2.0,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0
10390071,away,RC Strasbourg,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4730,M,alex_djiku,289977,EUR,776390400,D,24,24,False,25.0,23.0,10.0,14.0,15.0,10.0,,1.0,4.0,,,,90.0,42.0,7.5,2.0,0.0,0.0,0.0358143,0,,,,8.0,9.0,,,,4.0,,,,,6.0,4.0,3.0,,,1.0,,1.0,True,,,,,,4.0,,,,,,,,,
