match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_errorLeadToAShot,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle
14053686,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,False,25.0,13.0,16.0,4.0,0.0,9.0,11.0,4.0,14.0,2.0,5.0,1.0,1.0,1.0,1.0,90.0,32.0,7.0,12.0,0.00232654,20.385145662323,5.0,11.13,4.515,0.1129,0,-0.2742,0.04,-0.03,-0.08,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053686,home,Heracles Almelo,Mike te Wierik,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,23,23,False,23.0,17.0,3.0,1.0,0.0,9.0,11.0,8.0,12.0,4.0,5.0,,,,,72.0,47.0,7.0,8.0,0.0132159,24.458844258003,5.0,-6.3,5.46,,0,,0.04,-0.02,-0.08,,4.0,2.0,10.0,1.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053686,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,37.0,29.0,7.0,2.0,0.0,19.0,21.0,10.0,16.0,6.0,2.0,,,,,90.0,53.0,6.5,8.0,0.0037328,50.239909983108,10.0,11.445,8.085,,0,,0.06,0.01,-0.09,,1.0,2.0,3.0,,2.0,1.0,,,,,True,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14053686,home,Heracles Almelo,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,False,45.0,36.0,8.0,3.0,0.0,25.0,27.0,11.0,18.0,10.0,6.0,,,,,90.0,63.0,7.1,12.0,0.00379996,170.05462975643,22.0,-16.59,14.805,,1,,0.06,0.05,0.33,,3.0,3.0,5.0,,2.0,2.0,,,,,,2.0,,,,1.0,1.0,2.0,2.0,0.0733,-0.16,,,,,,,,,,,,,,
14053686,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187,163,M,918484,EUR,991353600,D,24,24,False,27.0,20.0,5.0,4.0,0.0,11.0,13.0,9.0,14.0,4.0,5.0,,,,,90.0,48.0,7.3,9.0,0.00428083,111.46198709792,13.0,69.3,21.525,,3,,-0.23,0.21,-0.17,,,4.0,3.0,,1.0,,2.0,4.0,,,,,1.0,1.0,1.0,,,,1.0,0.6609,0.49,1.0,1.0,2.0,1.0,1.0,0.9897,,,,,,,,
14053686,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,23.0,18.0,3.0,1.0,0.0,9.0,12.0,9.0,11.0,1.0,3.0,,,,,65.0,29.0,6.7,6.0,0.00970845,29.805651047563,4.0,8.295,11.445,,0,,0.05,0.04,-0.02,,1.0,4.0,4.0,,3.0,2.0,,3.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14053686,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,70,70,False,37.0,34.0,3.0,2.0,0.0,11.0,12.0,23.0,25.0,1.0,5.0,,,,,90.0,64.0,6.9,16.0,0.30598,103.42280889941,16.0,44.625,18.375,,2,,0.49,0.09,-0.04,,,7.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,0.1083,-0.41,11.0,,,,,,3.0,2.0,,,,,,
14053686,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,18.0,15.0,,,0.0,6.0,7.0,9.0,11.0,4.0,1.0,,,,,72.0,44.0,7.2,13.0,0.0497984,175.33420916363,18.0,113.4,34.86,,2,,0.13,0.39,0.13,,,3.0,7.0,3.0,3.0,2.0,1.0,,,,,1.0,,,1.0,,2.0,,2.0,0.1262,-0.18,6.0,,,,,,,2.0,3.0,,,,,
14053686,home,Heracles Almelo,Tristan van Gilst,tristan-van-gilst,T. v. Gilst,M,17,178,85,M,1213453,EUR,1045526400,M,17,17,False,13.0,9.0,,,0.0,3.0,4.0,6.0,9.0,2.0,6.0,,,,,65.0,23.0,7.3,5.0,0.0724655,66.661202696172,8.0,45.255,21.42,,1,,0.28,0.38,0.22,,1.0,,3.0,,1.0,1.0,1.0,,Tristan van Gilst,,,,,1.0,1.0,,,,1.0,0.059,-0.12,,,1.0,,,,,,,,,,,
14053686,home,Heracles Almelo,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,73,73,False,14.0,7.0,1.0,,0.0,2.0,3.0,5.0,11.0,,7.0,,,,,90.0,28.0,6.8,12.0,0.0340312,129.51071293893,11.0,65.835,31.395,,1,,0.16,0.17,-0.12,,,3.0,5.0,3.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,1.0,0.0667,0.0,2.0,,,1.0,,0.0385,,1.0,2.0,1.0,,,,
