match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_penaltyWon,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyConceded,stat_goalAssist
11401944,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,56.0,29.0,39.0,12.0,18.0,23.0,11.0,33.0,1.0,2.0,1.0,1.0,12.0,3.0,4.0,7.0,90.0,68.0,8.1,27.0,0.0076179,0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401944,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,11.0,8.0,2.0,,4.0,4.0,4.0,7.0,,,1.0,,,,,,49.0,19.0,5.6,4.0,0.00243556,1,,2.0,4.0,1.0,1.0,1.0,0.1249,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401944,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,3,3,False,22.0,21.0,3.0,2.0,14.0,15.0,7.0,7.0,,2.0,,,2.0,,,,90.0,32.0,6.6,1.0,0.0048225,0,,1.0,3.0,,4.0,1.0,,,Rick Meijssen,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401944,home,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,4,4,False,49.0,46.0,7.0,7.0,39.0,41.0,7.0,8.0,2.0,4.0,,,1.0,,,,90.0,62.0,7.0,3.0,0.00360708,0,,3.0,4.0,,7.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401944,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,27.0,22.0,3.0,1.0,17.0,19.0,6.0,9.0,1.0,4.0,4.0,3.0,6.0,,,,90.0,60.0,7.3,11.0,0.0281567,0,,3.0,6.0,,4.0,,,1.0,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11401944,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,22.0,12.0,2.0,,6.0,10.0,6.0,13.0,2.0,5.0,,,6.0,,,,89.0,41.0,7.5,15.0,0.00486796,3,,1.0,4.0,,2.0,1.0,0.1221,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,0.1028,,,,,,,,,,,,
11401944,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,43.0,30.0,11.0,3.0,20.0,24.0,11.0,21.0,,1.0,1.0,,8.0,,,,90.0,66.0,6.8,17.0,0.228358,0,,,5.0,,9.0,3.0,,1.0,,,,3.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,True,1.0,,,,,,,,,,
11401944,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,24.0,21.0,1.0,1.0,9.0,10.0,12.0,14.0,,4.0,,,4.0,,,,90.0,36.0,7.0,3.0,0.0294364,1,,,,,4.0,,0.1898,2.0,,,,2.0,,1.0,1.0,3.0,,,,,,1.0,,,,0.4624,,,1.0,,,,,,,,,
11401944,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,7,7,False,21.0,17.0,2.0,,7.0,9.0,11.0,17.0,1.0,2.0,2.0,1.0,3.0,,,,90.0,37.0,7.5,11.0,0.179934,1,,1.0,3.0,,2.0,,0.0246,4.0,Camiel Neghli,,,,,,,,5.0,1.0,1.0,1.0,,1.0,,,,0.1053,,2.0,,,,,,,,,,
11401944,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,31.0,17.0,1.0,,7.0,10.0,10.0,21.0,7.0,9.0,3.0,2.0,4.0,,,,89.0,46.0,8.0,17.0,0.0634817,6,,3.0,5.0,,3.0,2.0,2.2557,1.0,,,,,,,,,,,,2.0,1.0,5.0,,,,2.1181,,,2.0,2.0,1.0,,,,,,,
