match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_shotOffTarget,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_lastManTackle
10408524,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,29.0,16.0,17.0,4.0,14.0,18.0,2.0,11.0,9.0,1.0,1.0,1.0,90.0,34.0,6.3,13.0,0.0,0.0,0.00018186,0,-0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408524,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,64.0,53.0,3.0,1.0,23.0,26.0,31.0,46.0,4.0,,,,90.0,92.0,6.7,23.0,0.0,0.0,0.146007,0,,8.0,1.0,3.0,2.0,7.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10408524,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,71.0,61.0,3.0,2.0,43.0,50.0,18.0,21.0,8.0,,,,90.0,80.0,7.2,10.0,0.0,0.0,0.0250296,0,,,,3.0,9.0,3.0,10.0,,,,,2.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,
10408524,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,79.0,66.0,17.0,10.0,54.0,62.0,12.0,17.0,6.0,,,,90.0,85.0,7.2,13.0,0.0,0.0,0.00765103,0,,,,1.0,3.0,3.0,4.0,,,,,3.0,,,,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,
10408524,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,61.0,56.0,2.0,,26.0,29.0,30.0,33.0,8.0,,,,90.0,77.0,6.5,12.0,0.0,0.0,0.0181472,0,,1.0,,,1.0,6.0,5.0,1.0,,3.0,,1.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
10408524,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,M,10,10,False,24.0,19.0,1.0,,5.0,6.0,14.0,20.0,3.0,,,,61.0,40.0,7.1,13.0,0.3049,0.1716,0.0383085,3,,2.0,,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,,,5.0,2.0,,,,,,,,1.0,2.0,1.0,,,,,,,,
10408524,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,71.0,58.0,3.0,2.0,20.0,23.0,38.0,53.0,8.0,,,,85.0,89.0,6.9,23.0,0.0,0.0,0.0451585,0,,5.0,,3.0,2.0,6.0,4.0,,,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,,
10408524,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,81.0,72.0,10.0,9.0,36.0,40.0,36.0,41.0,10.0,,,,90.0,97.0,7.3,13.0,0.0877,0.0,0.0211804,1,,,,3.0,4.0,5.0,7.0,,1.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,4.0,,,1.0,,True,,,,,,,
10408524,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,False,47.0,43.0,2.0,1.0,12.0,13.0,32.0,36.0,3.0,,,,61.0,64.0,7.2,8.0,0.1598,0.4585,0.231037,4,,2.0,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,3.0,1.0,,,,,,,,,
10408524,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,8,8,False,41.0,31.0,1.0,,11.0,14.0,21.0,37.0,5.0,,,,90.0,67.0,7.0,23.0,0.0933,0.0,0.0482266,2,,10.0,1.0,,2.0,6.0,5.0,2.0,2.0,3.0,1.0,,,,,2.0,,2.0,,,,1.0,1.0,,,,,2.0,,,,,,
