match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_penaltyMiss
10437941,home,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,8.0,5.0,1.0,,2.0,3.0,3.0,5.0,2.0,,,,,,,9.0,13.0,6.7,4.0,1,,,,1.0,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10437941,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,home,FC Arouca,Sema Velázquez,sema-velazquez,S. Velázquez,D,4,184,107,M,838389,EUR,652752000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,27.0,15.0,20.0,8.0,9.0,11.0,6.0,16.0,6.0,,,,,,,90.0,33.0,6.9,12.0,0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
10437941,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,40.0,32.0,8.0,2.0,21.0,22.0,11.0,18.0,3.0,,,,,,,90.0,56.0,7.1,9.0,0,,,1.0,,2.0,3.0,1.0,,9.0,,1.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,35.0,32.0,3.0,1.0,25.0,26.0,7.0,9.0,2.0,,,,,,,90.0,53.0,7.5,4.0,1,,,,5.0,3.0,9.0,1.0,,9.0,2.0,,1.0,2.0,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,
10437941,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,53.0,47.0,8.0,6.0,32.0,34.0,15.0,19.0,4.0,,,,,,,90.0,68.0,7.3,11.0,0,,,1.0,,3.0,2.0,2.0,,2.0,2.0,2.0,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,
10437941,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,16.0,11.0,2.0,,5.0,8.0,6.0,10.0,7.0,,,,,,,90.0,48.0,6.9,11.0,0,2.0,,2.0,1.0,4.0,4.0,,1.0,7.0,3.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,25.0,21.0,1.0,,5.0,7.0,16.0,20.0,5.0,,,,,,,78.0,34.0,6.5,7.0,1,2.0,,,,5.0,1.0,2.0,1.0,,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10437941,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,False,38.0,24.0,6.0,4.0,11.0,16.0,13.0,23.0,9.0,,,,,,,90.0,49.0,6.6,17.0,0,1.0,,,,2.0,1.0,,,3.0,,1.0,1.0,2.0,True,,,,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,False,16.0,9.0,4.0,2.0,5.0,6.0,6.0,16.0,4.0,,,,,,,87.0,42.0,7.0,14.0,2,6.0,2.0,2.0,,6.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,
10437941,away,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,F,15,15,False,15.0,11.0,1.0,,4.0,5.0,10.0,13.0,4.0,,,,,,,73.0,29.0,6.4,9.0,0,3.0,3.0,,,4.0,1.0,1.0,,,,1.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Aziz,aziz,Aziz,F,9,187,741,M,984147,EUR,910656000,F,19,19,False,7.0,4.0,,,1.0,2.0,3.0,5.0,1.0,,,,,,,78.0,19.0,7.4,6.0,3,,,,2.0,4.0,4.0,,,3.0,,1.0,2.0,2.0,,2.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,3.0,1.0,1.0,
10437941,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,11.0,7.0,,,4.0,6.0,3.0,6.0,4.0,,,,,,,73.0,24.0,6.2,7.0,2,1.0,,,4.0,1.0,6.0,,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,2.0,2.0,,1.0,1.0
10437941,away,Rio Ave,Ukra,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,3.0,2.0,1.0,,,,2.0,3.0,1.0,,,,,,,17.0,4.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,Ukra,,,,,,,,,,
10437941,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,True,4.0,3.0,,,,,3.0,4.0,2.0,,,,,,,17.0,10.0,6.5,4.0,0,,,,,4.0,2.0,2.0,,,,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,12.0,6.0,6.6,1.0,0,,,1.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,6.0,4.0,,,3.0,3.0,1.0,3.0,4.0,,,,,,,12.0,12.0,6.3,6.0,0,,,,,5.0,2.0,3.0,,,,3.0,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,13.0,5.0,6.2,2.0,0,,,1.0,,3.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10437941,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Magrão,,,,,,,,,,
10437941,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437941,away,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
