match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_fouls,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_shotOffTarget,player_sofascoreId,captain,stat_ownGoals
11399410,home,AFC Ajax,Gastón Ávila,gaston-avila,G. Ávila,D,3,182,1203,M,975526,EUR,1001808000,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399410,home,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BornaSosa,,
11399410,away,Vitesse,Eloy Room,eloy-room,E. Room,G,,188,180,M,40859,EUR,602726400,G,1,1,False,26.0,18.0,14.0,7.0,17.0,23.0,1.0,3.0,6.0,6.0,9.0,90.0,39.0,7.8,8.0,0.00070032,0,-1.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399410,away,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,5,190,131,M,874936,EUR,972777600,D,6,6,False,42.0,31.0,8.0,4.0,18.0,23.0,13.0,19.0,7.0,,,90.0,68.0,6.0,14.0,0.01033,0,,,,,,4.0,2.0,,,3.0,1.0,2.0,2.0,2.0,,,,4.0,,,1.0,,,,1.0,,,,,,,,,,1.0
11399410,away,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,,189,76,M,781556,EUR,690076800,D,29,29,False,27.0,21.0,7.0,2.0,15.0,18.0,6.0,9.0,3.0,,,90.0,41.0,6.1,6.0,0.024826,0,,,,,,4.0,1.0,,,4.0,2.0,,,,1.0,1.0,,2.0,,,2.0,,,,2.0,,,,,,,,,True,
11399410,away,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,15,15,False,35.0,25.0,9.0,4.0,15.0,20.0,10.0,15.0,5.0,,,90.0,50.0,6.4,13.0,0.00786039,1,,,,,1.0,,3.0,,,5.0,1.0,2.0,1.0,,,,,,,,1.0,0.0299,,,,,,,,,,1.0,,,
11399410,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,False,33.0,25.0,2.0,1.0,13.0,18.0,13.0,16.0,4.0,,,90.0,52.0,6.0,9.0,0.0205017,0,,,,1.0,,4.0,2.0,,,3.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
11399410,away,Vitesse,Mathijs Tielemans,mathijs-tielemans,M. Tielemans,M,8,181,116,M,966542,EUR,1019779200,M,21,21,False,30.0,27.0,1.0,,12.0,13.0,16.0,18.0,5.0,,,90.0,46.0,7.4,5.0,0.0812716,2,,,,1.0,,,7.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,,,1.0,,,0.0693,0.0121,,,,,1.0,,,,1.0,,,
11399410,away,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,17,17,False,16.0,11.0,1.0,,5.0,7.0,6.0,13.0,5.0,,,64.0,36.0,6.4,14.0,0.0048736,0,,,,4.0,2.0,4.0,6.0,3.0,2.0,1.0,,2.0,2.0,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,
11399410,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,M,20,20,False,22.0,16.0,3.0,3.0,10.0,12.0,6.0,10.0,4.0,,,45.0,28.0,6.7,7.0,0.012214,1,,,,,,3.0,4.0,2.0,1.0,,,3.0,2.0,,,,1.0,1.0,1.0,,,0.242,0.1811,,,,,,,1.0,,,,,
11399410,away,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,F,42,42,False,33.0,27.0,6.0,5.0,11.0,11.0,18.0,26.0,4.0,,,83.0,56.0,6.8,18.0,0.139542,1,,,,4.0,,11.0,4.0,7.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,0.0262,0.048,3.0,2.0,,,2.0,1.0,,1.0,,,,
11399410,away,Vitesse,Said Hamulić,said-hamulic,S. Hamulić,F,9,188,431,M,1106808,EUR,973987200,F,10,10,False,16.0,12.0,,,8.0,8.0,4.0,9.0,1.0,,,83.0,27.0,6.4,11.0,0.00778382,2,,,,1.0,1.0,5.0,1.0,,,,,,,3.0,,,1.0,,1.0,,,0.0265,0.0179,3.0,1.0,1.0,,,,,1.0,,,,
11399410,away,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,10,173,300,M,975307,EUR,972518400,F,7,7,False,27.0,24.0,2.0,1.0,8.0,8.0,16.0,19.0,4.0,,,90.0,41.0,6.8,6.0,0.0434932,2,,,,,,6.0,4.0,4.0,3.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,0.0999,,1.0,1.0,,,,,,,2.0,,,
11399410,away,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,12.0,10.0,,,4.0,5.0,6.0,7.0,,,,45.0,18.0,6.6,2.0,0.0186862,0,,,,,1.0,3.0,5.0,,,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,
11399410,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,True,13.0,12.0,,,5.0,6.0,7.0,9.0,1.0,,,26.0,19.0,6.4,3.0,0.00887277,0,,,,2.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11399410,away,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,25,25,True,6.0,1.0,,,,,2.0,7.0,,,,8.0,13.0,6.5,8.0,0.082156,0,,,,1.0,,1.0,2.0,3.0,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,
11399410,away,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,9,9,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,12.0,5.0,6.4,1.0,0.00109456,0,,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11399410,away,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,26,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,0,,Tom Bramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399410,away,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,1,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399410,away,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,0,,Giovanni van Zwam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399410,away,Vitesse,Andy Visser,visser-andy,A. Visser,F,30,193,79,M,1613312,EUR,1095811200,F,58,58,True,,,,,,,,,,,,,,,,,0,,Andy Visser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
