match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_keyPass,stat_shotOffTarget,player_firstName,player_lastName,stat_goalAssist,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
11392851,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,23.0,18.0,10.0,5.0,14.0,16.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,90.0,30.0,6.9,5.0,0.0,0.0,0.00087953,0,-0.3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392851,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,False,30.0,25.0,3.0,2.0,11.0,13.0,14.0,18.0,,3.0,1.0,3.0,,,,,,90.0,46.0,7.1,8.0,0.0,0.0,0.0160457,0,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11392851,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,73.0,65.0,3.0,3.0,47.0,49.0,18.0,24.0,5.0,6.0,3.0,6.0,,,,,,90.0,85.0,6.6,9.0,0.0,0.0,0.0083408,0,,,1.0,3.0,,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11392851,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,73.0,68.0,11.0,8.0,45.0,48.0,23.0,25.0,2.0,2.0,2.0,5.0,,,,,,90.0,80.0,7.0,5.0,0.1731,0.0,0.0135574,2,,,2.0,3.0,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11392851,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,49.0,44.0,4.0,3.0,20.0,23.0,24.0,30.0,,2.0,1.0,6.0,,,,,,90.0,71.0,7.2,12.0,0.0,0.0,0.0424534,0,,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
11392851,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,49.0,45.0,4.0,3.0,25.0,27.0,26.0,29.0,1.0,2.0,1.0,1.0,,,,,,80.0,65.0,8.5,7.0,0.9808,1.2676,0.582149,4,,7.0,1.0,1.0,,,,2.0,,,,,,,,6.0,2.0,,,,True,6.0,2.0,1.0,2.0,,,,,,,,
11392851,home,Stade Rennais,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,21,21,False,77.0,69.0,5.0,4.0,30.0,30.0,39.0,47.0,2.0,6.0,1.0,6.0,,,,,,90.0,90.0,7.6,11.0,0.0,0.0,0.0761059,0,,,,2.0,2.0,,,2.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,2.0,Mati,2.0,,,,,,
11392851,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,False,27.0,23.0,1.0,,5.0,7.0,18.0,23.0,,2.0,,5.0,,,,,,89.0,39.0,6.3,13.0,0.0269,0.0,0.0375531,1,,3.0,,6.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,
11392851,home,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,False,26.0,22.0,1.0,1.0,7.0,8.0,15.0,18.0,1.0,1.0,,1.0,,,,,,70.0,31.0,6.5,8.0,0.0,0.0,0.0312934,0,,,1.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,
11392851,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,M,10,10,False,33.0,30.0,1.0,,7.0,7.0,23.0,26.0,2.0,5.0,,4.0,,,,,,80.0,52.0,7.3,10.0,0.404,0.2687,0.101936,5,,,,7.0,3.0,,,3.0,1.0,,,3.0,,,,1.0,4.0,,,,,,1.0,,1.0,amine_gouiri,,,,,,,
11392851,home,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,False,18.0,12.0,,,5.0,6.0,7.0,12.0,3.0,6.0,1.0,1.0,,,,,,89.0,27.0,6.6,8.0,0.2341,0.0,0.00709603,2,,,2.0,8.0,,,,3.0,3.0,,1.0,2.0,,,,,1.0,Bertug Yildirim,,,,,,,,,,1.0,1.0,,,,
