match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalAssist,stat_bigChanceCreated
11407414,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,35.0,31.0,7.0,3.0,31.0,33.0,2.0,5.0,90.0,39.0,6.0,4.0,0.0,0.0,8.406e-05,0,-1.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407414,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,55.0,49.0,3.0,2.0,29.0,30.0,27.0,4.0,90.0,74.0,6.4,11.0,0.0688,0.0,0.0707699,2,,dilorenzo22,True,21.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11407414,home,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,65.0,58.0,5.0,2.0,49.0,51.0,14.0,6.0,90.0,79.0,6.7,10.0,0.0,0.0,0.00304856,0,,,,9.0,,,2.0,2.0,,,,,3.0,2.0,,,,4.0,9.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,
11407414,home,Napoli,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,3,3,False,69.0,64.0,8.0,7.0,47.0,51.0,19.0,4.0,90.0,82.0,7.1,7.0,0.0,0.0,0.0429047,0,,,,17.0,1.0,,4.0,5.0,,,,,1.0,1.0,1.0,,,2.0,6.0,,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11407414,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,45.0,38.0,2.0,,23.0,25.0,21.0,7.0,90.0,77.0,6.6,12.0,0.0352,0.0,0.0669179,1,,,,16.0,1.0,1.0,1.0,5.0,,2.0,1.0,,,,1.0,,,2.0,7.0,1.0,2.0,,1.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,
11407414,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,23.0,22.0,,,17.0,18.0,5.0,1.0,31.0,27.0,6.7,1.0,0.0,0.0,0.00585871,0,,anguiss_29,,5.0,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11407414,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,55.0,51.0,1.0,1.0,30.0,32.0,23.0,2.0,77.0,62.0,6.8,6.0,0.0669,0.0786,0.0337816,1,,StanLobotka,,21.0,,,1.0,3.0,1.0,3.0,,,1.0,1.0,,,,,3.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,
11407414,home,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,False,53.0,44.0,7.0,5.0,24.0,25.0,28.0,8.0,76.0,64.0,6.9,11.0,0.0,0.0,0.0318605,0,,zielu_94,,20.0,,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,2.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11407414,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,32.0,28.0,2.0,2.0,9.0,11.0,23.0,5.0,57.0,38.0,7.5,6.0,0.0,0.0,0.166255,0,,,,20.0,2.0,1.0,,1.0,1.0,1.0,,,,,7.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
11407414,home,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,10.0,7.0,,,2.0,2.0,8.0,2.0,77.0,24.0,7.4,6.0,1.1529,1.797,0.0549091,4,,Osimhen9,,5.0,,,1.0,3.0,,1.0,,,,1.0,,,,,4.0,,,,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,
