match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_goals,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId
10438181,home,Boavista,Yusupha Njie,yusupha-njie,Y. Njie,F,188,325,887517,EUR,757555200,F,11,11,False,,21.0,17.0,1.0,1.0,3.0,3.0,14.0,18.0,3.0,,,,90.0,37.0,7.7,7.0,5,,,9,M,,,,2.0,4.0,5.0,,,,,,,2.0,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,
10438181,home,Boavista,Kenji Gorré,kenji-gorre,K. Gorré,M,177,223,796142,EUR,780796800,F,7,7,True,,5.0,4.0,,,,1.0,4.0,4.0,1.0,,,,22.0,13.0,6.2,4.0,3,,,11,M,,,,,3.0,,,1.0,,,,,,,,,,,,2.0,3.0,,,,,,,,
10438181,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,926641,EUR,932256000,M,13,13,True,,5.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,,,,11.0,9.0,7.0,2.0,0,,,11,M,,,,,,2.0,,,,,,,2.0,1.0,,3.0,,,,,,,,,1.0,,,,
10438181,home,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,864226,EUR,897523200,D,2,2,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,6.0,,1.0,0,,,4,M,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
10438181,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,912033,EUR,942883200,F,9,9,True,,3.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,5.0,,4.0,0,,,11,M,,,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
10438181,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,987596,EUR,974246400,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,,,,,,,0,Ilija,Vukotić,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,587416,EUR,689817600,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,11,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,1035183,EUR,948326400,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,17,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,,0,,,79,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,away,Chaves,Paulo Vítor,paulo-vitor,P. Vítor,G,195,133,861003,EUR,596073600,G,1,1,False,,32.0,25.0,14.0,8.0,22.0,23.0,3.0,9.0,10.0,1.0,2.0,2.0,90.0,47.0,6.1,7.0,0,,,1,M,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,
10438181,away,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,178,24,1386615,EUR,918777600,D,2,2,False,,42.0,35.0,5.0,3.0,24.0,29.0,11.0,17.0,6.0,,,,90.0,82.0,6.8,22.0,0,Habib Sylla,,52,M,,4.0,,,3.0,3.0,,4.0,2.0,,4.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,2.0,,,,
10438181,away,Chaves,Carlos Ponck,carlos-ponck,C. Ponck,D,183,62,584116,EUR,789955200,D,26,26,False,,37.0,32.0,3.0,3.0,26.0,29.0,6.0,8.0,7.0,,,,90.0,54.0,7.7,7.0,1,,,26,M,,,,1.0,5.0,6.0,,1.0,,,,1.0,5.0,4.0,,,4.0,,,,1.0,5.0,,,1.0,,,,
10438181,away,Chaves,Nélson Monte,nelson-monte,N. Monte,D,187,67,831014,EUR,807062400,D,3,3,False,,44.0,37.0,6.0,2.0,27.0,29.0,10.0,15.0,3.0,,,,90.0,55.0,6.8,7.0,0,,,4,M,,,,1.0,5.0,2.0,,,,,4.0,2.0,1.0,1.0,2.0,,3.0,,,,,1.0,,,,,,,
10438181,away,Chaves,Bruno Langa,bruno-langa,B. Langa,D,178,2435,987490,EUR,878256000,D,5,5,False,,40.0,33.0,1.0,1.0,14.0,17.0,20.0,25.0,4.0,,,,90.0,66.0,6.9,12.0,0,,,24,M,,2.0,1.0,1.0,3.0,6.0,,4.0,2.0,,3.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,
10438181,away,Chaves,Nwankwo Obiora,nwankwo-obiora,N. Obiora,M,183,29,122076,EUR,679276800,M,40,40,False,,24.0,17.0,3.0,1.0,10.0,12.0,7.0,12.0,3.0,,,,57.0,30.0,6.7,7.0,0,,,4,M,,,,,2.0,4.0,1.0,,,,2.0,,4.0,2.0,2.0,,,,,,,,,,,,,,
10438181,away,Chaves,João Teixeira,joao-teixeira,J. Teixeira,M,178,78,138899,EUR,760492800,M,10,10,False,True,51.0,42.0,3.0,3.0,17.0,22.0,25.0,36.0,2.0,,,,89.0,76.0,6.7,20.0,4,,,97,M,,7.0,,1.0,5.0,5.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,
10438181,away,Chaves,Jonny Arriba,jonny-arriba,J. Arriba,M,176,24,1171544,EUR,1004572800,M,28,28,False,,19.0,15.0,,,6.0,6.0,9.0,13.0,4.0,,,,57.0,30.0,6.3,6.0,0,,,19,M,,,,,4.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,2.0,,,,,,,,,
10438181,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,181,615,370710,EUR,816307200,M,21,21,False,,46.0,39.0,4.0,4.0,14.0,16.0,25.0,31.0,8.0,,,,90.0,66.0,6.5,16.0,0,,,30,M,,1.0,,1.0,10.0,8.0,1.0,4.0,1.0,,,,4.0,1.0,2.0,1.0,2.0,,,2.0,,,2.0,,2.0,,,,
10438181,away,Chaves,Issah Abass,abass-issah,I. Abass,M,173,216,873419,EUR,906768000,M,17,17,False,,9.0,7.0,1.0,,3.0,4.0,4.0,5.0,2.0,,,,57.0,20.0,5.9,8.0,0,,,8,M,,,,,9.0,3.0,2.0,2.0,,,,,2.0,2.0,2.0,,1.0,,,2.0,,,1.0,,1.0,,,1.0,
10438181,away,Chaves,Juninho Vieira,juninho-vieira,Juninho,F,179,17759,833236,EUR,848534400,F,20,20,False,,8.0,6.0,,,4.0,4.0,2.0,4.0,1.0,,,,83.0,16.0,6.7,5.0,0,,,23,M,,,,1.0,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,1.0,juninhovieira_21
10438181,away,Chaves,Luther Singh,luther-singh,L. Singh,M,171,248,809233,EUR,870739200,F,7,7,True,,13.0,10.0,,,2.0,2.0,8.0,11.0,3.0,,,,33.0,20.0,6.7,5.0,1,,,11,M,,,,,4.0,2.0,,,,,,1.0,,,1.0,,2.0,,,1.0,,,2.0,1.0,1.0,,,,
10438181,away,Chaves,João Mendes,joao-mendes,J. Mendes,M,183,228,857376,EUR,782697600,M,8,8,True,,26.0,23.0,3.0,3.0,6.0,6.0,17.0,22.0,3.0,,,,33.0,40.0,6.4,11.0,0,,,10,M,,2.0,,,5.0,3.0,,2.0,1.0,,,,,,,1.0,,,,4.0,,,2.0,,1.0,,,,
10438181,away,Chaves,Euller,euller,Euller,M,173,63,336843,EUR,789177600,M,16,16,True,,21.0,17.0,,,6.0,6.0,11.0,15.0,2.0,,,,33.0,27.0,6.8,5.0,0,,,7,M,,,,,1.0,,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,,
10438181,away,Chaves,Jô Batista,jo-batista,Batista,F,192,162,947921,EUR,799286400,F,95,95,True,,5.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,,,13.0,8.0,7.2,5.0,1,,,90,M,,,,1.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,
10438181,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,195,115,59574,EUR,537321600,D,19,19,True,,,,,,,,,,,,,,1.0,,,,0,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,away,Chaves,Gonçalo Filipe,goncalo-filipe,G. Filipe,G,194,11,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,,0,Gonçalo Filipe,,28,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,182,281,982146,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,57,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,away,Chaves,Helder Morim,morim-helder,H. Morim,M,181,29,1119672,EUR,989798400,M,70,70,True,,,,,,,,,,,,,,,,,,0,,,70,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438181,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,178,72,1087371,EUR,954115200,M,73,73,True,,,,,,,,,,,,,,,,,,0,,,77,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
