match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_hitWoodwork,player_sofascoreId
11409036,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,30.0,22.0,4.0,1.0,7.0,12.0,15.0,18.0,5.0,4.0,2.0,,,,,,69.0,42.0,6.7,12.0,0.0287689,1,,,,,,1.0,3.0,,,,4.0,,1.0,,,0.3787,,3.0,1.0,3.0,2.0,,2.0,,1.0,,0.1612,1.0,,,,,
11409036,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,15.0,10.0,2.0,2.0,2.0,4.0,8.0,11.0,4.0,2.0,,,,,,,32.0,19.0,7.6,6.0,0.446908,1,,,2.0,,,,1.0,,,,,,,,1.0,0.0623,,1.0,,2.0,2.0,,,,,,,,1.0,1.0,,,
11409036,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,True,10.0,9.0,2.0,2.0,3.0,3.0,6.0,7.0,,1.0,,,,,,,32.0,12.0,6.6,1.0,0.00396587,0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11409036,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,True,2.0,1.0,,,,,1.0,3.0,,,,,,,,,21.0,9.0,6.5,5.0,0.00066949,0,,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409036,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,F,11,11,True,7.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,,1.0,,,,,,,21.0,9.0,6.6,1.0,0.0072843,0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11409036,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,,,,,,,,,,,,,,,,,1.0,2.0,,,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,home,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Telasco Segovia,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,home,Casa Pia,Samuel Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Samuel,Justo,,,,,,,,,,,,,,,,,,,,,,,,
11409036,home,Casa Pia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,35.0,29.0,9.0,4.0,29.0,31.0,,4.0,1.0,3.0,,,1.0,1.0,,,90.0,38.0,6.6,6.0,0.00015476,0,-0.298,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,48.0,39.0,7.0,5.0,22.0,24.0,17.0,27.0,,3.0,,,,,,,90.0,67.0,6.7,14.0,0.0117331,0,,,,2.0,,2.0,1.0,,,,2.0,,,,,,3.0,,1.0,,,,1.0,,,,,,,,,,
11409036,away,FC Arouca,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,False,90.0,80.0,11.0,4.0,57.0,61.0,23.0,29.0,3.0,7.0,,,,,,,90.0,101.0,6.8,14.0,0.0111322,0,,,3.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,65.0,61.0,6.0,3.0,46.0,47.0,15.0,18.0,3.0,3.0,1.0,,,,,,72.0,71.0,6.9,4.0,0.00803621,0,,,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,
11409036,away,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,61.0,56.0,3.0,2.0,23.0,25.0,34.0,42.0,2.0,2.0,1.0,,,,,,82.0,84.0,6.7,14.0,0.0570012,1,,,1.0,,,1.0,1.0,,,1.0,5.0,1.0,,,1.0,0.0136,6.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,
11409036,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,71.0,63.0,6.0,6.0,21.0,21.0,42.0,54.0,3.0,4.0,,,,,,,77.0,85.0,7.2,15.0,0.0410596,1,,True,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,2.0,,0.0196,4.0,,1.0,,,1.0,1.0,,,,,,,,,,
11409036,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,86.0,85.0,4.0,3.0,26.0,26.0,60.0,62.0,2.0,7.0,,,,,,,90.0,97.0,7.4,5.0,0.366018,0,,,,,,,3.0,,,,3.0,,1.0,1.0,,,2.0,4.0,,1.0,1.0,,3.0,,,,,,,,1.0,,
11409036,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,30.0,17.0,1.0,,5.0,9.0,12.0,24.0,5.0,4.0,2.0,,,,,,90.0,49.0,6.8,20.0,0.0814007,2,,,,1.0,,,2.0,,,,4.0,1.0,1.0,1.0,1.0,0.3345,3.0,1.0,1.0,3.0,2.0,,1.0,,1.0,,0.8831,1.0,,,,,
11409036,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,M,23,23,False,32.0,26.0,2.0,,5.0,5.0,21.0,28.0,1.0,1.0,,,,,,,90.0,45.0,6.9,10.0,0.0453385,4,,,,,,,1.0,,,,4.0,1.0,1.0,1.0,1.0,0.1961,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,0.2767,,,,,1.0,
11409036,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,53.0,42.0,1.0,1.0,17.0,19.0,25.0,38.0,4.0,5.0,,,,,,,82.0,66.0,6.9,17.0,0.0313592,1,,,1.0,,,,1.0,,,2.0,4.0,,2.0,1.0,,0.0368,4.0,,1.0,2.0,1.0,,,,1.0,,0.1093,,,,,,morlayesylla2
11409036,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,10.0,9.0,,,3.0,4.0,6.0,7.0,2.0,2.0,,,,,,,90.0,24.0,6.8,8.0,0.0184398,5,,,1.0,,,,6.0,,,2.0,4.0,,1.0,,2.0,0.3374,1.0,,,,,3.0,2.0,,,,,,,,,,
11409036,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,True,13.0,13.0,,,7.0,7.0,6.0,6.0,1.0,,,,,,,,18.0,14.0,6.4,,0.00301907,0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11409036,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,24.0,24.0,2.0,2.0,8.0,8.0,16.0,17.0,1.0,,,,,,,,13.0,27.0,7.8,1.0,0.431508,1,,,,,,,,,,,,,1.0,1.0,,0.0155,1.0,2.0,,,,,,,1.0,,0.2115,,,1.0,,,
11409036,away,FC Arouca,Yanis Hamache,yanis-hamache,Y. Hamache,M,,177,467,M,962372,EUR,931824000,D,25,25,True,8.0,7.0,,,,,7.0,10.0,1.0,1.0,,,,,,,8.0,16.0,6.8,3.0,0.0173168,0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,7.0,6.0,1.0,,2.0,2.0,4.0,5.0,1.0,,,,,,,,8.0,9.0,6.8,2.0,0.0630346,0,,,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11409036,away,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409036,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
