match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,captain,stat_dispossessed,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12436474,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188.0,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,19.0,10.0,,,0.0,1.0,2.0,9.0,17.0,,4.0,78.0,25.0,7.0,9.0,0.027219,4,,,,3.0,2.0,2.0,1.0,,,,2.0,0.2489,,,,2.0,2.0,,,,,,,,,,,1.0,,,3.0,,,,
12436474,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187.0,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,True,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,,,13.0,16.0,6.4,2.0,0.0295158,0,,,,3.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178.0,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,1.0,12.0,12.0,6.5,3.0,0.0226745,0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12436474,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16200,M,TK21,786259,EUR,831859200,D,21,21,True,11.0,11.0,1.0,1.0,0.0,5.0,5.0,8.0,9.0,,,14.0,14.0,6.7,1.0,0.138713,0,,3.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178.0,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,13.0,5.0,6.5,1.0,0.00196322,0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170.0,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,,,8.0,7.0,6.6,,0.056605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188.0,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190.0,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178.0,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175.0,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194.0,1035,M,,997830,EUR,977184000,G,41,41,False,37.0,25.0,26.0,14.0,0.0,19.0,22.0,6.0,15.0,6.0,8.0,90.0,59.0,7.3,14.0,0.00075296,0,-0.7798,,,,3.0,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,3.0,4.0,4.0,4.0
12436474,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183.0,1165,M,,827681,EUR,888192000,D,2,2,False,29.0,19.0,4.0,1.0,0.0,14.0,21.0,5.0,8.0,8.0,3.0,90.0,55.0,6.5,11.0,0.00166085,2,,,,5.0,6.0,1.0,1.0,3.0,,,,0.0597,,,,2.0,3.0,,,,,,1.0,2.0,,3.0,,,,,,,,,
12436474,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184.0,629,M,,98449,EUR,730598400,D,4,4,False,39.0,33.0,7.0,2.0,0.0,29.0,30.0,4.0,9.0,9.0,3.0,89.0,52.0,6.4,8.0,0.00124768,0,,,,3.0,3.0,,,,1.0,,,,,,,3.0,2.0,True,,,1.0,,,,,,,,,,,,,,
12436474,away,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199.0,1227,M,,120538,EUR,712800000,D,23,23,False,40.0,34.0,10.0,5.0,0.0,25.0,27.0,9.0,13.0,9.0,4.0,90.0,55.0,6.5,6.0,0.006052,0,,,,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
12436474,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,,1092409,EUR,1039996800,D,16,16,False,22.0,19.0,1.0,,0.0,14.0,16.0,6.0,7.0,4.0,5.0,90.0,37.0,6.5,7.0,0.0154785,0,,1.0,1.0,2.0,1.0,,,2.0,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,
12436474,away,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178.0,1220,M,,545780,EUR,823219200,M,8,8,False,25.0,19.0,2.0,,0.0,15.0,18.0,4.0,7.0,1.0,2.0,65.0,33.0,6.3,8.0,0.00177905,0,,,,3.0,3.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,
12436474,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188.0,1043,M,,887581,EUR,920073600,M,24,24,False,32.0,25.0,1.0,,0.0,15.0,19.0,10.0,13.0,1.0,3.0,90.0,46.0,6.6,11.0,0.00374653,0,,,,3.0,4.0,,,3.0,1.0,,1.0,,,,,,1.0,,2.0,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,
12436474,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182.0,13272,M,jordanayew9,103045,EUR,684547200,M,18,18,False,27.0,14.0,4.0,,0.0,11.0,16.0,4.0,13.0,5.0,4.0,90.0,51.0,7.4,17.0,0.0381127,1,,2.0,1.0,2.0,13.0,,,2.0,2.0,1.0,1.0,0.2448,1.0,,,,4.0,,,,,2.0,1.0,,,7.0,,1.0,1.0,0.8992,,,,,
12436474,away,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180.0,25212,M,bilalekns_34,1126569,EUR,1084147200,M,11,11,False,16.0,15.0,1.0,,0.0,6.0,7.0,9.0,9.0,2.0,1.0,64.0,26.0,6.5,4.0,0.00302817,1,,,,3.0,2.0,1.0,,1.0,2.0,1.0,,0.0371,1.0,Bilal,El Khannouss,,,,2.0,,,,1.0,,,,,,,,,,,,
12436474,away,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182.0,1545,M,,605338,EUR,896572800,M,10,10,False,13.0,11.0,,,1.0,5.0,5.0,8.0,11.0,3.0,4.0,87.0,31.0,6.8,8.0,0.11832,0,,3.0,2.0,3.0,2.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,
12436474,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185.0,15501,M,patsondaka,865057,EUR,907891200,F,20,20,False,9.0,7.0,1.0,,0.0,3.0,4.0,4.0,5.0,3.0,1.0,90.0,21.0,6.3,8.0,0.00095627,0,,,,5.0,2.0,,,,,,,,,,,2.0,1.0,,2.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,
12436474,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,11.0,7.0,1.0,,0.0,6.0,8.0,1.0,3.0,,,26.0,20.0,6.1,7.0,0.00039187,0,,,,8.0,3.0,,,,1.0,1.0,1.0,,,Facundo Buonanotte,,2.0,,,2.0,,1.0,,1.0,2.0,,2.0,,,,,1.0,,,,
12436474,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175.0,1315,M,,859901,EUR,969062400,M,22,22,True,8.0,7.0,1.0,,0.0,5.0,6.0,2.0,2.0,1.0,,25.0,10.0,6.4,1.0,0.00112637,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170.0,1230,M,,151499,EUR,728611200,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,13.0,3.0,6.6,,0.00087043,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12436474,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191.0,938,M,,967722,EUR,994982400,D,5,5,True,,,,,0.0,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193.0,286,M,,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178.0,491,M,,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178.0,84995,M,HChoudhury,833057,EUR,875664000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Will Alves,alves-william,W. Alves,M,27,,241,M,,1804786,EUR,1115164800,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436474,away,Leicester City,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187.0,6612,M,,795228,EUR,884908800,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
