match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_lastManTackle,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_dispossessed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
14573092,home,Breidablik Kópavogur,Brynjar Atli Bragason,brynjar-atli-bragason,B. A. Bragason,G,,187.0,3,M,1029106,EUR,954547200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Gylfi Berg Snaehólm,gylfi-berg-snaeholm,G. B. Snaehólm,G,33,,8,M,1979986,EUR,1221955200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gylfi Berg Snaehólm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Gabriel Snaer,gabriel-snaer,G. Snaer,D,29,,14,M,1524000,EUR,1167782400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gabriel Snaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Andri Yeoman,andri-yeoman,A. Yeoman,D,30,175.0,4,M,67227,EUR,703555200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Ásgeir Orrason,asgeir-orrason,Á. Orrason,D,4,,38,M,1500650,EUR,1116460800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ásgeir Orrason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Gunnleifur Orri Gunnleifsson,gunnleifur-orri-gunnleifsson,G. O. Gunnleifsson,M,,,4,M,1979985,EUR,1210291200,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gunnleifur Orri Gunnleifsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Gudmundur Magnusson,gudmundur-magnusson,G. Magnusson,F,99,179.0,27,M,64548,EUR,676512000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,home,Breidablik Kópavogur,Kristofer Ingi Kristinsson,kristofer-ingi-kristinsson,K. I. Kristinsson,F,23,190.0,30,M,858273,EUR,923443200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Johannes Kreidl,johannes-kreidl,J. Kreidl,G,1,192.0,73,M,578086,EUR,826156800,G,1,1,False,49.0,39.0,23.0,14.0,0.0,33.0,37.0,6.0,12.0,,1.0,7.0,,3.0,3.0,90.0,62.0,8.3,11.0,0.00171158,0.5824,0,0.6484,0.21,0.02,0.38,0.47,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,
14573092,away,Kuopion Palloseura,Saku Savolainen,saku-savolainen,S. Savolainen,D,6,184.0,31,M,327419,EUR,839894400,D,6,6,False,40.0,29.0,3.0,1.0,0.0,11.0,13.0,18.0,28.0,,1.0,4.0,,,,90.0,76.0,7.2,18.0,0.207375,,0,,-0.18,1.0,0.78,,,,1.0,,6.0,2.0,,,,13.0,3.0,1.0,,,2.0,,,,3.0,,2.0,,,,,,3.0,,,,,,,,,,1.0,
14573092,away,Kuopion Palloseura,Ibrahim Cissé,ibrahim-cisse,I. Cissé,D,,191.0,400,M,988190,EUR,916012800,D,15,15,False,72.0,67.0,3.0,1.0,0.0,38.0,41.0,29.0,31.0,1.0,4.0,5.0,,,,90.0,89.0,7.3,5.0,0.0163442,,0,,0.28,0.28,0.18,,,,,,6.0,,,,,5.0,4.0,3.0,1.0,,,,,,4.0,1.0,,,,,,,1.0,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,4,4,False,78.0,73.0,5.0,3.0,0.0,49.0,49.0,24.0,29.0,1.0,2.0,2.0,,,,90.0,92.0,7.1,6.0,0.0157759,,0,,0.13,0.15,0.75,,,,,,2.0,,,,,7.0,2.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Bob Nii Armah,bob-nii-armah,B. N. Armah,D,24,178.0,85,M,1523556,EUR,1074556800,D,24,24,False,19.0,18.0,,,0.0,12.0,13.0,6.0,6.0,,1.0,2.0,,,,45.0,32.0,6.8,3.0,0.00160957,,0,,-0.09,0.07,0.2,,,,,,2.0,,,,,6.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Jaakko Oksanen,oksanen-jaakko,J. Oksanen,M,13,180.0,190,M,909506,EUR,973555200,M,13,13,False,60.0,59.0,3.0,3.0,0.0,31.0,32.0,30.0,33.0,,6.0,5.0,2.0,,,90.0,79.0,7.3,6.0,0.205556,,1,,0.25,0.03,0.66,,,,5.0,2.0,2.0,1.0,,,,1.0,1.0,4.0,1.0,,,0.0258,1.0,0.01,,,,1.0,,,,,1.0,,,,1.0,,,,,,,
14573092,away,Kuopion Palloseura,Doni Arifi,doni-arifi,D. Arifi,M,28,196.0,131,M,930660,EUR,1018483200,M,10,10,False,52.0,49.0,1.0,,0.0,24.0,26.0,25.0,26.0,,3.0,4.0,,,,60.0,61.0,7.1,5.0,0.0472913,,0,,0.3,0.26,0.19,,,,,,2.0,1.0,,,,1.0,,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Petteri Pennanen,petteri-pennanen,P. Pennanen,M,8,181.0,59,M,36316,EUR,653702400,M,8,8,False,36.0,30.0,1.0,,0.0,15.0,17.0,15.0,19.0,1.0,1.0,2.0,,,,65.0,41.0,6.5,6.0,0.0102615,,1,,-0.18,0.16,-0.04,,,,,,1.0,,,,1.0,1.0,1.0,,,,,0.0952,,-0.17,,1.0,,,,True,,,,,,,,,,,,,,1.0
14573092,away,Kuopion Palloseura,Paulius Golubickas,paulius-golubickas,P. Golubickas,M,8,173.0,177,M,912182,EUR,935020800,F,35,35,False,23.0,20.0,,,0.0,7.0,8.0,13.0,16.0,,3.0,2.0,,,,45.0,33.0,6.6,9.0,0.0147193,,0,,-0.04,0.0,0.17,,,,1.0,,5.0,2.0,2.0,,,,,1.0,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,
14573092,away,Kuopion Palloseura,Piotr Parzyszek,piotr-parzyszek,P. Parzyszek,F,,190.0,412,M,123875,EUR,747446400,F,9,9,False,16.0,8.0,1.0,,0.0,2.0,2.0,6.0,14.0,3.0,4.0,1.0,1.0,,,77.0,26.0,6.0,13.0,0.00805304,,2,,-0.2,-0.14,0.14,,,,,,5.0,,,,2.0,1.0,,,,,4.0,0.3037,1.0,-0.56,3.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,
14573092,away,Kuopion Palloseura,Otto Ruoppi,otto-ruoppi,O. Ruoppi,M,34,180.0,257,M,1175898,EUR,1138665600,F,34,34,False,45.0,32.0,1.0,1.0,0.0,8.0,10.0,24.0,36.0,,2.0,2.0,1.0,,,90.0,61.0,6.2,18.0,0.128443,,3,,-0.5,0.36,0.0,,Otto Ruoppi,,1.0,,5.0,1.0,1.0,,1.0,,,,,,,0.2063,1.0,-0.34,,,,,,,,2.0,1.0,0.3088,,4.0,,,,,,,,
14573092,away,Kuopion Palloseura,Clinton Antwi,clinton-antwi,C. Antwi,D,25,167.0,135,M,940864,EUR,941846400,D,25,25,True,26.0,21.0,3.0,1.0,0.0,11.0,13.0,11.0,17.0,1.0,3.0,3.0,,,,45.0,42.0,6.9,8.0,0.0184849,,0,,0.05,0.06,0.23,,,,4.0,1.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Mohamed Toure,mohamed-toure,M. Toure,F,20,185.0,443,M,1935049,EUR,1130976000,F,20,20,True,22.0,16.0,1.0,,0.0,8.0,9.0,9.0,14.0,,3.0,6.0,,,,47.0,31.0,6.8,11.0,0.36968,,0,,0.25,0.15,-0.05,,Mohamed,Toure,1.0,1.0,6.0,1.0,1.0,,,,,2.0,1.0,,1.0,,1.0,,3.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
14573092,away,Kuopion Palloseura,Samuel Pasanen,samuel-pasanen,S. Pasanen,M,14,173.0,35,M,1182513,EUR,1136160000,M,14,14,True,19.0,16.0,1.0,1.0,0.0,5.0,8.0,11.0,12.0,,2.0,3.0,2.0,,,30.0,26.0,6.8,5.0,0.0198999,,0,,0.1,-0.03,-0.08,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Agon Sadiku,agon-sadiku,A. Sadiku,F,29,184.0,413,M,1047014,EUR,1047254400,F,11,11,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,25.0,9.0,6.3,3.0,0.0037925,,1,,-0.19,0.08,0.0,,,,,,3.0,1.0,,,,,,,,,,0.4299,,0.03,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,
14573092,away,Kuopion Palloseura,Joslyn Luyeye-Lutumba,joslyn-luyeye-lutumba,J. Luyeye-Lutumba,F,21,174.0,105,M,1033514,EUR,1039737600,F,21,21,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,13.0,5.0,6.3,1.0,0.00781396,,0,,-0.04,-0.04,0.0,,,,,,3.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Aatu Hakala,aatu-hakala,A. Hakala,G,1,182.0,15,M,1025688,EUR,964742400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Miilo Pitkänen,miilo-pitkanen,M. Pitkänen,G,,177.0,9,M,1479047,EUR,1151539200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Arttu Lötjönen,arttu-lotjonen,A. Lötjönen,D,23,184.0,32,M,1047268,EUR,1075248000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Taneli Hämäläinen,taneli-hamalainen,T. Hämäläinen,D,33,184.0,34,M,1032178,EUR,987379200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Sadat Seidu,sadat-seidu,S. Seidu,M,,178.0,46,M,1540417,EUR,1073260800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573092,away,Kuopion Palloseura,Pa Konate,pa-konate,P. Konate,M,,178.0,150,M,307462,EUR,767232000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
