match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10438200,home,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,44676,EUR,357868800,G,1,1,False,True,12.0,12.0,1.0,1.0,12.0,12.0,8.0,1.0,1.0,90.0,19.0,6.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,1131249,EUR,980035200,D,79,79,False,,59.0,48.0,9.0,5.0,20.0,24.0,8.0,,,90.0,94.0,7.0,0,,,79,M,31.0,43.0,8.0,3.0,1.0,1.0,8.0,11.0,1.0,5.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,5.0,22.0,1.0,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,864226,EUR,897523200,D,2,2,False,,58.0,52.0,5.0,1.0,41.0,45.0,5.0,,,90.0,67.0,6.5,0,,,4,M,11.0,13.0,,,,2.0,6.0,5.0,,2.0,2.0,,1.0,,,,,1.0,6.0,6.0,,3.0,1.0,,,,,,,,,,,,,,,
10438200,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,846416,EUR,758505600,D,26,26,False,,78.0,66.0,9.0,3.0,44.0,47.0,8.0,,,90.0,90.0,6.7,0,,,26,M,22.0,32.0,1.0,,1.0,3.0,6.0,5.0,,,,,3.0,2.0,,,,,5.0,15.0,1.0,1.0,,,,,,,,,,,,,,,,
10438200,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,1134441,EUR,923097600,D,70,70,False,,39.0,27.0,8.0,2.0,10.0,14.0,6.0,,,90.0,80.0,7.3,2,,,70,M,19.0,33.0,8.0,2.0,,,4.0,8.0,,6.0,3.0,,2.0,3.0,2.0,,,2.0,1.0,23.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10438200,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,158597,EUR,733363200,M,24,24,False,,59.0,51.0,7.0,3.0,30.0,30.0,6.0,,,87.0,66.0,6.6,0,,,42,M,21.0,29.0,,,1.0,1.0,6.0,2.0,,,,,1.0,1.0,1.0,1.0,,,6.0,9.0,,2.0,,,,,,,,,,,,,,,,
10438200,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,847013,EUR,869788800,M,42,42,False,,52.0,47.0,2.0,2.0,24.0,26.0,7.0,,,90.0,77.0,7.3,4,,,42,M,23.0,28.0,2.0,,1.0,2.0,5.0,6.0,1.0,,,,1.0,3.0,2.0,2.0,,1.0,1.0,11.0,1.0,4.0,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,
10438200,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,926641,EUR,932256000,M,13,13,False,,38.0,33.0,1.0,1.0,10.0,10.0,2.0,,,90.0,54.0,7.0,1,,,11,M,25.0,33.0,5.0,2.0,2.0,,4.0,3.0,2.0,2.0,2.0,,,1.0,,3.0,,,,11.0,1.0,,,,,,,1.0,,,,,,,,,,
10438200,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,984810,EUR,886377600,F,8,8,False,,28.0,22.0,2.0,,5.0,5.0,5.0,,,66.0,49.0,6.6,0,,,8,M,19.0,28.0,5.0,2.0,,,9.0,7.0,2.0,3.0,1.0,,1.0,2.0,2.0,2.0,,4.0,4.0,14.0,,,,,,,1.0,,,,,,,,,,,
10438200,home,Boavista,Yusupha Njie,yusupha-njie,Y. Njie,F,188,325,887517,EUR,757555200,F,11,11,False,,16.0,15.0,,,4.0,4.0,1.0,,,86.0,27.0,6.5,2,,,9,M,11.0,13.0,1.0,,5.0,,5.0,4.0,,1.0,1.0,,,2.0,1.0,3.0,,1.0,,5.0,,,,2.0,,,,,1.0,,,,,,,,,
10438200,home,Boavista,Ricardo Mangas,mangas-ricardo,R. Mangas,D,179,1156,878496,EUR,890179200,F,19,19,False,,16.0,8.0,1.0,,2.0,3.0,3.0,,,58.0,26.0,6.6,0,Ricardo,Mangas,91,M,7.0,15.0,2.0,1.0,2.0,1.0,4.0,6.0,,2.0,1.0,,,1.0,1.0,,,3.0,,11.0,,,,,,,1.0,,,,,,,,,,,
10438200,home,Boavista,Kenji Gorré,kenji-gorre,K. Gorré,M,177,223,796142,EUR,780796800,F,7,7,True,,10.0,9.0,1.0,,4.0,4.0,1.0,,,32.0,22.0,7.0,3,,,11,M,7.0,8.0,2.0,2.0,,,2.0,3.0,,4.0,2.0,1.0,,,,1.0,,1.0,,4.0,3.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,
10438200,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,912033,EUR,942883200,F,9,9,True,,4.0,2.0,,,2.0,2.0,1.0,,,24.0,9.0,7.5,3,,,11,M,,2.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,
10438200,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,587416,EUR,689817600,F,21,21,True,,6.0,4.0,,,,,,,,12.0,10.0,6.9,0,,,11,M,6.0,9.0,3.0,2.0,,,,1.0,,,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,1136423,EUR,1068422400,F,59,59,True,,1.0,1.0,,,,,,,,11.0,3.0,6.8,1,,,79,M,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,
10438200,home,Boavista,César Dutra,cesar-dutra,C. Dutra,G,194,270,158269,EUR,696470400,G,12,12,True,,,,,,,,,,,,,,0,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,0,Filipe,Ferreira,20,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,74071,EUR,666662400,D,23,23,True,,,,,,,,,,,,,,0,,,23,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,0,,,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438200,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,,,0,Ilija,Vukotić,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438200,away,Famalicão,Luiz Júnior,luiz-junior,L. Júnior,G,192,2350,1066603,EUR,979430400,G,31,31,False,,32.0,19.0,21.0,8.0,12.0,12.0,17.0,,5.0,90.0,52.0,7.4,0,Luiz Lúcio Reis Júnior,,1,M,7.0,20.0,,,,2.0,,3.0,,,,,,,,,,1.0,,13.0,1.0,3.0,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,
10438200,away,Famalicão,Alexandre Penetra,alexandre-penetra,A. Penetra,D,184,376,1004278,EUR,999993600,D,6,6,False,,41.0,28.0,8.0,4.0,19.0,27.0,2.0,,,90.0,65.0,7.0,1,,,5,M,9.0,17.0,3.0,,1.0,2.0,3.0,4.0,,,,,,1.0,1.0,1.0,,1.0,2.0,18.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10438200,away,Famalicão,Riccieli,riccieli,Riccieli,D,184,208,927166,EUR,905990400,D,15,15,False,True,33.0,29.0,2.0,,24.0,28.0,1.0,,,90.0,49.0,7.0,0,,,5,M,5.0,5.0,,,,2.0,1.0,2.0,,,,,1.0,,,,,,1.0,4.0,,13.0,1.0,,,,,,,,,,,,,,,
10438200,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,186,414,850828,EUR,899596800,D,4,4,False,,42.0,37.0,5.0,2.0,34.0,36.0,2.0,,,90.0,53.0,6.7,0,,,4,M,3.0,6.0,,,,1.0,3.0,1.0,2.0,,,,2.0,,,,,,1.0,5.0,,8.0,,,,,,,,,,,,,,,,
10438200,away,Famalicão,Francisco Moura,francisco-moura,F. Moura,D,181,1191,985138,EUR,934761600,D,74,74,False,,41.0,29.0,6.0,2.0,15.0,21.0,4.0,,,90.0,61.0,5.9,0,,,74,M,14.0,21.0,1.0,,,1.0,8.0,4.0,2.0,1.0,,,,2.0,2.0,2.0,,1.0,3.0,19.0,,1.0,,,,,2.0,,,,,,,,,,,
10438200,away,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,183,570,862194,EUR,931651200,M,28,28,False,,38.0,31.0,4.0,2.0,21.0,22.0,13.0,,,90.0,55.0,6.5,0,,,33,M,10.0,18.0,2.0,,,,9.0,6.0,5.0,2.0,2.0,,2.0,3.0,2.0,1.0,,1.0,2.0,12.0,,,,,,,2.0,,,,,,,,,,,
10438200,away,Famalicão,Santiago Colombatto,santiago-colombatto,S. Colombatto,M,180,597,822379,EUR,853459200,M,97,97,False,,45.0,40.0,3.0,2.0,29.0,30.0,4.0,,,78.0,54.0,6.5,0,,,11,M,11.0,17.0,2.0,,,1.0,4.0,4.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,9.0,1.0,,,,,,1.0,,,,,,,,,,,
10438200,away,Famalicão,Alexandru Dobre,mihai-alexandru-dobre,A. Dobre,F,185,768,897623,EUR,904435200,M,23,23,False,,19.0,11.0,1.0,,7.0,9.0,4.0,,,88.0,38.0,6.8,2,,,29,M,4.0,12.0,2.0,,1.0,,9.0,6.0,4.0,4.0,2.0,,,3.0,3.0,3.0,,1.0,1.0,17.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,
10438200,away,Famalicão,Ivo Rodrigues,ivo-rodrigues,I. Rodrigues,M,182,202,190171,EUR,796521600,M,7,7,False,,26.0,23.0,3.0,2.0,11.0,11.0,6.0,,,90.0,46.0,7.0,0,,,7,M,12.0,19.0,4.0,,2.0,,6.0,9.0,,1.0,,,1.0,1.0,,1.0,,8.0,2.0,10.0,,1.0,,,,,1.0,,,,,,,,,,,
10438200,away,Famalicão,Iván Jaime,ivan-jaime,I. Jaime,M,180,1015,951986,EUR,969926400,M,10,10,False,,25.0,21.0,1.0,1.0,9.0,10.0,6.0,,,88.0,47.0,7.3,3,,,11,M,12.0,15.0,,,2.0,1.0,8.0,8.0,1.0,3.0,,,2.0,1.0,1.0,2.0,,6.0,1.0,10.0,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,1.0
10438200,away,Famalicão,Deni Júnior,deni-junior,D. Júnior,F,187,106,331855,EUR,806025600,F,70,70,False,,18.0,16.0,3.0,2.0,6.0,6.0,2.0,,,65.0,30.0,6.8,0,,,7,M,10.0,12.0,,,3.0,1.0,6.0,7.0,,2.0,1.0,,,1.0,,,,4.0,,5.0,,,1.0,,,,2.0,,,,,,,,,,,
10438200,away,Famalicão,Jhonder Cádiz,jhonder-cadiz,J. Cádiz,F,191,1954,332257,EUR,806976000,F,29,29,True,,8.0,5.0,,,4.0,5.0,,,,25.0,16.0,6.7,1,,,99,M,1.0,3.0,,,1.0,2.0,2.0,6.0,,1.0,,,1.0,,,,,4.0,,4.0,1.0,,,,,,,1.0,,,,,,,,,,
