match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_punches
11453225,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400.0,G,1,1,False,20.0,19.0,7.0,6.0,0.0,17.0,17.0,2.0,3.0,6.0,3.0,4.0,90.0,28.0,7.2,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453225,home,Al-Fateh,Ahmed Al-Julaydan,,,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000.0,D,42,42,False,34.0,27.0,5.0,5.0,0.0,12.0,16.0,15.0,23.0,4.0,,,89.0,58.0,7.3,17.0,1,5.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,
11453225,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600.0,D,64,64,False,40.0,37.0,6.0,5.0,0.0,22.0,24.0,15.0,16.0,2.0,,,90.0,48.0,7.0,4.0,1,,1.0,2.0,1.0,2.0,,,,,,,4.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
11453225,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,68.0,60.0,4.0,2.0,0.0,38.0,41.0,22.0,27.0,3.0,,,90.0,72.0,6.8,8.0,0,,2.0,2.0,4.0,5.0,1.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,
11453225,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,D,83,83,False,39.0,36.0,3.0,,0.0,11.0,13.0,27.0,30.0,5.0,,,90.0,60.0,6.9,9.0,0,4.0,,,5.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,2.0,,,,,,,
11453225,home,Al-Fateh,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,7,7,False,102.0,96.0,15.0,11.0,0.0,38.0,39.0,58.0,63.0,4.0,,,90.0,120.0,7.8,8.0,1,,1.0,,4.0,6.0,1.0,,2.0,1.0,,1.0,1.0,3.0,5.0,3.0,1.0,1.0,,,2.0,,,,,,,,,
11453225,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,False,53.0,49.0,4.0,2.0,0.0,20.0,20.0,29.0,34.0,5.0,,,78.0,62.0,6.8,7.0,0,1.0,1.0,,5.0,4.0,3.0,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,2.0,,True,,,,,,
11453225,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400.0,M,10,10,False,66.0,56.0,6.0,4.0,0.0,8.0,8.0,53.0,71.0,4.0,,,90.0,98.0,8.7,26.0,5,13.0,,,5.0,3.0,,1.0,4.0,1.0,2.0,2.0,,,1.0,,4.0,1.0,6.0,2.0,,1.0,5.0,,1.0,1.0,1.0,,,
11453225,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,M,28,28,False,52.0,48.0,3.0,3.0,1.0,19.0,19.0,29.0,33.0,10.0,,,90.0,66.0,7.9,8.0,1,,,1.0,5.0,8.0,1.0,,3.0,2.0,,1.0,,,3.0,3.0,3.0,3.0,1.0,,,2.0,,,,,,1.0,1.0,
11453225,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800.0,M,37,37,False,69.0,59.0,10.0,8.0,0.0,16.0,17.0,45.0,55.0,5.0,,,90.0,83.0,8.4,14.0,2,3.0,,,2.0,3.0,,1.0,3.0,2.0,1.0,,,,1.0,,1.0,,4.0,,,,2.0,,,2.0,1.0,,,
11453225,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600.0,F,21,21,False,25.0,23.0,1.0,1.0,0.0,9.0,9.0,14.0,16.0,1.0,,,90.0,36.0,5.8,5.0,6,,1.0,2.0,4.0,2.0,,1.0,2.0,,,4.0,,,,,,,2.0,2.0,,,,,3.0,,,,,
11453225,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,3.0,,,12.0,16.0,6.9,2.0,2,,,,2.0,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,
11453225,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200.0,D,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,8.0,4.0,6.5,1.0,0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11453225,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200.0,G,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
